SA1_7DIGITCODE_2016,F_Unrel_ind_liv_fam_hh_0_14,F_Unre_ind_liv_fam_hh_15_24,F_Unre_ind_liv_fam_hh_25_34,F_Unre_ind_liv_fam_hh_35_44,F_Unre_ind_liv_fam_hh_45_54,F_Unre_ind_liv_fam_hh_55_64,F_Unre_ind_liv_fam_hh_65_74,F_Unre_ind_liv_fam_hh_75_84,F_Unrel_ind_liv_fam_hh_85,F_Unrel_ind_liv_fam_hh_Tot,F_Group_hh_mem_0_14,F_Group_hh_mem_15_24,F_Group_hh_mem_25_34,F_Group_hh_mem_35_44,F_Group_hh_mem_45_54,F_Group_hh_mem_55_64,F_Group_hh_mem_65_74,F_Group_hh_mem_75_84,F_Group_hh_mem_85,F_Group_hh_mem_Tot,F_LPer_0_14_yr,F_LPer_15_24_yr,F_LPer_25_34_yr,F_LPer_35_44_yr,F_LPer_45_54_yr,F_LPer_55_64_yr,F_LPer_65_74_yr,F_LPer_75_84_yr,F_LPer_85_yr_over,F_LPer_Tot,F_Vis_from_within_Aus_0_14,F_Vis_from_within_Aus_15_24,F_Vis_from_within_Aus_25_34,F_Vis_from_within_Aus_35_44,F_Vis_from_within_Aus_45_54,F_Vis_from_within_Aus_55_64,F_Vis_from_within_Aus_65_74,F_Vis_from_within_Aus_75_84,F_Vis_from_within_Aus_85,F_Vis_from_within_Aus_Tot,F_OS_v_0_14_yr,F_OS_v_15_24_yr,F_OS_v_25_34_yr,F_OS_v_35_44_yr,F_OS_v_45_54_yr,F_OS_v_55_64_yr,F_OS_v_65_74_yr,F_OS_v_75_84_yr,F_OS_v_85_yr_over,F_Overseas_v_Total,F_Tot_0_14_yr,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Husb_a_r_mar_0_14,P_Husb_a_r_mar_15_24,P_Husb_a_r_mar_25_34,P_Husb_a_r_mar_35_44,P_Husb_a_r_mar_45_54,P_Husb_a_r_mar_55_64,P_Husb_a_r_mar_65_74,P_Husb_a_r_mar_75_84,P_Husb_a_r_mar_85,P_Husb_a_r_mar_Tot,P_Part_de_f_mar_0_14,P_Part_de_f_mar_15_24,P_Part_de_f_mar_25_34,P_Part_de_f_mar_35_44,P_Part_de_f_mar_45_54,P_Part_de_f_mar_55_64,P_Part_de_f_mar_65_74,P_Part_de_f_mar_75_84,P_Part_de_f_mar_85,P_Part_de_f_mar_Tot,P_LPar_0_14_yr,P_LPar_15_24_yr,P_LPar_25_34_yr,P_LPar_35_44_yr,P_LPar_45_54_yr,P_LPar_55_64_yr,P_LPar_65_74_yr,P_LPar_75_84_yr,P_LPar_85_yr_over,P_LPar_Tot,P_Child_u_15_0_14_yr,P_Child_u_15_15_24_yr,P_Child_u_15_25_34_yr,P_Child_u_15_35_44_yr,P_Child_u_15_45_54_yr,P_Child_u_15_55_64_yr,P_Child_u_15_65_74_yr,P_Child_u_15_75_84_yr,P_Child_u_15_85_yr_over,P_Child_u_15_Tot,P_Dep_stu15_24_0_14,P_Dep_stu15_24_15_24,P_Dep_stu15_24_25_34,P_Dep_stu15_24_35_44,P_Dep_stu15_24_45_54,P_Dep_stu15_24_55_64,P_Dep_stu15_24_65_74,P_Dep_stu15_24_75_84,P_Dep_stu15_24_85_over,P_Dep_stu15_24_Tot,P_Non_dep_child_0_14,P_Non_dep_child_15_24,P_Non_dep_child_25_34,P_Non_dep_child_35_44,P_Non_dep_child_45_54,P_Non_dep_child_55_64,P_Non_dep_child_65_74,P_Non_dep_child_75_84,P_Non_dep_child_85_over,P_Non_dep_child_Tot,P_Oth_rel_ind_0_14,P_Oth_rel_ind_15_24,P_Oth_rel_ind_25_34,P_Oth_rel_ind_35_44,P_Oth_rel_ind_45_54,P_Oth_rel_ind_55_64,P_Oth_rel_ind_65_74,P_Oth_rel_ind_75_84,P_Oth_rel_ind_85,P_Oth_rel_ind_Tot,P_Unrel_ind_liv_fam_hh_0_14,P_Unre_ind_liv_fam_hh_15_24,P_Unre_ind_liv_fam_hh_25_34,P_Unre_ind_liv_fam_hh_35_44,P_Unre_ind_liv_fam_hh_45_54,P_Unre_ind_liv_fam_hh_55_64,P_Unre_ind_liv_fam_hh_65_74,P_Unre_ind_liv_fam_hh_75_84,P_Unrel_ind_liv_fam_hh_85,P_Unrel_ind_liv_fam_hh_Tot,P_Group_hh_mem_0_14,P_Group_hh_mem_15_24,P_Group_hh_mem_25_34,P_Group_hh_mem_35_44,P_Group_hh_mem_45_54,P_Group_hh_mem_55_64,P_Group_hh_mem_65_74,P_Group_hh_mem_75_84,P_Group_hh_mem_85,P_Group_hh_mem_Tot,P_LPer_0_14_yr,P_LPer_15_24_yr,P_LPer_25_34_yr,P_LPer_35_44_yr,P_LPer_45_54_yr,P_LPer_55_64_yr,P_LPer_65_74_yr,P_LPer_75_84_yr,P_LPer_85_yr_over,P_LPer_Tot,P_Vis_from_within_Aus_0_14,P_Vis_from_within_Aus_15_24,P_Vis_from_within_Aus_25_34,P_Vis_from_within_Aus_35_44,P_Vis_from_within_Aus_45_54,P_Vis_from_within_Aus_55_64,P_Vis_from_within_Aus_65_74,P_Vis_from_within_Aus_75_84,P_Vis_from_within_Aus_85,P_Vis_from_within_Aus_Tot,P_OS_v_0_14_yr,P_OS_v_15_24_yr,P_OS_v_25_34_yr,P_OS_v_35_44_yr,P_OS_v_45_54_yr,P_OS_v_55_64_yr,P_OS_v_65_74_yr,P_OS_v_75_84_yr,P_OS_v_85_yr_over,P_Overseas_v_Total,P_Tot_0_14_yr,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
5112804,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,31,15,10,25,20,27,13,7,0,149,..,0,9,39,36,49,17,3,0,151,..,3,0,0,0,7,0,3,0,12,..,0,0,3,0,0,0,0,0,7,67,..,..,..,..,..,..,..,..,67,..,15,..,..,..,..,..,..,..,15,..,13,7,3,0,0,0,0,0,28,..,0,0,0,0,0,3,0,0,8,..,3,3,0,0,0,0,0,0,3,..,0,3,0,0,0,0,0,0,5,..,0,3,0,3,4,0,3,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,7,68,40,32,45,40,58,23,13,0,313
5112805,..,0,0,0,0,0,0,0,0,4,..,5,0,0,0,0,0,0,0,7,..,0,0,0,0,6,7,3,0,12,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,4,0,0,0,11,25,19,39,18,18,29,24,10,3,193,..,0,26,24,17,18,32,9,5,136,..,0,11,3,9,3,5,0,0,26,..,0,6,4,3,11,0,3,0,25,44,..,..,..,..,..,..,..,..,44,..,18,..,..,..,..,..,..,..,18,..,10,21,4,3,0,0,0,0,37,..,3,0,3,0,6,0,0,0,14,..,7,3,0,3,0,0,0,0,14,..,9,3,0,0,3,0,0,0,24,..,0,4,3,0,10,8,3,4,28,0,0,3,0,0,0,0,0,0,15,10,0,0,3,0,3,0,0,0,17,59,46,73,42,33,48,50,19,8,385
5112806,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,6,0,0,10,3,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,38,14,21,17,27,18,23,3,0,165,..,0,19,21,24,18,28,4,0,117,..,0,5,3,6,4,3,0,0,26,..,0,4,6,0,4,0,0,0,13,66,..,..,..,..,..,..,..,..,66,..,19,..,..,..,..,..,..,..,19,..,11,6,0,0,0,0,0,0,15,..,0,3,0,0,5,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,3,..,0,3,0,3,3,10,3,0,29,3,0,3,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,69,34,47,37,44,38,38,8,0,313
5112807,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,..,0,4,3,0,0,9,3,0,24,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,19,14,17,16,13,18,18,3,4,110,..,0,14,18,13,9,16,3,0,68,..,4,12,0,3,0,0,0,0,25,..,0,0,4,0,3,0,0,3,14,40,..,..,..,..,..,..,..,..,40,..,3,..,..,..,..,..,..,..,3,..,5,3,0,0,0,0,0,0,15,..,4,0,0,0,7,0,0,0,15,..,0,0,0,0,0,0,0,0,4,..,0,3,0,3,0,0,0,0,8,..,0,8,3,0,3,6,4,6,40,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,40,21,42,28,21,30,28,9,11,230
5112808,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5112809,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,3,0,0,3,..,0,5,0,3,4,10,7,3,26,0,0,3,3,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,4,56,34,45,43,39,53,30,12,10,316,..,3,35,32,47,52,45,9,4,226,..,6,13,17,20,4,4,0,0,60,..,0,3,10,6,3,3,0,0,23,106,..,..,..,..,..,..,..,..,106,..,24,..,..,..,..,..,..,..,24,..,28,12,3,3,3,0,0,0,50,..,4,0,0,0,4,3,3,0,14,..,4,3,0,0,0,0,0,0,13,..,0,0,0,0,4,3,0,0,8,..,0,4,3,6,11,9,6,6,51,0,3,4,6,0,0,0,0,5,18,0,0,0,0,0,0,0,5,0,5,106,66,82,67,84,87,61,28,13,597
5112810,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,9,..,0,0,0,3,3,3,0,3,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,21,18,16,21,11,11,8,4,125,..,0,23,18,25,18,18,14,3,110,..,0,5,3,0,3,0,0,0,19,..,0,3,0,4,0,0,0,0,13,34,..,..,..,..,..,..,..,..,34,..,9,..,..,..,..,..,..,..,9,..,5,3,4,3,0,0,0,0,21,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,8,4,0,0,0,0,0,0,12,..,0,3,4,3,4,3,3,3,20,0,0,4,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,34,33,46,27,38,29,25,12,4,264
5112811,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,10,21,11,21,17,11,8,3,125,..,0,21,15,19,12,12,15,0,96,..,3,6,0,3,3,0,0,0,22,..,0,0,4,3,0,0,0,0,7,44,..,..,..,..,..,..,..,..,44,..,14,..,..,..,..,..,..,..,14,..,3,3,0,3,0,0,0,0,15,..,0,3,0,5,0,0,0,0,10,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,7,11,3,0,0,21,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,41,26,39,23,32,33,17,17,3,241
5112812,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,4,..,0,3,3,3,7,3,7,6,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,23,32,16,19,21,32,12,6,174,..,0,18,18,24,18,36,10,0,130,..,0,10,3,0,4,3,0,0,21,..,0,4,0,7,0,3,0,0,21,44,..,..,..,..,..,..,..,..,44,..,17,..,..,..,..,..,..,..,17,..,5,12,4,3,0,0,0,0,26,..,4,6,0,0,0,3,0,0,15,..,0,4,0,0,0,0,0,0,4,..,7,14,0,0,0,3,0,0,28,..,0,3,3,3,15,3,10,3,38,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,3,48,43,64,36,40,42,51,23,3,360
5112813,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,4,0,3,7,11,8,3,46,0,4,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,30,22,42,35,26,45,26,14,8,243,..,0,27,43,22,40,30,5,3,173,..,5,23,4,7,7,3,0,0,53,..,3,0,5,0,5,0,5,0,16,64,..,..,..,..,..,..,..,..,64,..,11,..,..,..,..,..,..,..,11,..,10,9,4,0,0,0,0,0,23,..,3,3,0,3,3,0,3,0,16,..,3,3,0,0,0,0,0,0,8,..,7,12,0,4,0,0,0,0,29,..,3,10,9,4,13,13,15,6,81,0,4,3,6,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,3,64,47,88,73,49,80,51,27,11,495
5112814,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,0,0,0,0,7,..,0,3,5,0,15,3,3,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,53,17,58,25,15,39,18,16,4,249,..,3,60,42,21,32,9,13,0,181,..,0,14,6,5,4,0,0,0,36,..,3,0,3,0,7,3,0,0,17,109,..,..,..,..,..,..,..,..,109,..,14,..,..,..,..,..,..,..,14,..,4,7,0,3,0,0,0,0,20,..,3,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,0,3,3,5,0,0,0,15,..,0,9,6,3,22,8,5,3,59,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,6,109,33,98,65,36,65,33,23,5,476
5112815,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,3,..,0,0,0,0,5,8,3,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,31,23,28,26,24,38,28,4,0,192,..,0,22,35,30,46,39,6,0,172,..,0,5,3,5,4,0,0,0,18,..,0,4,3,3,0,0,0,0,11,51,..,..,..,..,..,..,..,..,51,..,10,..,..,..,..,..,..,..,10,..,18,9,5,0,0,0,0,0,31,..,14,0,0,0,0,0,0,0,17,..,3,0,0,0,0,0,0,0,7,..,0,7,0,3,0,0,0,0,13,..,0,0,3,0,6,13,3,4,31,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,4,54,52,58,47,39,65,49,10,4,371
5112816,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,4,0,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,22,22,9,18,14,10,3,126,..,0,15,24,13,22,23,9,0,109,..,3,9,3,0,0,0,0,0,17,..,0,0,7,3,0,0,0,0,10,49,..,..,..,..,..,..,..,..,49,..,9,..,..,..,..,..,..,..,9,..,3,5,5,0,0,0,0,0,17,..,3,0,0,0,0,0,0,0,5,..,0,3,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,..,0,3,0,0,7,3,7,0,29,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,49,31,41,34,21,31,30,18,6,255
5112818,..,0,6,0,0,0,0,0,0,9,..,0,12,0,0,0,0,0,0,16,..,0,5,3,3,4,6,3,0,23,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,3,0,0,0,13,60,32,78,36,18,25,22,12,3,282,..,4,58,47,15,23,20,19,4,192,..,10,18,7,3,0,0,0,0,34,..,0,5,8,7,4,0,0,0,26,106,..,..,..,..,..,..,..,..,106,..,17,..,..,..,..,..,..,..,17,..,11,10,4,0,0,0,0,0,28,..,10,5,3,4,3,0,0,0,28,..,3,5,3,0,0,0,0,0,16,..,8,28,3,0,0,0,0,0,45,..,0,13,6,7,5,11,4,3,47,0,4,3,0,0,0,0,0,0,10,0,7,5,0,3,4,3,0,0,17,105,69,143,80,40,45,42,25,5,559
5112819,..,7,0,0,0,0,0,0,0,7,..,5,5,0,3,0,0,0,0,14,..,0,3,12,3,0,4,3,3,34,0,3,0,0,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0,13,62,48,82,53,28,22,16,19,6,336,..,4,61,63,25,29,13,16,5,217,..,8,22,8,3,7,0,0,0,50,..,0,12,8,5,7,0,5,0,37,121,..,..,..,..,..,..,..,..,121,..,21,..,..,..,..,..,..,..,21,..,17,7,0,4,0,0,0,0,33,..,8,3,4,4,0,0,0,0,21,..,4,8,0,0,0,0,0,0,17,..,10,6,0,5,0,0,0,0,17,..,0,13,19,10,9,10,3,10,69,0,4,3,0,0,3,0,0,0,14,0,5,16,0,0,0,0,0,0,23,126,99,148,98,51,54,31,24,14,640
5112820,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,3,3,14,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,30,22,23,22,30,18,13,11,6,172,..,3,20,32,31,15,14,13,4,137,..,3,4,7,3,0,0,0,0,18,..,3,3,5,5,6,0,4,0,24,80,..,..,..,..,..,..,..,..,80,..,19,..,..,..,..,..,..,..,19,..,21,5,0,0,0,0,0,0,29,..,4,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,0,0,6,0,0,0,0,3,..,0,3,0,3,5,5,4,3,26,4,0,0,3,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,4,83,50,39,54,49,31,17,22,11,362
5112821,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,5,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,15,16,12,16,12,5,4,100,..,0,14,23,14,14,12,3,0,80,..,0,0,9,4,0,0,0,0,16,..,0,3,0,0,0,0,0,0,6,53,..,..,..,..,..,..,..,..,53,..,11,..,..,..,..,..,..,..,11,..,7,4,0,0,3,0,0,0,10,..,5,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,5,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,27,26,31,20,20,22,9,6,209
5112822,..,0,0,0,0,0,0,0,0,0,..,5,0,0,3,3,0,0,0,13,..,0,3,4,3,7,4,0,3,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,23,25,29,19,22,24,15,8,3,175,..,0,23,29,19,17,23,7,3,128,..,7,7,3,3,5,0,4,0,26,..,0,3,0,0,3,3,0,0,14,50,..,..,..,..,..,..,..,..,50,..,12,..,..,..,..,..,..,..,12,..,8,8,3,0,0,0,0,0,22,..,0,4,0,0,0,0,0,0,14,..,0,5,0,0,0,0,0,0,3,..,12,8,0,3,6,0,0,0,36,..,0,4,9,5,11,6,0,4,38,3,0,0,8,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,3,56,46,69,45,44,48,37,13,10,364
5112823,..,0,3,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,4,6,8,0,25,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,32,14,35,37,18,21,18,11,0,197,..,3,31,48,27,22,24,0,4,162,..,3,18,0,0,7,0,0,0,22,..,0,0,7,3,4,3,3,0,17,76,..,..,..,..,..,..,..,..,76,..,23,..,..,..,..,..,..,..,23,..,13,8,5,0,0,0,0,0,29,..,3,0,0,3,0,0,0,0,4,..,3,5,0,0,0,0,0,0,9,..,0,8,3,0,0,0,0,0,9,..,0,4,8,7,6,9,12,0,38,3,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,79,49,77,69,44,38,39,19,3,423
5112824,..,0,4,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,4,0,4,5,3,3,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,16,27,21,17,36,25,8,4,178,..,0,16,28,19,46,28,9,0,140,..,0,9,10,3,0,0,0,0,26,..,0,0,0,6,3,0,3,0,17,51,..,..,..,..,..,..,..,..,51,..,19,..,..,..,..,..,..,..,19,..,14,15,3,3,0,0,0,0,34,..,3,0,3,3,0,0,0,0,15,..,0,6,0,0,0,0,0,0,4,..,0,7,0,0,0,0,0,0,10,..,0,3,4,4,8,5,8,3,36,0,3,0,0,4,0,0,0,0,11,0,0,0,0,0,0,3,0,0,6,51,40,59,51,37,60,44,21,3,365
5112825,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,4,3,4,7,4,3,5,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,36,27,45,26,46,56,22,9,6,268,..,0,33,36,54,65,42,15,4,244,..,4,6,6,6,0,3,0,0,19,..,3,4,0,7,9,0,0,0,18,70,..,..,..,..,..,..,..,..,70,..,29,..,..,..,..,..,..,..,29,..,19,21,4,4,0,0,0,0,55,..,9,0,0,0,6,0,0,0,14,..,0,4,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,4,..,0,7,3,8,11,7,5,5,43,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,70,62,78,46,80,96,51,25,5,524
5112826,..,0,0,0,0,0,0,0,0,0,..,3,3,0,0,0,3,0,0,12,..,0,0,3,0,5,6,3,4,22,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,26,21,33,31,27,41,26,13,9,225,..,0,19,31,32,48,42,11,7,183,..,6,9,6,12,0,0,0,0,29,..,0,0,3,4,3,3,3,0,13,68,..,..,..,..,..,..,..,..,68,..,20,..,..,..,..,..,..,..,20,..,8,8,3,0,3,0,0,0,21,..,0,3,0,0,3,0,5,3,12,..,0,0,0,0,0,0,0,0,0,..,7,4,7,0,3,3,0,0,26,..,0,3,9,6,12,3,6,4,46,0,0,3,0,0,0,3,0,0,13,0,0,0,0,0,3,0,0,0,3,70,37,53,59,55,76,58,18,10,433
5112827,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14,20,15,23,39,14,4,0,153,..,0,6,21,30,49,24,11,0,142,..,0,10,0,3,4,0,0,0,22,..,0,0,3,5,4,3,3,0,16,43,..,..,..,..,..,..,..,..,43,..,14,..,..,..,..,..,..,..,14,..,25,11,5,4,0,0,0,0,45,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,3,6,9,0,0,19,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,43,41,41,31,39,63,32,12,3,309
5112828,..,0,3,0,0,0,0,0,0,3,..,0,3,3,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,24,13,17,12,14,0,0,114,..,0,5,11,15,26,18,11,0,82,..,0,3,6,3,0,0,0,0,6,..,0,0,3,3,0,0,0,0,9,38,..,..,..,..,..,..,..,..,38,..,18,..,..,..,..,..,..,..,18,..,11,9,0,0,0,0,0,0,19,..,3,5,0,0,0,0,0,0,14,..,0,4,0,0,0,0,0,0,4,..,3,3,3,0,0,0,0,0,14,..,0,4,0,9,0,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,38,35,43,26,27,31,17,11,0,227
5112829,..,3,0,0,0,0,0,0,0,3,..,0,4,0,0,0,0,0,0,5,..,0,0,3,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,22,20,21,18,31,21,13,9,4,137,..,0,14,18,30,31,21,5,0,124,..,0,5,5,3,3,0,0,0,18,..,0,0,3,7,0,0,0,0,12,49,..,..,..,..,..,..,..,..,49,..,27,..,..,..,..,..,..,..,27,..,8,3,3,0,0,0,0,0,18,..,0,0,0,0,0,0,0,0,3,..,3,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,7,..,0,0,3,5,4,6,4,3,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,49,46,27,36,52,38,30,14,3,287
5112830,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,0,0,0,0,7,..,0,4,0,9,7,18,4,3,41,3,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,49,19,42,40,36,34,40,8,6,279,..,0,30,43,35,28,43,11,0,194,..,10,10,12,4,3,0,0,0,35,..,0,5,6,4,7,4,3,0,34,92,..,..,..,..,..,..,..,..,92,..,33,..,..,..,..,..,..,..,33,..,9,15,3,3,0,0,0,0,35,..,0,3,0,0,3,0,0,0,16,..,0,3,0,0,0,0,0,0,3,..,0,7,0,0,3,0,0,0,10,..,3,6,0,16,11,24,3,3,68,3,0,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,8,100,53,79,73,67,55,70,17,6,526
5112831,..,0,0,0,0,0,0,0,0,3,..,3,0,0,0,0,0,0,0,3,..,0,3,0,0,3,6,3,4,24,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,33,30,36,30,32,59,24,14,3,269,..,0,23,36,50,86,35,10,0,249,..,0,8,4,0,5,0,0,0,21,..,0,0,9,7,11,0,0,0,28,67,..,..,..,..,..,..,..,..,67,..,39,..,..,..,..,..,..,..,39,..,24,35,11,0,0,0,0,0,74,..,0,9,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,3,..,5,3,0,0,0,0,0,0,14,..,0,3,0,3,10,11,3,8,35,0,0,3,0,0,0,0,3,0,7,0,4,0,0,0,0,0,0,0,3,69,76,90,67,65,114,51,20,11,543
5112832,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,5,7,3,4,3,3,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,36,26,40,37,28,39,22,8,6,242,..,0,25,33,30,56,32,4,3,180,..,3,20,14,6,4,0,0,0,33,..,0,0,4,11,3,3,3,0,23,69,..,..,..,..,..,..,..,..,69,..,26,..,..,..,..,..,..,..,26,..,21,18,0,3,0,0,0,0,45,..,0,3,0,0,0,0,0,0,13,..,0,3,0,0,0,0,0,0,4,..,6,7,0,0,0,0,0,0,20,..,0,4,9,7,3,12,5,7,46,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,69,55,86,68,51,74,46,18,8,474
