SA1_7DIGITCODE_2016,M_15_19_Mgrs,M_15_19_Profnls,M_15_19_Techs_trades_workers,M_15_19_Comm_psnl_serv_wrkrs,M_15_19_Cler_admin_wrkrs,M_15_19_Sales_wrkrs,M_15_19_Mach_oper_dvrs,M_15_19_Labrs,M_15_19_Inad_desc_Ns,M_15_19_Tot,M_20_24_Mgrs,M_20_24_Profnls,M_20_24_Techs_trades_wrkrs,M_20_24_Comm_psnl_serv_wrkrs,M_20_24_Cler_admin_wrkrs,M_20_24_Sales_wrkrs,M_20_24_Mach_oper_dvrs,M_20_24_Labrs,M_20_24_Inad_desc_Ns,M_20_24_Tot,M_25_34_Mgrs,M_25_34_Profnls,M_25_34_Techs_trades_wrkrs,M_25_34_Comm_psnl_serv_wrkrs,M_25_34_Cler_admin_wrkrs,M_25_34_Sales_wrkrs,M_25_34_Mach_oper_dvrs,M_25_34_Labrs,M_25_34_Inad_desc_Ns,M_25_34_Tot,M_35_44_Mgrs,M_35_44_Profnls,M_35_44_Techs_trades_wrkrs,M_35_44_Comm_psnl_serv_wrkrs,M_35_44_Cler_admin_wrkrs,M_35_44_Sales_wrkrs,M_35_44_Mach_oper_dvrs,M_35_44_Labrs,M_35_44_Inad_desc_Ns,M_35_44_Tot,M_45_54_Mgrs,M_45_54_Profnls,M_45_54_Techs_trades_wrkrs,M_45_54_Comm_psnl_serv_wrkrs,M_45_54_Cler_admin_wrkrs,M_45_54_Sales_wrkrs,M_45_54_Mach_oper_dvrs,M_45_54_Labrs,M_45_54_Inad_desc_Ns,M_45_54_Tot,M_55_64_Mgrs,M_55_64_Profnls,M_55_64_Techs_trades_wrkrs,M_55_64_Comm_psnl_serv_wrkrs,M_55_64_Cler_admin_wrkrs,M_55_64_Sales_wrkrs,M_55_64_Mach_oper_dvrs,M_55_64_Labrs,M_55_64_Inad_desc_Ns,M_55_64_Tot,M_65_74_Mgrs,M_65_74_Profnls,M_65_74_Techs_trades_wrkrs,M_65_74_Comm_psnl_serv_wrkrs,M_65_74_Cler_admin_wrkrs,M_65_74_Sales_wrkrs,M_65_74_Mach_oper_dvrs,M_65_74_Labrs,M_65_74_Inad_desc_Ns,M_65_74_Tot,M_75_84_Mgrs,M_75_84_Profnls,M_75_84_Techs_trades_wrkrs,M_75_84_Comm_psnl_serv_wrkrs,M_75_84_Cler_admin_wrkrs,M_75_84_Sales_wrkrs,M_75_84_Mach_oper_dvrs,M_75_84_Labrs,M_75_84_Inad_desc_Ns,M_75_84_Tot,M_85_over_Mgrs,M_85_over_Profnls,M_85_over_Techs_trades_wrkrs,M_85_over_Com_psnl_serv_wrkrs,M_85_over_Cler_admin_wrkrs,M_85_over_Sales_wrkrs,M_85_over_Mach_oper_dvrs,M_85_over_Labrs,M_85_over_Inad_desc_Ns,M_85_over_Tot,M_Tot_Mgrs,M_Tot_Profnls,M_Tot_Techs_trades_wrkrs,M_Tot_Comm_psnl_serv_wrkrs,M_Tot_Cler_admin_wrkrs,M_Tot_Sales_wrkrs,M_Tot_Mach_oper_dvrs,M_Tot_Labrs,M_Tot_Inad_desc_Ns,M_Tot_Tot,F_15_19_Mgrs,F_15_19_Profnls,F_15_19_Techs_trades_workers,F_15_19_Comm_psnl_serv_wrkrs,F_15_19_Cler_admin_wrkrs,F_15_19_Sales_wrkrs,F_15_19_Mach_oper_dvrs,F_15_19_Labrs,F_15_19_Inad_desc_Ns,F_15_19_Tot,F_20_24_Mgrs,F_20_24_Profnls,F_20_24_Techs_trades_wrkrs,F_20_24_Comm_psnl_serv_wrkrs,F_20_24_Cler_admin_wrkrs,F_20_24_Sales_wrkrs,F_20_24_Mach_oper_dvrs,F_20_24_Labrs,F_20_24_Inad_desc_Ns,F_20_24_Tot,F_25_34_Mgrs,F_25_34_Profnls,F_25_34_Techs_trades_wrkrs,F_25_34_Comm_psnl_serv_wrkrs,F_25_34_Cler_admin_wrkrs,F_25_34_Sales_wrkrs,F_25_34_Mach_oper_dvrs,F_25_34_Labrs,F_25_34_Inad_desc_Ns,F_25_34_Tot,F_35_44_Mgrs,F_35_44_Profnls,F_35_44_Techs_trades_wrkrs,F_35_44_Comm_psnl_serv_wrkrs,F_35_44_Cler_admin_wrkrs,F_35_44_Sales_wrkrs,F_35_44_Mach_oper_dvrs,F_35_44_Labrs,F_35_44_Inad_desc_Ns,F_35_44_Tot,F_45_54_Mgrs,F_45_54_Profnls,F_45_54_Techs_trades_wrkrs,F_45_54_Comm_psnl_serv_wrkrs,F_45_54_Cler_admin_wrkrs,F_45_54_Sales_wrkrs,F_45_54_Mach_oper_dvrs,F_45_54_Labrs,F_45_54_Inad_desc_Ns,F_45_54_Tot,F_55_64_Mgrs,F_55_64_Profnls,F_55_64_Techs_trades_wrkrs,F_55_64_Comm_psnl_serv_wrkrs,F_55_64_Cler_admin_wrkrs,F_55_64_Sales_wrkrs,F_55_64_Mach_oper_dvrs,F_55_64_Labrs,F_55_64_Inad_desc_Ns,F_55_64_Tot,F_65_74_Mgrs,F_65_74_Profnls,F_65_74_Techs_trades_wrkrs,F_65_74_Comm_psnl_serv_wrkrs,F_65_74_Cler_admin_wrkrs,F_65_74_Sales_wrkrs,F_65_74_Mach_oper_dvrs,F_65_74_Labrs,F_65_74_Inad_desc_Ns,F_65_74_Tot,F_75_84_Mgrs,F_75_84_Profnls,F_75_84_Techs_trades_wrkrs,F_75_84_Comm_psnl_serv_wrkrs,F_75_84_Cler_admin_wrkrs,F_75_84_Sales_wrkrs,F_75_84_Mach_oper_dvrs,F_75_84_Labrs,F_75_84_Inad_desc_Ns,F_75_84_Tot,F_85_over_Mgrs,F_85_over_Profnls,F_85_over_Techs_trades_wrkrs,F_85_over_Com_psnl_serv_wrkrs,F_85_over_Cler_admin_wrkrs,F_85_over_Sales_wrkrs,F_85_over_Mach_oper_dvrs,F_85_over_Labrs,F_85_over_Inad_desc_Ns,F_85_over_Tot,F_Tot_Mgrs,F_Tot_Profnls,F_Tot_Techs_trades_wrkrs,F_Tot_Comm_psnl_serv_wrkrs,F_Tot_Cler_admin_wrkrs,F_Tot_Sales_wrkrs,F_Tot_Mach_oper_dvrs,F_Tot_Labrs,F_Tot_Inad_desc_Ns,F_Tot_Tot
5110832,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,7,0,15,0,0,11,3,0,0,3,0,0,16,4,0,8,6,0,0,3,0,0,25,0,0,7,0,0,0,6,5,3,22,0,0,0,0,0,0,3,4,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,26,10,3,5,14,19,8,91,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,4,0,0,0,6,0,0,0,3,4,3,0,0,0,15,3,9,0,4,3,0,0,0,3,20,0,0,0,3,3,5,0,3,0,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,9,16,16,0,6,3,72
5110833,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,0,10,3,4,13,0,0,0,3,3,0,29,3,5,13,0,3,0,4,5,0,27,3,4,3,0,0,0,3,3,0,17,0,6,9,0,0,0,4,5,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,42,6,10,9,12,15,0,124,0,0,0,3,0,3,0,0,0,9,3,0,0,4,0,0,0,0,0,7,0,7,0,3,9,3,0,0,0,21,8,4,3,3,7,0,0,0,0,22,5,4,0,3,11,0,0,0,0,19,3,0,0,3,4,0,3,0,0,19,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,3,17,28,9,0,6,0,103
5110834,0,0,0,0,0,0,0,0,0,7,0,4,8,0,0,0,0,0,0,7,3,3,25,0,0,0,8,7,0,48,9,5,10,3,4,0,3,8,0,43,6,0,13,4,0,0,0,3,3,30,4,0,9,0,3,4,3,5,0,25,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,64,9,5,6,16,29,3,167,0,0,0,0,0,7,0,0,0,9,0,0,0,0,5,3,0,0,0,14,0,10,3,6,14,7,0,3,0,48,0,9,3,9,3,0,0,0,0,28,3,3,0,4,4,4,0,3,3,25,3,3,0,3,6,0,0,5,0,23,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,6,21,35,24,3,11,3,146
5110835,0,0,0,0,0,0,0,0,0,6,0,3,4,0,0,0,0,3,0,12,0,0,3,0,0,0,0,0,0,10,3,0,3,0,0,0,4,3,0,13,5,0,7,0,0,0,3,0,0,20,6,7,9,0,0,0,0,0,0,25,3,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,20,11,0,4,13,13,0,92,0,0,0,0,0,4,0,4,0,7,0,0,0,5,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,3,0,0,12,3,0,3,0,21,3,7,0,0,7,0,0,0,0,18,0,3,0,0,3,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,4,10,22,15,0,5,7,81
5110837,0,0,0,0,0,3,0,5,0,9,0,0,5,3,0,0,0,0,0,6,3,8,16,0,3,0,3,3,0,34,5,5,0,6,7,3,5,3,0,32,3,9,7,3,0,0,5,0,0,25,0,0,3,4,3,0,4,0,0,13,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,33,8,9,8,13,9,3,121,0,0,0,0,0,3,0,0,0,10,4,0,0,8,4,3,0,0,0,14,0,4,0,8,8,5,0,0,0,27,0,3,0,9,15,3,0,3,0,40,3,5,3,4,12,0,0,0,0,30,0,3,0,4,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,3,28,43,20,0,7,5,133
5110838,0,0,4,0,0,0,0,3,0,6,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,7,0,5,0,0,0,3,0,0,13,3,7,6,0,0,0,0,0,0,14,3,4,5,0,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,21,4,0,4,12,3,0,67,0,0,0,3,0,3,0,0,0,8,0,0,0,3,3,0,0,0,0,8,0,3,0,0,4,0,0,0,0,7,0,0,0,3,4,0,0,0,0,8,3,7,0,0,6,3,0,0,0,22,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,12,25,9,0,0,0,60
5110839,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,6,7,0,3,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,5,0,3,0,3,5,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,3,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,5,6,0,7,0,28
5110840,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,3,0,0,9,0,3,7,0,0,0,0,0,0,14,10,5,3,0,0,0,4,3,0,26,4,3,5,0,3,3,0,0,0,24,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,26,8,8,8,7,7,0,89,0,0,0,4,0,3,0,0,0,9,0,0,0,3,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3,0,0,0,0,12,4,4,0,7,11,4,0,0,0,21,0,0,0,0,7,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,3,12,22,9,0,3,0,73
5110841,0,0,3,5,0,0,0,3,0,14,3,7,5,0,0,3,0,3,0,27,0,0,10,0,0,0,3,3,0,17,10,6,5,0,0,0,0,3,3,27,15,6,9,3,6,0,7,3,4,46,3,7,8,3,4,0,3,4,3,36,3,3,0,0,0,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,24,42,14,9,12,18,24,9,180,0,0,0,0,0,3,0,4,0,12,0,3,0,4,4,4,0,0,0,17,0,7,0,0,7,0,0,0,0,13,3,12,0,3,9,3,0,0,0,33,0,15,3,10,15,0,0,3,0,47,3,8,4,8,12,5,0,0,0,35,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,8,28,44,20,0,8,0,159
5110842,0,0,0,3,0,0,0,0,0,7,0,3,6,0,3,6,0,0,0,25,3,5,5,0,4,0,0,3,3,19,11,4,5,0,0,0,3,0,0,32,10,7,6,0,0,4,5,0,0,31,5,5,6,0,3,0,4,3,0,32,0,0,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,29,37,9,9,13,14,12,3,155,0,0,0,4,0,3,0,0,0,7,0,0,0,0,3,3,0,0,0,9,3,12,3,5,0,0,0,0,0,28,0,18,0,3,7,0,0,6,0,35,8,8,0,4,17,6,0,3,0,42,0,3,0,0,8,8,0,3,0,25,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,40,6,18,42,16,0,8,0,152
5110843,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,10,3,5,3,0,4,3,3,3,0,24,0,4,3,4,0,0,3,4,0,22,7,0,3,3,3,3,3,3,0,29,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,17,5,7,5,6,14,4,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,3,0,0,0,0,14,0,7,0,0,8,0,0,0,0,20,0,7,0,0,7,0,0,0,0,18,0,6,0,0,8,5,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,3,8,20,9,3,3,0,75
5110844,0,0,4,0,0,3,0,4,0,7,0,0,3,0,3,0,3,10,0,20,13,9,17,0,5,4,6,12,0,64,11,13,16,3,0,3,4,3,0,47,5,5,16,0,6,0,7,3,0,37,3,10,10,5,3,3,7,3,0,35,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,37,61,11,18,17,20,28,0,221,0,0,0,6,0,11,0,0,0,16,3,7,0,3,3,8,0,0,0,20,3,18,3,7,15,5,0,3,0,58,3,6,3,0,19,3,0,4,0,39,6,9,4,5,14,4,0,4,0,44,0,5,3,7,6,0,0,3,0,34,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,46,21,31,56,34,4,12,0,211
5110845,0,0,3,0,0,0,0,0,0,3,0,0,8,0,0,0,0,3,0,14,0,3,20,0,0,0,8,4,0,36,3,0,9,3,3,0,0,4,0,20,0,0,6,0,0,0,0,0,0,17,0,0,3,0,0,3,4,4,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,48,8,4,4,12,13,0,101,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,4,10,0,7,4,13,5,3,0,0,0,27,3,3,6,3,4,0,0,0,0,21,0,3,0,3,3,0,0,0,0,13,0,3,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,8,22,23,11,4,4,3,88
5110846,0,0,3,0,0,0,0,3,0,6,0,0,3,0,0,0,0,0,0,3,0,0,7,0,0,0,3,3,0,15,4,3,6,0,0,0,7,4,0,23,3,3,6,0,0,0,6,0,0,19,4,0,3,0,3,0,3,0,0,13,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,26,0,4,3,17,10,3,81,0,0,0,0,0,3,0,0,0,8,0,0,0,0,3,0,0,0,0,9,0,6,3,3,3,0,0,0,0,18,0,0,0,3,0,0,0,0,0,7,3,0,0,3,4,8,0,0,0,19,4,3,0,0,7,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,3,9,19,14,0,5,0,82
5110847,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,0,0,0,7,5,5,3,0,3,0,0,3,0,16,4,3,8,3,0,0,5,3,4,30,4,4,14,0,7,4,3,7,0,30,0,3,9,0,3,3,0,3,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,31,4,15,14,7,12,4,114,0,0,0,0,0,8,0,0,0,11,0,0,3,0,3,10,0,0,0,19,3,7,0,0,3,3,0,0,0,13,3,4,0,0,5,3,0,0,0,25,0,3,0,5,10,3,0,0,0,27,0,3,0,5,8,0,0,0,0,17,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,9,11,32,26,0,3,0,115
5110848,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,9,4,10,20,0,4,0,3,8,3,54,9,4,18,0,0,3,3,0,0,39,0,4,3,3,3,3,0,4,0,19,0,0,3,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,51,3,8,7,13,23,4,142,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,4,0,0,0,15,3,15,0,9,11,0,0,0,0,39,4,8,3,0,11,3,0,0,0,31,3,3,0,5,5,3,0,0,3,21,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,6,18,35,11,0,8,3,126
5110849,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,3,3,0,7,3,3,28,0,0,0,3,3,3,45,4,9,12,0,9,3,5,5,0,48,3,3,5,0,3,0,3,0,0,26,0,0,5,0,0,0,3,0,0,13,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,57,5,15,5,16,15,6,148,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,5,14,7,4,17,3,0,0,0,50,7,9,0,11,8,4,0,0,0,37,0,7,3,0,6,0,0,3,0,22,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,8,24,38,12,3,4,3,128
5110850,0,0,0,0,0,0,0,3,0,10,0,0,13,0,0,0,3,8,0,22,10,15,29,3,3,0,7,3,3,74,5,6,11,0,4,3,3,3,3,44,9,3,7,3,3,3,9,3,0,33,0,4,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,31,58,11,15,6,26,30,6,197,0,0,0,0,0,4,0,3,0,8,0,0,0,5,4,3,0,3,0,23,11,16,3,12,18,8,0,3,0,66,0,11,4,5,11,4,0,4,0,39,0,4,0,3,11,5,0,0,0,33,0,0,0,6,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35,9,36,48,26,3,13,0,175
5110851,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,7,4,0,0,0,0,8,0,28,12,8,8,3,5,6,3,0,0,37,9,0,3,0,3,0,0,3,0,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,18,4,5,6,10,10,3,93,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,6,3,3,3,3,0,13,0,36,3,7,0,3,10,0,0,0,0,20,0,3,0,3,3,0,0,0,0,14,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,3,10,16,9,0,14,0,81
5110852,0,0,0,3,0,3,0,0,0,7,0,3,3,0,0,0,0,3,0,12,3,4,6,0,0,3,3,0,0,27,3,10,6,4,0,0,3,3,0,28,8,9,12,3,0,0,3,7,0,32,4,4,7,0,0,0,4,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,41,8,4,6,15,17,0,145,0,0,0,0,0,3,0,3,0,8,0,3,0,0,0,0,0,0,0,6,0,6,3,3,5,0,0,0,0,29,6,13,0,5,5,3,0,3,0,33,7,4,5,6,7,0,0,0,0,37,3,3,0,4,9,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,31,10,22,31,11,7,8,0,130
5110853,0,0,0,0,0,5,0,0,0,7,5,4,6,3,0,4,3,4,0,24,15,21,32,6,9,8,4,10,0,101,3,23,15,5,0,4,5,9,0,68,3,7,14,0,0,0,8,0,0,25,3,5,6,0,0,0,0,3,0,20,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,58,76,16,19,30,23,21,3,262,0,0,0,0,4,6,0,0,0,12,3,3,4,5,8,6,0,0,0,31,11,24,4,13,29,7,0,9,0,96,3,12,3,10,12,7,0,9,0,54,9,5,0,9,13,0,0,0,0,34,0,3,0,4,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,42,12,35,72,27,3,16,6,240
5110854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8
5110855,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,3,4,9,4,0,3,4,6,0,39,6,8,6,0,3,3,0,4,0,33,0,0,5,0,0,0,0,5,0,15,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,29,5,3,11,8,11,3,90,0,0,0,3,0,0,0,0,0,5,0,0,0,4,5,0,0,0,0,9,0,8,3,5,13,4,0,0,0,37,3,10,0,6,4,3,0,0,0,29,0,0,0,3,8,7,0,3,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,3,20,25,13,0,3,0,92
5110856,0,0,0,0,0,0,0,0,0,4,0,0,6,3,0,0,0,0,0,15,9,13,31,5,0,4,9,4,0,82,3,10,13,4,3,0,7,3,0,39,0,3,3,0,0,0,7,0,0,17,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,50,13,5,11,27,12,5,162,0,0,0,0,0,3,0,0,0,6,0,3,0,5,0,3,0,0,0,17,3,23,0,10,15,3,0,6,0,58,0,4,3,6,15,3,0,0,0,30,0,5,0,3,14,0,0,3,0,22,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37,9,27,45,17,0,12,3,144
5110857,0,0,3,3,0,7,0,4,0,18,0,0,8,0,3,4,0,3,0,21,4,15,15,3,3,3,5,0,0,48,16,17,18,0,4,5,3,5,0,61,4,7,20,0,4,0,9,0,3,45,3,0,7,0,0,0,3,3,0,18,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,35,71,7,14,13,24,22,3,211,0,0,0,3,0,3,0,3,0,10,0,4,4,0,0,4,0,0,0,18,3,11,0,10,16,10,0,0,0,44,3,22,4,7,11,3,0,3,0,59,0,7,0,15,8,0,0,6,0,34,0,8,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,9,34,45,19,3,14,3,187
5110858,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,8,0,5,9,3,3,0,0,0,0,23,9,3,15,0,0,0,3,3,0,40,10,3,8,3,0,0,0,0,0,21,0,0,8,0,3,0,3,3,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,40,8,8,4,9,13,0,117,0,0,0,4,0,0,0,0,0,6,0,0,0,3,0,5,0,0,0,11,0,9,0,0,3,0,0,0,0,18,3,10,3,4,9,6,0,3,0,37,0,7,0,0,9,0,0,0,0,18,0,3,0,0,3,0,0,3,0,17,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,10,12,29,14,0,6,0,104
