SA1_7DIGITCODE_2016,M_Neg_Nil_inc_15_19_yr,M_Neg_Nil_inc_20_24_yr,M_Neg_Nil_inc_25_34_yr,M_Neg_Nil_inc_35_44_yr,M_Neg_Nil_inc_45_54_yr,M_Neg_Nil_inc_55_64_yr,M_Neg_Nil_inc_65_74_yr,M_Neg_Nil_inc_75_84_yr,M_Neg_Nil_inc_85_yr_over,M_Neg_Nil_inc_Tot,M_1_149_15_19_yr,M_1_149_20_24_yr,M_1_149_25_34_yr,M_1_149_35_44_yr,M_1_149_45_54_yr,M_1_149_55_64_yr,M_1_149_65_74_yr,M_1_149_75_84_yr,M_1_149_85_yr_over,M_1_149_Tot,M_150_299_15_19_yr,M_150_299_20_24_yr,M_150_299_25_34_yr,M_150_299_35_44_yr,M_150_299_45_54_yr,M_150_299_55_64_yr,M_150_299_65_74_yr,M_150_299_75_84_yr,M_150_299_85_yr_over,M_150_299_Tot,M_300_399_15_19_yr,M_300_399_20_24_yr,M_300_399_25_34_yr,M_300_399_35_44_yr,M_300_399_45_54_yr,M_300_399_55_64_yr,M_300_399_65_74_yr,M_300_399_75_84_yr,M_300_399_85_yr_over,M_300_399_Tot,M_400_499_15_19_yr,M_400_499_20_24_yr,M_400_499_25_34_yr,M_400_499_35_44_yr,M_400_499_45_54_yr,M_400_499_55_64_yr,M_400_499_65_74_yr,M_400_499_75_84_yr,M_400_499_85_yr_over,M_400_499_Tot,M_500_649_15_19_yr,M_500_649_20_24_yr,M_500_649_25_34_yr,M_500_649_35_44_yr,M_500_649_45_54_yr,M_500_649_55_64_yr,M_500_649_65_74_yr,M_500_649_75_84_yr,M_500_649_85_yr_over,M_500_649_Tot,M_650_799_15_19_yr,M_650_799_20_24_yr,M_650_799_25_34_yr,M_650_799_35_44_yr,M_650_799_45_54_yr,M_650_799_55_64_yr,M_650_799_65_74_yr,M_650_799_75_84_yr,M_650_799_85_yr_over,M_650_799_Tot,M_800_999_15_19_yr,M_800_999_20_24_yr,M_800_999_25_34_yr,M_800_999_35_44_yr,M_800_999_45_54_yr,M_800_999_55_64_yr,M_800_999_65_74_yr,M_800_999_75_84_yr,M_800_999_85_yr_over,M_800_999_Tot,M_1000_1249_15_19_yr,M_1000_1249_20_24_yr,M_1000_1249_25_34_yr,M_1000_1249_35_44_yr,M_1000_1249_45_54_yr,M_1000_1249_55_64_yr,M_1000_1249_65_74_yr,M_1000_1249_75_84_yr,M_1000_1249_85_yr_over,M_1000_1249_Tot,M_1250_1499_15_19_yr,M_1250_1499_20_24_yr,M_1250_1499_25_34_yr,M_1250_1499_35_44_yr,M_1250_1499_45_54_yr,M_1250_1499_55_64_yr,M_1250_1499_65_74_yr,M_1250_1499_75_84_yr,M_1250_1499_85_yr_over,M_1250_1499_Tot,M_1500_1749_15_19_yr,M_1500_1749_20_24_yr,M_1500_1749_25_34_yr,M_1500_1749_35_44_yr,M_1500_1749_45_54_yr,M_1500_1749_55_64_yr,M_1500_1749_65_74_yr,M_1500_1749_75_84_yr,M_1500_1749_85_yr_over,M_1500_1749_Tot,M_1750_1999_15_19_yr,M_1750_1999_20_24_yr,M_1750_1999_25_34_yr,M_1750_1999_35_44_yr,M_1750_1999_45_54_yr,M_1750_1999_55_64_yr,M_1750_1999_65_74_yr,M_1750_1999_75_84_yr,M_1750_1999_85_yr_over,M_1750_1999_Tot,M_2000_2999_15_19_yr,M_2000_2999_20_24_yr,M_2000_2999_25_34_yr,M_2000_2999_35_44_yr,M_2000_2999_45_54_yr,M_2000_2999_55_64_yr,M_2000_2999_65_74_yr,M_2000_2999_75_84_yr,M_2000_2999_85_yr_over,M_2000_2999_Tot,M_3000_more_15_19_yr,M_3000_more_20_24_yr,M_3000_more_25_34_yr,M_3000_more_35_44_yr,M_3000_more_45_54_yr,M_3000_more_55_64_yr,M_3000_more_65_74_yr,M_3000_more_75_84_yr,M_3000_more_85_yr_over,M_3000_more_Tot,M_Personal_inc_ns_15_19_yr,M_Personal_inc_ns_20_24_yr,M_Personal_inc_ns_25_34_yr,M_Personal_inc_ns_35_44_yr,M_Personal_inc_ns_45_54_yr,M_Personal_inc_ns_55_64_yr,M_Personal_inc_ns_65_74_yr,M_Personal_inc_ns_75_84_yr,M_Personal_inc_ns_85_yr,M_Personal_inc_ns_Tot,M_OS_vis_15_19_yr,M_OS_vis_20_24_yr,M_OS_vis_25_34_yr,M_OS_vis_35_44_yr,M_OS_vis_45_54_yr,M_OS_vis_55_64_yr,M_OS_vis_65_74_yr,M_OS_vis_75_84_yr,M_OS_vis_85_yr_over,M_OS_vis_Tot,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Neg_Nil_inc_15_19_yr,F_Neg_Nil_inc_20_24_yr,F_Neg_Nil_inc_25_34_yr,F_Neg_Nil_inc_35_44_yr,F_Neg_Nil_inc_45_54_yr,F_Neg_Nil_inc_55_64_yr,F_Neg_Nil_inc_65_74_yr,F_Neg_Nil_inc_75_84_yr,F_Neg_Nil_inc_85_yr_over,F_Neg_Nil_inc_Tot,F_1_149_15_19_yr,F_1_149_20_24_yr,F_1_149_25_34_yr,F_1_149_35_44_yr,F_1_149_45_54_yr,F_1_149_55_64_yr,F_1_149_65_74_yr,F_1_149_75_84_yr,F_1_149_85_yr_over,F_1_149_Tot,F_150_299_15_19_yr,F_150_299_20_24_yr,F_150_299_25_34_yr,F_150_299_35_44_yr,F_150_299_45_54_yr,F_150_299_55_64_yr,F_150_299_65_74_yr,F_150_299_75_84_yr,F_150_299_85_yr_over,F_150_299_Tot
5107811,3,3,0,0,0,5,0,0,0,11,11,4,0,0,0,0,0,0,0,14,0,3,3,0,0,0,3,0,0,13,0,3,0,0,0,0,3,3,0,11,0,0,0,0,0,0,4,0,0,6,3,0,0,3,0,3,0,0,0,9,0,0,3,3,0,3,7,0,0,18,0,4,0,3,3,0,3,0,0,16,0,0,3,0,4,7,4,0,0,20,0,0,8,4,9,3,0,0,0,24,0,0,0,0,3,5,0,0,0,10,0,0,0,4,7,5,0,0,0,14,0,0,3,3,10,3,0,0,0,23,0,0,3,4,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,21,27,35,42,35,36,4,0,217,6,3,3,0,6,3,0,0,0,22,3,0,0,3,3,0,3,0,0,17,0,4,3,0,0,3,3,3,0,18
5107812,9,0,0,0,0,4,0,0,0,13,6,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,0,12,0,0,3,0,0,4,0,4,0,10,0,0,0,0,0,3,6,0,0,17,0,0,4,0,0,3,5,0,0,13,0,3,0,0,3,3,5,0,0,9,0,0,5,0,0,5,3,0,0,21,0,0,3,0,0,3,4,0,0,13,0,0,3,0,0,0,0,0,0,11,0,0,6,3,0,3,3,0,0,14,0,0,0,9,4,0,0,0,0,10,0,0,0,9,9,9,0,0,0,33,0,0,0,8,4,0,0,0,0,11,3,0,0,0,3,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,19,14,27,36,31,43,38,5,0,214,4,0,3,7,0,7,0,0,0,23,4,0,0,0,4,0,0,0,0,9,0,0,0,0,0,3,3,0,0,10
5107813,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,3,0,0,0,3,4,0,0,16,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,0,0,0,12,0,0,0,0,0,3,3,0,0,5,0,0,3,0,0,4,0,0,0,10,0,0,0,3,3,3,0,0,0,8,0,0,0,3,0,3,0,0,0,7,0,0,3,4,4,7,0,0,0,22,0,0,0,4,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,8,16,19,19,32,5,4,3,114,3,0,3,0,0,3,3,0,0,11,3,0,0,0,0,4,0,0,0,10,0,3,3,0,3,0,0,0,0,14
5107814,3,6,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,5,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,3,0,0,0,6,0,3,3,0,0,3,0,0,0,8,0,0,0,3,3,3,0,0,0,11,0,0,6,0,3,5,0,0,0,15,0,0,3,4,3,3,0,0,0,13,0,0,3,4,0,4,0,0,0,11,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,8,14,16,13,26,8,0,0,101,0,3,3,3,0,11,0,0,0,14,3,0,0,0,0,3,0,0,0,7,0,0,0,4,5,0,0,0,0,8
5107815,9,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,4,0,0,6,0,0,3,0,0,3,3,0,0,10,0,0,0,0,3,5,0,0,0,8,0,0,3,6,4,0,0,0,0,12,0,0,0,0,0,6,0,0,0,12,0,0,3,4,0,3,0,0,0,15,0,0,7,7,3,4,0,0,0,18,0,0,0,9,6,3,0,0,0,12,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,16,5,17,28,30,29,14,3,7,150,4,3,0,8,0,5,0,0,0,25,8,0,3,3,0,3,0,0,0,16,3,3,0,0,0,0,0,4,0,12
5107816,4,0,3,0,0,0,0,4,0,8,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,5,16,4,22,0,0,0,0,0,0,0,4,3,14,0,0,0,0,0,0,0,5,4,10,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,3,0,10,0,0,0,3,3,3,3,0,0,11,0,0,0,0,3,0,0,0,0,7,0,0,6,3,4,3,0,0,0,11,0,0,3,5,0,7,0,0,0,10,0,0,6,5,6,6,0,0,0,18,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,4,3,0,8,0,0,0,0,0,0,0,0,0,0,5,5,16,19,18,20,19,30,16,157,3,0,3,4,0,3,3,3,0,23,3,0,0,0,0,0,0,0,0,8,3,0,3,0,0,0,4,3,0,11
5107817,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,5,0,3,10,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,0,3,0,0,15,0,0,4,6,5,0,0,0,0,15,0,0,4,0,3,4,0,0,0,6,0,0,3,3,5,3,0,0,0,21,0,0,0,5,3,0,0,0,0,5,0,0,10,3,5,4,0,0,0,26,0,0,0,3,3,5,0,0,0,9,0,0,6,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9,7,30,22,25,29,22,10,5,158,3,0,0,3,0,4,0,0,0,24,6,0,0,0,4,3,0,0,0,13,0,0,4,8,0,0,0,0,0,14
5107818,8,0,0,0,0,0,3,0,0,17,0,3,0,0,0,0,0,0,0,5,0,3,3,0,0,0,4,0,0,15,0,0,3,0,0,0,3,3,0,12,0,0,0,0,0,3,3,0,0,11,0,4,0,0,3,0,0,0,0,6,0,3,0,3,0,0,3,3,0,7,0,0,3,3,0,0,0,0,0,6,0,0,0,3,3,3,0,0,0,9,0,7,3,0,0,3,0,0,0,20,0,0,0,7,8,4,0,0,0,17,0,0,5,3,0,3,0,0,0,14,0,0,5,3,9,5,4,0,0,25,0,0,0,0,0,9,0,0,0,11,0,4,3,3,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9,22,29,25,27,34,27,7,3,186,4,0,3,0,4,5,0,0,0,22,6,0,0,0,3,3,0,0,0,18,0,0,3,0,0,4,0,0,0,13
5107819,9,0,0,0,0,0,3,0,0,15,3,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,8,0,3,0,0,0,0,3,0,0,6,0,0,0,0,0,0,4,3,4,6,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,7,0,0,3,3,0,5,0,0,0,12,0,0,4,0,3,6,0,0,0,14,0,3,0,0,0,4,3,0,0,16,0,0,4,0,3,5,0,0,0,11,0,0,0,3,0,0,0,0,0,5,0,0,4,5,4,4,0,0,0,18,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,14,9,18,19,23,33,17,7,4,141,0,3,3,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,4,4,0,0,11
5107820,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,6,0,0,0,11,0,0,0,0,0,3,0,0,0,6,0,0,4,0,3,4,0,0,0,10,0,0,0,7,0,3,0,0,0,11,0,0,4,0,0,3,0,0,0,6,0,0,3,5,3,7,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,7,18,21,13,21,12,0,0,94,3,0,3,0,0,0,0,0,0,6,3,0,0,0,0,0,5,0,0,13,0,0,0,4,0,0,0,0,0,8
5107821,19,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,3,3,0,0,13,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,4,0,0,6,0,3,0,0,0,3,0,0,0,8,0,0,0,0,3,0,0,0,0,7,0,3,3,0,0,0,3,0,0,12,0,0,3,0,5,5,6,0,0,14,0,0,5,3,10,0,0,0,0,21,0,0,5,4,3,8,0,0,0,17,0,0,6,4,10,3,0,0,0,20,0,0,0,13,3,8,0,0,0,27,0,0,4,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,13,22,35,36,30,15,6,0,187,0,0,0,6,3,0,0,0,0,20,6,0,0,0,0,6,5,0,0,14,0,0,3,3,0,4,3,0,0,13
5107822,6,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,11,0,3,3,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,4,0,0,0,8,0,0,0,3,3,0,0,0,0,7,0,0,5,6,4,7,0,0,0,20,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,13,16,15,16,20,10,5,0,127,3,0,3,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,3,5,0,0,17
5107823,11,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,8,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,3,0,3,0,0,0,0,3,0,10,3,0,0,0,3,0,4,0,0,15,0,3,0,0,0,3,6,0,0,17,0,0,0,3,0,0,3,0,0,11,0,3,9,7,3,5,0,0,0,29,0,0,3,3,4,4,0,0,0,10,0,0,3,3,3,7,0,0,0,16,0,0,0,3,4,3,0,0,0,16,0,0,0,10,4,13,0,0,0,30,0,0,0,5,6,0,0,0,0,11,0,0,0,0,7,3,0,0,3,10,0,0,0,0,0,0,0,0,0,0,18,16,22,41,34,43,17,3,5,210,4,0,3,3,3,4,0,3,0,20,3,0,0,0,3,0,0,0,0,8,0,3,0,3,3,7,0,3,0,22
5107824,8,0,0,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,3,0,3,0,0,0,3,0,0,8,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,3,0,0,6,0,0,3,3,4,3,0,0,0,10,0,0,0,0,3,4,0,0,0,11,0,0,0,4,5,8,0,0,0,21,0,0,0,4,4,3,0,0,0,18,0,0,0,3,3,6,0,0,0,10,0,0,4,5,9,3,0,0,0,23,0,0,0,0,7,3,0,0,0,11,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,18,14,18,24,31,34,17,9,3,162,10,0,3,4,3,7,0,0,0,25,8,0,0,0,3,0,0,0,0,9,3,0,0,0,0,0,0,0,0,9
5107825,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,8,0,0,3,0,0,3,0,0,0,8,0,0,4,4,3,3,0,0,0,11,0,0,3,3,3,6,0,0,0,18,0,0,0,8,5,4,0,0,0,19,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,10,18,19,23,10,5,3,117,5,3,0,0,0,3,3,0,0,19,0,3,0,0,0,0,4,0,0,9,0,0,0,0,0,0,3,0,0,9
5107826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5107827,0,3,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,4,0,0,4,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,3,4,3,0,0,0,7,0,0,0,7,0,7,0,0,0,15,0,0,3,3,0,0,0,0,0,5,0,0,4,5,4,0,0,0,0,17,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,13,6,16,26,14,16,22,3,5,128,5,3,4,3,4,0,0,0,0,13,4,0,0,0,0,3,0,0,0,8,0,0,0,3,3,3,0,0,0,13
5107828,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,3,0,0,4,0,3,0,0,0,0,7,0,0,0,3,4,3,0,0,0,11,0,0,5,0,0,0,0,0,0,12,0,0,7,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,18,12,19,8,12,3,0,92,4,0,3,3,3,0,0,0,0,18,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,4,3,0,0,9
5107829,16,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,11,0,3,0,0,0,0,3,0,0,7,0,0,0,0,0,0,6,0,0,16,0,0,0,4,0,3,4,0,0,10,0,0,0,4,0,3,3,0,0,10,0,0,3,0,0,3,0,0,0,11,0,0,0,3,3,3,0,0,0,11,0,0,0,4,4,3,0,0,0,16,0,0,0,0,0,5,0,0,0,8,0,0,0,4,3,3,0,0,0,11,0,0,0,4,6,10,3,0,0,20,0,0,0,3,3,3,0,0,0,7,0,3,0,5,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,25,17,16,27,20,41,33,3,3,183,6,0,3,5,5,8,3,0,0,24,5,0,0,0,3,0,0,0,0,14,0,0,0,3,0,3,3,0,0,9
5107830,6,3,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,0,0,0,0,5,0,0,7,0,3,4,0,0,0,10,0,3,3,3,5,3,0,0,0,11,0,3,3,3,0,3,0,3,0,12,0,0,0,9,4,7,0,0,0,15,0,0,0,3,6,4,0,0,0,15,0,0,0,3,7,7,0,0,0,17,0,0,0,4,3,4,0,0,0,9,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,16,20,23,35,26,13,4,0,151,3,0,0,4,3,0,0,0,0,8,3,0,0,0,0,0,0,0,0,11,0,5,0,3,0,0,4,3,0,20
5107831,0,0,0,0,3,0,0,0,0,9,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,10,0,0,0,3,0,0,3,0,0,5,0,0,0,3,0,0,0,0,0,6,0,0,3,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,3,3,3,0,0,0,0,11,0,0,0,3,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,6,7,12,11,21,14,8,10,98,4,0,0,3,0,0,0,0,3,11,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,4,4,10
5107832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5107833,5,0,0,0,0,0,5,0,0,16,8,0,0,0,0,0,0,0,0,12,0,5,0,3,0,3,5,6,0,25,0,3,0,0,0,0,4,16,0,27,0,0,3,0,0,3,7,10,4,20,0,0,0,0,0,0,5,5,0,11,0,3,0,0,3,0,3,3,0,12,0,4,3,0,4,5,3,4,0,20,0,0,0,0,3,5,0,0,3,14,0,0,3,0,3,6,0,0,0,12,0,4,0,0,0,3,0,0,0,8,0,0,0,0,3,7,0,0,0,15,0,0,0,0,3,3,0,0,0,9,0,0,0,3,3,3,0,0,0,13,0,0,0,0,0,5,9,12,17,39,0,0,0,0,0,0,0,0,0,0,14,19,10,16,32,43,42,51,29,257,5,0,0,6,3,10,3,0,0,28,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,3,5,0,15
5107834,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,4,6,6,14,0,0,0,0,0,0,6,3,0,13,0,0,0,0,0,0,0,3,8,16,0,0,0,3,0,0,4,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,7,13,19,25,88,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,12
5107835,7,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,4,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,11,15,12,11,3,4,80,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,8
5107901,7,0,0,3,3,0,0,0,0,12,3,0,0,0,0,3,0,0,0,11,3,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,11,3,0,0,0,0,0,3,0,0,8,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,4,0,0,3,0,0,3,3,0,0,3,0,0,10,0,0,0,3,0,0,3,0,0,11,0,0,0,8,7,3,0,0,0,14,0,0,0,3,0,3,3,0,0,11,0,0,0,7,0,5,3,0,0,23,0,0,0,3,6,8,0,0,0,22,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,11,12,33,25,33,21,3,0,159,10,0,0,9,5,3,0,0,0,25,5,0,0,3,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,14
5107902,4,3,0,0,0,4,0,0,0,8,3,3,0,0,0,3,0,0,0,9,0,3,0,0,0,3,3,0,0,9,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,8,0,4,4,0,3,0,0,0,0,9,0,3,0,3,3,3,3,0,0,19,0,0,0,4,5,3,0,0,0,12,0,0,0,3,5,3,0,0,0,15,0,0,0,3,6,3,0,0,0,12,0,0,0,7,4,5,0,0,0,17,0,0,0,5,7,4,0,0,0,24,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,12,24,17,22,44,35,17,7,0,176,3,0,0,3,8,6,0,0,0,18,8,5,0,0,3,3,0,0,0,22,3,0,0,0,3,0,0,0,0,7
