SA1_7DIGITCODE_2016,FP_15_19_Nbr_ch_ev_brn_No,FP_15_19_Nbr_ch_ev_brn_1,FP_15_19_Nbr_ch_ev_brn_2,FP_15_19_Nbr_ch_ev_brn_3,FP_15_19_Nbr_ch_ev_brn_4,FP_15_19_Nbr_ch_ev_brn_5,FP_15_19_Nbr_ch_ev_brn_6,FP_15_19_Nbr_ch_ev_brn_Ns,FP_15_19_Tot,FP_20_24_Nbr_ch_ev_brn_No,FP_20_24_Nbr_ch_ev_brn_1,FP_20_24_Nbr_ch_ev_brn_2,FP_20_24_Nbr_ch_ev_brn_3,FP_20_24_Nbr_ch_ev_brn_4,FP_20_24_Nbr_ch_ev_brn_5,FP_20_24_Nbr_ch_ev_brn_6,FP_20_24_Nbr_ch_ev_brn_Ns,FP_20_24_Tot,FP_25_29_Nbr_ch_ev_brn_No,FP_25_29_Nbr_ch_ev_brn_1,FP_25_29_Nbr_ch_ev_brn_2,FP_25_29_Nbr_ch_ev_brn_3,FP_25_29_Nbr_ch_ev_brn_4,FP_25_29_Nbr_ch_ev_brn_5,FP_25_29_Nbr_ch_ev_brn_6,FP_25_29_Nbr_ch_ev_brn_Ns,FP_25_29_Tot,FP_30_34_Nbr_ch_ev_brn_No,FP_30_34_Nbr_ch_ev_brn_1,FP_30_34_Nbr_ch_ev_brn_2,FP_30_34_Nbr_ch_ev_brn_3,FP_30_34_Nbr_ch_ev_brn_4,FP_30_34_Nbr_ch_ev_brn_5,FP_30_34_Nbr_ch_ev_brn_6,FP_30_34_Nbr_ch_ev_brn_Ns,FP_30_34_Tot,FP_35_39_Nbr_ch_ev_brn_No,FP_35_39_Nbr_ch_ev_brn_1,FP_35_39_Nbr_ch_ev_brn_2,FP_35_39_Nbr_ch_ev_brn_3,FP_35_39_Nbr_ch_ev_brn_4,FP_35_39_Nbr_ch_ev_brn_5,FP_35_39_Nbr_ch_ev_brn_6,FP_35_39_Nbr_ch_ev_brn_Ns,FP_35_39_Tot,FP_40_44_Nbr_ch_ev_brn_No,FP_40_44_Nbr_ch_ev_brn_1,FP_40_44_Nbr_ch_ev_brn_2,FP_40_44_Nbr_ch_ev_brn_3,FP_40_44_Nbr_ch_ev_brn_4,FP_40_44_Nbr_ch_ev_brn_5,FP_40_44_Nbr_ch_ev_brn_6,FP_40_44_Nbr_ch_ev_brn_Ns,FP_40_44_Tot,FP_45_49_Nbr_ch_ev_brn_No,FP_45_49_Nbr_ch_ev_brn_1,FP_45_49_Nbr_ch_ev_brn_2,FP_45_49_Nbr_ch_ev_brn_3,FP_45_49_Nbr_ch_ev_brn_4,FP_45_49_Nbr_ch_ev_brn_5,FP_45_49_Nbr_ch_ev_brn_6,FP_45_49_Nbr_ch_ev_brn_Ns,FP_45_49_Tot,FP_50_54_Nbr_ch_ev_brn_No,FP_50_54_Nbr_ch_ev_brn_1,FP_50_54_Nbr_ch_ev_brn_2,FP_50_54_Nbr_ch_ev_brn_3,FP_50_54_Nbr_ch_ev_brn_4,FP_50_54_Nbr_ch_ev_brn_5,FP_50_54_Nbr_ch_ev_brn_6,FP_50_54_Nbr_ch_ev_brn_Ns,FP_50_54_Tot,FP_55_59_Nbr_ch_ev_brn_No,FP_55_59_Nbr_ch_ev_brn_1,FP_55_59_Nbr_ch_ev_brn_2,FP_55_59_Nbr_ch_ev_brn_3,FP_55_59_Nbr_ch_ev_brn_4,FP_55_59_Nbr_ch_ev_brn_5,FP_55_59_Nbr_ch_ev_brn_6,FP_55_59_Nbr_ch_ev_brn_Ns,FP_55_59_Tot,FP_60_64_Nbr_ch_ev_brn_No,FP_60_64_Nbr_ch_ev_brn_1,FP_60_64_Nbr_ch_ev_brn_2,FP_60_64_Nbr_ch_ev_brn_3,FP_60_64_Nbr_ch_ev_brn_4,FP_60_64_Nbr_ch_ev_brn_5,FP_60_64_Nbr_ch_ev_brn_6,FP_60_64_Nbr_ch_ev_brn_Ns,FP_60_64_Tot,FP_65_69_Nbr_ch_ev_brn_No,FP_65_69_Nbr_ch_ev_brn_1,FP_65_69_Nbr_ch_ev_brn_2,FP_65_69_Nbr_ch_ev_brn_3,FP_65_69_Nbr_ch_ev_brn_4,FP_65_69_Nbr_ch_ev_brn_5,FP_65_69_Nbr_ch_ev_brn_6,FP_65_69_Nbr_ch_ev_brn_Ns,FP_65_69_Tot,FP_70_74_Nbr_ch_ev_brn_No,FP_70_74_Nbr_ch_ev_brn_1,FP_70_74_Nbr_ch_ev_brn_2,FP_70_74_Nbr_ch_ev_brn_3,FP_70_74_Nbr_ch_ev_brn_4,FP_70_74_Nbr_ch_ev_brn_5,FP_70_74_Nbr_ch_ev_brn_6,FP_70_74_Nbr_ch_ev_brn_Ns,FP_70_74_Tot,FP_75_79_Nbr_ch_ev_brn_No,FP_75_79_Nbr_ch_ev_brn_1,FP_75_79_Nbr_ch_ev_brn_2,FP_75_79_Nbr_ch_ev_brn_3,FP_75_79_Nbr_ch_ev_brn_4,FP_75_79_Nbr_ch_ev_brn_5,FP_75_79_Nbr_ch_ev_brn_6,FP_75_79_Nbr_ch_ev_brn_Ns,FP_75_79_Tot,FP_80_84_Nbr_ch_ev_brn_No,FP_80_84_Nbr_ch_ev_brn_1,FP_80_84_Nbr_ch_ev_brn_2,FP_80_84_Nbr_ch_ev_brn_3,FP_80_84_Nbr_ch_ev_brn_4,FP_80_84_Nbr_ch_ev_brn_5,FP_80_84_Nbr_ch_ev_brn_6,FP_80_84_Nbr_ch_ev_brn_Ns,FP_80_84_Tot,FP_85_over_Nbr_ch_ev_brn_No,FP_85_over_Nbr_ch_ev_brn_1,FP_85_over_Nbr_ch_ev_brn_2,FP_85_over_Nbr_ch_ev_brn_3,FP_85_over_Nbr_ch_ev_brn_4,FP_85_over_Nbr_ch_ev_brn_5,FP_85_over_Nbr_ch_ev_brn_6,FP_85_over_Nbr_ch_ev_brn_Ns,Age_grps_FP_85_over_Tot,FP_Tot_Num_child_evr_brn_No,FP_Tot_Num_child_evr_brn_1,FP_Tot_Num_child_evr_brn_2,FP_Tot_Num_child_evr_brn_3,FP_Tot_Num_child_evr_brn_4,FP_Tot_Num_child_evr_brn_5,FP_Tot_Num_child_evr_brn_6,FP_Tot_Num_child_evr_brn_Ns,FP_Tot_Tot
5118605,11,0,0,0,0,0,0,0,18,4,4,0,0,0,0,0,0,8,3,9,0,0,0,0,0,0,14,3,7,3,4,0,0,0,0,17,3,0,14,0,0,0,0,0,24,4,3,6,5,0,0,0,0,15,0,3,0,6,0,0,0,0,11,0,3,4,4,0,0,0,0,12,3,0,6,5,3,0,0,0,23,0,4,10,4,3,0,0,0,27,0,3,5,6,4,0,0,0,20,0,0,10,3,0,0,0,0,17,0,0,0,3,3,0,0,0,6,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,40,39,64,44,18,3,3,10,221
5118606,12,0,0,0,0,0,0,6,15,7,0,0,0,0,0,0,3,13,0,3,0,3,0,0,0,3,9,0,3,0,3,0,0,0,0,8,5,4,0,0,3,0,0,4,16,0,0,0,0,3,0,0,0,3,3,0,7,3,0,0,0,3,18,0,3,7,3,0,0,0,3,17,3,0,13,3,0,0,0,3,23,0,0,7,3,0,0,0,3,16,0,0,8,7,0,0,0,0,19,0,0,3,3,0,0,0,0,4,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,37,17,53,34,8,3,8,26,182
5118607,11,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,12,3,4,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,4,7,0,3,0,0,0,0,0,10,0,0,6,0,0,3,0,0,11,0,0,5,4,0,0,0,0,14,0,0,6,3,0,0,0,0,13,0,0,7,8,3,0,0,0,16,0,0,3,3,0,0,0,0,8,3,0,0,4,0,0,0,0,6,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,34,8,33,21,6,4,0,8,115
5118608,12,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,0,11,0,3,3,3,0,0,0,0,14,3,3,0,0,4,0,0,0,13,0,0,4,3,0,0,0,0,5,4,0,4,0,3,0,0,0,12,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,28,19,32,18,7,0,0,3,111
5118609,14,0,0,0,0,0,0,3,17,13,0,3,0,0,0,0,10,19,8,3,5,3,0,0,0,8,24,5,5,12,3,3,0,0,10,39,3,9,3,3,0,0,0,3,20,0,3,3,4,0,3,0,9,23,3,0,10,4,3,0,0,3,19,3,0,7,5,3,0,0,0,20,3,0,11,3,0,0,3,3,27,0,3,10,4,0,0,0,3,22,0,3,11,4,6,0,0,13,34,3,0,3,5,0,0,0,5,17,0,4,7,3,0,3,0,9,19,0,0,6,3,3,0,0,5,19,3,0,4,8,4,0,4,10,37,54,34,92,53,22,12,4,83,354
5118610,13,0,0,0,0,0,0,0,13,14,9,0,0,0,0,0,0,26,0,0,8,0,0,0,0,0,6,3,3,0,3,0,0,0,0,11,0,4,9,0,0,0,0,0,15,0,0,3,4,0,0,0,0,11,0,3,10,8,3,0,0,0,22,3,0,5,4,0,0,0,0,17,0,0,0,5,4,0,0,0,13,0,0,11,0,0,0,0,0,13,0,0,7,0,0,0,0,0,6,4,0,4,7,0,0,0,0,14,0,0,3,3,4,0,0,0,12,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,4,6,51,18,52,33,15,4,4,9,189
5118611,14,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,7,3,0,3,0,0,0,0,0,5,3,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,3,3,6,0,0,0,3,0,0,11,3,0,3,3,0,0,0,0,10,3,0,3,3,0,0,0,0,11,0,0,5,6,0,0,0,0,13,3,0,0,3,0,0,0,0,10,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,35,11,36,22,9,8,3,3,127
5118612,3,0,0,0,0,0,0,3,7,7,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,9,3,3,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,3,15,0,3,4,5,0,0,3,0,10,3,0,3,3,0,0,0,3,13,0,0,4,4,0,0,0,3,19,3,0,6,8,3,0,0,0,12,0,0,3,4,0,0,0,0,5,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,33,21,23,30,12,0,3,14,139
5118613,22,0,0,0,0,0,0,0,22,11,0,0,0,0,0,0,0,11,9,4,3,3,0,0,0,0,16,3,0,0,3,0,0,0,0,5,0,0,9,0,0,0,0,0,14,0,3,6,5,0,0,0,0,14,0,3,3,3,0,0,0,0,5,4,0,0,3,0,0,0,0,10,0,0,3,0,0,0,0,0,8,0,0,0,0,3,0,0,0,4,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,12,28,23,16,4,0,10,133
5118614,7,0,0,0,0,0,0,0,7,3,0,3,0,0,0,0,3,6,3,0,0,0,0,0,0,3,15,3,0,4,3,3,0,0,0,10,0,0,5,0,0,0,0,0,8,6,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,22,6,8,5,6,7,89
5118615,11,0,0,0,0,0,0,0,11,10,3,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,7,0,3,3,3,0,0,0,4,12,0,0,0,0,0,0,0,0,7,3,0,3,0,0,0,0,0,10,0,0,3,0,0,3,0,0,4,0,0,3,5,0,0,0,0,8,0,0,4,0,4,0,0,0,10,0,0,4,0,0,0,0,3,12,0,0,4,3,0,0,0,0,8,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,27,13,33,21,6,7,0,14,116
5118616,8,3,0,0,0,0,0,0,15,10,7,0,3,0,0,0,0,15,8,0,0,0,0,0,0,0,17,0,9,4,3,0,0,0,0,15,3,8,0,0,0,0,0,0,12,0,3,0,4,0,0,0,0,10,4,5,3,3,5,0,0,3,20,0,8,7,0,3,0,0,0,19,0,3,9,6,4,3,0,0,17,0,0,3,10,3,0,0,0,16,3,0,6,4,0,0,0,0,22,0,0,0,0,0,0,0,0,8,0,0,0,6,0,4,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,11,42,45,45,45,17,6,0,13,209
5118617,12,0,0,0,0,0,0,0,19,9,4,0,0,0,0,0,0,14,11,4,0,0,0,0,0,0,21,0,3,7,0,0,0,0,0,10,0,3,4,3,0,0,0,0,14,3,0,3,0,0,0,0,0,12,3,3,3,0,3,0,0,0,11,0,5,5,9,0,0,0,3,22,3,3,8,0,0,0,0,0,14,0,0,5,8,0,0,0,0,11,0,0,4,0,0,0,0,0,9,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,48,23,38,18,5,5,11,6,168
5118618,12,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,3,6,0,7,0,0,0,0,3,14,0,0,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,9,3,3,10,0,0,0,0,5,17,0,0,4,3,0,0,0,0,17,0,0,4,4,4,0,0,3,12,0,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,29,15,40,17,10,9,0,15,134
5118619,4,0,0,0,0,0,0,0,10,16,0,0,0,0,0,0,0,20,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,3,0,3,0,0,0,0,3,13,0,0,5,3,0,0,0,0,12,0,0,4,0,0,3,0,0,9,3,0,4,0,0,0,0,0,11,0,0,3,4,0,0,0,0,11,0,0,6,0,0,0,0,0,10,0,0,3,3,0,0,0,0,5,0,0,0,0,4,0,0,5,11,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,36,14,35,24,5,5,4,11,138
5118620,13,3,0,0,0,0,0,3,18,18,0,0,0,0,0,0,0,20,6,5,3,0,0,0,0,0,16,3,0,3,0,3,0,0,3,18,0,7,8,4,0,0,0,0,19,0,5,3,4,0,0,0,0,13,3,3,4,4,0,0,0,0,23,4,0,3,3,0,0,0,0,14,0,0,4,5,0,0,0,0,14,0,3,8,3,0,0,0,0,13,0,0,4,3,0,0,0,0,12,0,0,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,4,3,0,0,0,7,0,0,3,3,0,0,0,0,5,52,23,55,33,11,4,0,17,199
5118621,11,0,0,0,0,0,0,0,11,14,0,3,0,0,0,0,0,18,12,0,3,0,0,0,0,3,20,3,0,3,0,0,0,0,3,16,3,3,5,4,0,0,3,0,20,3,3,3,3,0,4,3,0,19,0,0,5,0,0,3,0,0,18,0,3,5,3,3,0,0,0,17,0,7,5,6,4,0,0,0,18,3,5,5,3,3,0,3,3,16,0,0,3,3,3,3,3,0,11,0,0,3,0,0,0,0,0,11,0,0,0,0,0,3,0,0,3,0,0,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,48,25,53,29,20,10,6,18,207
5118701,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,3,4,0,0,3,0,0,19,0,0,0,0,3,0,0,3,10,0,3,0,0,0,0,0,0,3,0,4,5,0,3,0,0,0,9,0,0,0,3,0,0,0,0,10,0,0,6,3,0,0,0,0,8,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,19,18,11,0,3,9,87
5118702,12,0,0,0,0,0,0,0,17,13,0,0,0,0,0,0,0,18,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,9,3,0,4,3,0,0,0,0,10,3,0,3,4,0,3,0,0,14,0,0,6,3,0,0,0,0,15,0,0,4,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,9,36,18,8,3,0,4,109
5118703,12,0,0,0,0,0,0,3,13,11,3,0,0,0,0,0,0,16,3,0,0,3,0,0,0,0,9,3,0,7,4,0,0,0,0,17,0,4,5,4,0,0,0,0,16,0,0,10,3,0,0,0,0,17,5,3,3,8,0,0,0,0,18,3,3,8,3,0,0,0,0,12,0,0,4,0,0,0,0,0,8,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,20,37,30,11,4,0,6,147
5118704,10,0,0,0,0,0,0,0,13,16,0,0,0,0,0,0,3,22,7,3,7,0,3,0,0,3,24,7,6,3,3,0,0,0,0,23,0,3,3,3,0,0,0,0,17,0,0,6,0,3,3,0,0,15,3,0,7,0,3,0,0,0,18,0,0,3,0,0,0,0,0,8,0,3,8,3,0,0,0,0,13,0,6,6,7,0,0,0,0,14,0,0,0,3,0,0,0,3,9,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,27,49,30,16,6,3,13,181
5118705,16,0,0,0,0,0,0,3,15,9,0,3,0,0,0,0,0,16,6,7,8,3,0,0,0,0,23,3,6,4,4,0,0,0,0,19,5,3,3,5,3,0,0,0,23,0,3,8,6,0,0,0,0,21,0,0,3,6,0,0,0,0,15,0,0,8,5,3,0,0,0,19,0,0,6,0,0,0,0,0,11,0,0,3,0,3,0,0,0,6,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,24,39,38,19,0,4,6,169
5118706,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,4,0,3,0,0,0,8,0,3,3,0,0,0,0,4,14,6,3,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,6,4,0,0,0,0,9,0,0,0,3,3,0,0,0,5,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,16,14,9,0,0,10,81
5118707,28,0,0,0,0,0,0,0,30,19,0,0,0,0,0,0,0,20,15,5,4,0,0,0,0,0,23,4,3,3,6,5,0,0,3,25,3,3,12,6,4,0,0,0,25,0,4,9,3,3,3,0,0,21,3,0,14,6,0,0,0,3,28,0,3,10,6,0,3,0,5,29,0,3,5,6,0,3,0,3,18,0,0,3,4,0,0,0,0,7,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,71,24,57,39,13,5,0,22,235
5118708,6,0,0,0,0,0,0,4,11,9,0,0,0,0,0,0,0,12,9,0,3,3,0,0,0,0,11,4,3,6,3,0,0,0,4,19,0,3,3,0,3,0,0,0,15,0,0,9,0,3,0,0,0,13,0,0,4,4,3,0,0,0,16,3,0,3,0,0,0,0,0,5,0,0,0,7,3,0,0,0,8,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,33,15,14,3,0,7,124
5118709,20,0,0,0,0,0,0,7,21,4,0,6,0,0,0,0,0,6,3,8,7,0,0,0,0,3,20,10,3,9,0,0,0,0,3,24,3,4,11,3,0,0,0,8,24,0,7,0,7,0,0,0,3,22,4,3,5,8,3,0,0,0,21,0,0,3,3,6,3,0,0,11,0,0,3,0,0,0,0,0,8,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,28,42,27,13,6,0,14,172
5118710,6,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,6,4,3,3,0,0,0,0,0,6,3,3,6,0,0,0,0,0,14,6,4,10,7,3,0,0,4,38,0,3,8,6,0,0,0,0,19,0,0,3,0,0,0,0,0,7,3,0,10,3,0,0,0,3,21,0,3,3,0,0,0,0,0,10,0,0,3,0,3,0,0,0,8,0,0,3,3,0,0,0,0,6,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,37,21,50,27,7,5,3,14,165
5118711,14,3,0,0,0,0,0,0,19,17,0,0,0,0,0,0,0,15,8,3,3,0,0,0,0,0,16,8,3,13,4,3,0,0,3,28,0,0,3,0,4,0,0,0,15,0,0,6,9,3,0,3,0,20,3,3,7,3,5,0,0,0,20,0,0,8,3,0,4,0,3,21,0,0,4,0,0,0,0,0,5,0,3,0,4,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,21,51,25,10,3,3,9,175
5118713,9,0,0,0,0,0,0,0,13,13,4,3,0,0,0,0,0,18,5,6,3,3,0,0,0,0,21,4,3,7,0,3,0,0,5,21,0,7,4,4,0,0,0,0,20,3,3,0,10,3,0,0,0,18,4,3,0,9,0,0,0,0,16,3,3,6,0,3,0,0,0,14,0,3,4,0,3,0,0,0,11,0,0,5,0,0,0,0,0,6,0,0,3,0,4,0,0,0,9,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,27,37,37,17,3,0,14,177
5118714,15,0,0,0,0,0,0,3,13,7,3,0,0,0,0,0,3,17,9,0,4,3,0,0,0,0,18,4,8,0,5,3,0,0,0,16,0,0,7,6,0,0,0,0,14,0,4,5,3,0,0,0,0,14,0,6,3,0,4,0,0,3,19,0,3,9,3,0,0,0,0,17,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,23,44,23,12,0,0,16,143
5118715,20,0,0,0,0,0,0,0,15,12,3,0,0,0,0,0,3,13,3,0,3,0,0,0,0,3,18,0,6,5,4,0,0,0,0,17,0,4,3,0,0,0,0,0,7,3,3,6,9,0,0,0,0,19,0,0,4,5,0,0,0,0,15,0,0,5,3,0,0,0,0,13,0,0,6,0,3,0,0,0,10,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,22,51,22,10,3,3,12,164
5118716,11,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,3,9,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,11,5,0,0,0,0,17,0,3,10,3,0,0,0,0,14,0,0,6,7,3,0,0,0,21,0,0,5,3,0,0,0,0,10,0,0,0,5,3,0,0,0,9,0,0,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,41,31,8,0,0,3,119
5118717,11,0,0,0,0,0,0,0,17,11,3,0,0,0,0,0,0,12,7,3,3,0,0,0,0,0,8,5,3,4,0,0,0,0,0,8,3,0,6,0,0,0,0,0,16,0,0,10,12,0,0,0,0,21,0,0,11,0,7,0,0,0,22,0,0,9,5,4,0,0,0,17,3,0,8,5,3,0,0,0,23,0,3,6,3,0,0,0,0,15,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,22,55,35,20,5,3,5,179
5118718,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,10,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,3,3,0,0,0,4,0,14,0,0,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,4,0,6,0,0,0,3,16,0,3,7,6,0,0,0,4,28,4,0,8,11,5,0,0,12,39,3,0,5,19,11,3,3,20,57,0,0,9,5,4,0,0,64,84,30,16,55,50,22,11,5,105,300
5118719,14,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,14,6,0,3,0,0,0,0,0,16,3,0,9,3,0,0,0,3,21,0,0,0,3,0,0,0,0,7,0,0,10,4,0,0,0,0,22,0,6,8,8,0,0,0,0,18,0,3,9,10,3,0,0,0,22,0,0,6,3,0,3,0,0,20,0,0,4,0,0,0,0,0,8,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,17,58,32,13,3,3,10,186
5118720,27,0,0,0,0,0,0,3,25,4,0,0,0,0,0,0,0,8,0,3,7,0,0,0,0,0,11,0,7,3,0,0,0,0,0,8,0,3,9,3,0,0,0,3,14,0,0,9,3,0,0,0,0,14,0,0,11,12,0,0,0,5,25,3,3,5,3,0,0,0,0,18,0,0,7,4,0,0,0,0,10,0,0,5,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,18,54,29,8,4,0,8,163
5118722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
