SA1_7DIGITCODE_2016,P_PG_Deg_35_44_yr,P_PG_Deg_45_54_yr,P_PG_Deg_55_64_yr,P_PG_Deg_65_74_yr,P_PG_Deg_75_84_yr,P_PG_Deg_85_yr_over,P_PGuate_Deg_Tot,P_Grad_Dip_Cer_15_24,P_Grad_Dip_Cer_25_34,P_Grad_Dip_Cer_35_44,P_Grad_Dip_Cer_45_54,P_Grad_Dip_Cer_55_64,P_Grad_Dip_Cer_65_74,P_Grad_Dip_Cer_75_84,P_Grad_Dip_Cer_85_over,P_Grad_Dip_Cer_Tot,P_B_Deg_15_24_yr,P_B_Deg_25_34_yr,P_B_Deg_35_44_yr,P_B_Deg_45_54_yr,P_B_Deg_55_64_yr,P_B_Deg_65_74_yr,P_B_Deg_75_84_yr,P_B_Deg_85_yr_over,P_B_Deg_Tot,P_Adv_Dip_Dip_15_24,P_Adv_Dip_Dip_25_34,P_Adv_Dip_Dip_35_44,P_Adv_Dip_Dip_45_54,P_Adv_Dip_Dip_55_64,P_Adv_Dip_Dip_65_74,P_Adv_Dip_Dip_75_84,P_Adv_Dip_Dip_85_over,P_Adv_Dip_Dip_Total,P_Cer_III_IV_15_24_yr,P_Cer_III_IV_25_34_yr,P_Cer_III_IV_35_44_yr,P_Cer_III_IV_45_54_yr,P_Cer_III_IV_55_64_yr,P_Cer_III_IV_65_74_yr,P_Cer_III_IV_75_84_yr,P_Cer_III_IV_85_yr,P_Cer_III_IV_Tot,P_Cer_I_II_15_24_yr,P_Cer_I_II_25_34_yr,P_Cer_I_II_35_44_yr,P_Cer_I_II_45_54_yr,P_Cer_I_II_55_64_yr,P_Cer_I_II_65_74_yr,P_Cer_I_II_75_84_yr,P_Cer_I_II_85_yr_over,P_Cer_I_II_Tot,P_Cer_nfd_15_24_yr,P_Cer_nfd_25_34_yr,P_Cer_nfd_35_44_yr,P_Cer_nfd_45_54_yr,P_Cer_nfd_55_64_yr,P_Cer_nfd_65_74_yr,P_Cer_nfd_75_84_yr,P_Cer_nfd_85_yr_over,P_Cer_nfd_Tot,P_Cer_Tot_15_24_yr,P_Cer_Tot_25_34_yr,P_Cer_Tot_35_44_yr,P_Cer_Tot_45_54_yr,P_Cer_Tot_55_64_yr,P_Cer_Tot_65_74_yr,P_Cer_Tot_75_84_yr,P_Cer_Tot_85_yr_over,P_Cer_Tot_Tot,P_lvl_educ_inad_desc_15_24,P_lvl_educ_inad_desc_25_34,P_lvl_educ_inad_desc_35_44,P_lvl_educ_inad_desc_45_54,P_lvl_educ_inad_desc_55_64,P_lvl_educ_inad_desc_65_74,P_lvl_educ_inad_desc_75_84,P_lvl_educ_inad_desc_85,P_lvl_educ_inad_desc_Tot,P_lvl_educ_ns_15_24,P_lvl_educ_ns_25_34,P_lvl_educ_ns_35_44,P_lvl_educ_ns_45_54,P_lvl_educ_ns_55_64,P_lvl_educ_ns_65_74,P_lvl_educ_ns_75_84,P_lvl_educ_ns_85,P_lvl_educ_ns_Tot,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
5110422,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,7,12,3,0,0,0,0,30,0,6,12,8,3,0,0,0,30,8,20,13,7,9,4,3,0,61,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,16,19,19,6,4,4,3,0,73,0,0,0,0,0,0,0,0,4,7,7,11,3,0,7,3,0,33,27,47,46,24,11,11,5,0,185
5110423,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,4,8,3,5,3,0,0,0,20,0,3,3,0,0,6,0,0,21,7,16,16,7,8,4,0,0,56,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,5,16,16,10,5,8,0,0,65,0,0,0,0,0,0,0,0,3,6,3,4,4,9,3,3,0,29,16,34,31,17,16,22,6,0,142
5110424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,4,3,3,3,0,0,36,3,3,3,3,3,3,0,0,25,3,16,16,12,10,0,3,0,53,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,7,18,15,12,7,4,6,0,65,0,0,0,0,0,0,0,0,5,0,3,5,3,3,3,3,0,23,12,48,29,26,19,11,8,0,158
5110425,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,4,3,3,0,0,0,24,0,4,0,3,3,0,0,0,11,6,10,3,5,5,3,0,0,40,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,11,10,13,5,5,4,0,0,47,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,15,12,15,22,26,19,6,0,0,104
5110426,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,10,7,7,8,5,0,0,0,0,33,4,12,9,9,4,0,0,0,40,3,15,12,11,6,12,0,0,63,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,18,9,14,13,13,3,0,75,0,0,0,0,0,0,0,0,0,0,3,0,7,4,6,0,0,22,21,48,30,36,24,19,3,4,185
5110501,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,7,4,5,0,13,0,4,0,0,26,0,0,11,5,12,3,0,0,38,7,7,17,22,16,5,3,0,71,4,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,11,9,9,18,21,15,5,5,0,89,0,0,0,0,0,0,0,0,0,6,3,3,6,8,0,4,0,26,22,19,40,51,38,9,13,0,192
5110502,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,5,0,5,5,4,3,4,0,0,24,0,0,8,7,3,0,0,0,19,12,3,13,13,12,6,3,0,51,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,3,13,15,12,7,3,0,56,0,0,0,0,0,0,0,0,0,3,6,0,0,0,6,0,0,11,11,14,33,24,20,20,4,0,127
5110503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,15,0,3,3,3,0,0,0,0,9,0,0,18,6,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,9,3,0,0,0,29,0,0,0,0,0,0,0,0,0,9,3,0,5,0,0,0,0,23,14,10,29,26,5,0,3,0,83
5110504,3,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,4,9,0,0,0,0,17,0,0,6,10,0,0,0,0,18,3,7,20,17,5,0,0,0,57,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,3,7,27,18,11,0,0,0,65,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,15,10,22,37,35,9,0,0,0,128
5110505,0,6,0,0,0,0,11,0,0,3,3,0,0,0,0,8,6,9,21,19,8,0,0,0,60,0,4,12,10,7,0,0,0,38,7,5,13,24,10,5,0,0,62,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,12,11,4,16,31,11,5,0,0,73,0,0,0,0,3,0,0,0,3,0,0,0,3,5,8,0,0,13,17,22,51,75,36,12,3,0,208
5110506,4,3,6,0,0,0,15,0,0,0,3,3,0,0,0,8,7,3,13,13,3,0,0,0,40,0,3,10,10,11,4,0,0,49,7,4,6,37,20,3,3,0,80,3,0,0,0,0,0,0,0,3,0,0,0,8,0,3,0,0,12,10,4,6,44,20,5,3,0,97,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,14,19,11,34,81,44,21,3,0,220
5110507,3,8,0,0,0,0,9,0,3,0,0,0,0,0,0,0,5,11,16,11,14,0,0,0,50,3,8,18,13,12,0,0,0,46,14,19,16,21,14,11,0,0,98,0,0,0,3,0,0,0,0,4,0,0,4,0,3,3,0,0,10,15,21,20,26,14,9,3,0,111,0,0,0,4,0,0,0,0,9,3,0,3,4,0,3,0,0,11,19,42,64,59,37,14,4,0,250
5110508,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,6,5,3,0,0,0,23,3,3,9,5,8,3,0,0,22,13,11,11,25,11,4,0,0,71,0,0,0,0,0,0,0,0,4,0,0,3,6,3,6,0,0,16,14,17,10,27,16,8,0,0,94,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,4,21,19,31,41,26,12,3,0,163
5110509,0,0,0,0,0,0,5,0,0,3,8,0,0,0,0,10,3,3,12,9,3,0,0,0,31,0,0,3,13,3,3,0,0,25,9,3,14,18,6,3,0,0,62,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,9,3,17,19,8,6,0,0,67,0,0,0,3,0,0,0,0,5,7,0,0,10,0,0,0,0,15,18,11,37,61,26,5,3,0,159
5110510,3,7,0,0,0,0,10,0,0,0,3,0,0,0,0,3,10,3,28,21,13,3,0,0,77,5,4,20,22,3,3,0,0,63,11,12,28,28,9,11,0,0,93,0,0,0,0,0,0,0,0,4,0,0,0,3,5,3,0,0,12,13,13,28,28,15,11,0,0,112,0,0,3,0,0,3,0,0,5,5,0,3,3,0,0,0,0,9,25,23,87,84,34,16,3,0,284
5110512,3,6,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,5,13,14,4,0,0,0,33,0,3,7,12,5,0,0,0,26,3,3,14,17,12,5,0,0,50,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,7,19,18,16,3,0,0,61,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,9,11,39,50,25,9,4,0,140
5110513,0,0,3,5,0,0,7,0,0,0,3,0,0,0,0,5,4,4,9,9,7,6,0,0,31,3,4,0,3,0,0,4,0,20,3,6,4,12,10,3,0,0,38,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,4,4,6,4,14,9,3,3,0,48,0,0,0,0,0,0,0,0,3,0,0,0,5,6,0,0,0,15,12,18,21,29,24,9,5,0,127
5110514,0,3,3,3,0,0,13,0,0,4,0,3,0,0,0,11,0,10,18,9,0,3,0,0,42,0,3,7,12,11,3,3,0,42,11,18,22,33,24,8,5,0,125,9,0,3,0,0,0,0,0,11,0,0,0,3,0,0,0,0,8,15,18,26,37,28,7,7,0,144,0,0,0,3,0,0,0,0,8,3,3,3,3,5,3,3,0,30,21,33,57,66,50,24,14,3,274
5110515,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,3,3,0,3,0,0,20,0,4,6,6,0,0,0,0,15,5,5,4,15,9,0,3,0,45,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,3,5,6,5,15,9,0,3,0,49,0,0,0,0,4,3,0,0,3,0,0,0,5,7,0,7,0,17,13,22,21,28,19,7,6,0,112
5110517,0,9,0,3,3,0,16,0,0,0,3,0,4,3,0,6,5,3,10,18,5,9,10,0,58,0,0,8,12,8,9,7,0,42,4,6,11,24,7,12,15,3,79,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,11,3,4,12,29,7,14,22,3,92,0,0,0,0,0,3,3,0,9,3,0,0,3,3,3,11,3,24,8,11,29,73,27,40,56,13,250
5110518,11,11,0,0,0,0,18,0,4,3,7,0,0,0,0,10,3,0,29,14,10,4,3,0,62,0,0,11,22,10,4,4,0,54,9,0,18,19,8,4,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,7,0,18,23,6,3,0,0,62,0,0,3,0,0,0,0,0,8,3,0,0,8,0,0,0,0,20,17,11,72,84,29,18,10,0,242
5110519,5,0,0,0,0,0,9,0,0,3,4,4,4,0,0,16,0,11,6,9,4,3,0,0,33,3,4,13,20,11,0,0,0,50,5,3,19,32,9,3,3,0,79,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,6,3,24,29,14,3,3,0,82,0,0,0,5,0,0,0,0,3,3,0,3,6,0,0,3,0,20,13,14,47,71,31,13,3,0,205
5110520,4,3,3,0,0,0,9,0,0,0,0,0,0,0,0,5,7,3,11,14,8,3,0,0,38,0,0,11,18,9,0,0,0,39,7,5,12,24,10,0,0,0,64,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,7,7,8,16,25,16,3,0,0,74,0,0,0,0,0,0,0,0,0,3,3,0,3,6,0,0,0,19,13,16,44,59,32,11,0,0,180
5110522,5,0,0,0,0,0,12,0,3,4,3,0,0,0,0,8,4,18,17,9,3,0,0,0,46,0,9,12,13,4,3,0,0,46,11,21,21,38,22,3,0,0,119,0,0,0,0,0,0,0,0,6,0,3,5,8,0,0,0,0,12,11,24,26,40,25,6,0,0,135,0,0,0,0,0,0,0,0,3,8,3,3,14,3,4,4,0,37,27,55,66,76,36,9,8,0,278
5110523,0,3,3,0,0,0,10,0,0,6,0,0,0,0,0,5,3,3,18,11,7,0,0,0,46,0,5,9,30,6,0,0,0,53,10,6,32,18,12,3,0,0,82,0,0,0,3,0,0,0,0,5,0,0,8,3,5,0,0,0,14,11,10,34,28,13,3,0,0,101,0,0,0,0,0,0,0,0,4,6,0,3,5,4,0,0,0,24,20,22,73,76,38,9,0,0,238
5110524,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,4,0,0,7,3,0,3,0,0,11,0,0,3,0,0,0,0,0,9,12,15,9,18,6,3,0,0,62,3,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,8,15,16,16,19,6,5,0,0,74,0,0,0,0,0,0,0,0,0,0,3,8,0,3,0,0,0,15,17,21,31,29,9,8,6,3,123
5110526,3,7,0,0,0,0,15,0,0,0,4,0,0,0,0,8,3,7,16,21,15,0,0,0,61,3,5,9,17,7,0,0,0,41,5,0,11,17,15,4,0,0,49,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,13,5,0,13,22,13,4,0,0,57,0,0,0,3,0,0,0,0,7,3,0,3,3,4,3,0,0,20,19,9,49,85,43,6,5,0,213
5110528,0,3,3,0,0,0,14,0,3,0,5,0,0,0,0,13,4,5,7,20,4,3,0,0,48,5,10,9,23,6,10,0,0,55,8,13,10,26,28,7,3,0,94,0,0,0,3,0,0,0,0,7,3,0,0,0,3,5,0,0,13,10,16,14,30,34,12,3,0,115,0,3,0,3,0,0,0,0,6,12,3,3,14,9,0,0,0,32,30,38,36,87,57,25,3,0,285
5110530,3,0,0,3,0,0,12,0,0,0,0,3,0,0,0,3,5,12,16,21,8,4,3,0,64,0,7,12,14,8,3,4,0,56,9,15,18,25,11,7,3,3,94,0,0,3,0,0,0,0,0,6,0,0,0,0,4,0,0,0,7,10,20,17,35,10,7,8,3,114,0,0,0,0,4,0,0,0,7,12,0,6,7,10,3,6,0,43,36,42,54,77,45,29,16,5,301
5110531,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,3,7,3,9,3,6,0,0,25,3,4,4,3,0,3,0,0,24,7,24,21,13,6,4,0,0,81,3,0,0,0,0,0,0,0,9,0,3,3,3,0,0,0,0,10,9,27,25,15,7,4,0,0,101,0,0,0,0,0,0,0,0,0,5,8,0,7,5,6,0,0,30,24,56,37,35,16,14,0,0,190
5110532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5110533,5,4,0,0,0,0,9,0,4,0,0,0,0,0,0,12,8,52,19,10,3,0,0,0,96,7,21,18,10,0,0,0,0,50,14,56,30,29,12,0,0,0,144,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,10,20,62,34,32,14,0,0,0,158,0,0,3,0,3,0,0,0,6,19,18,13,5,11,0,0,0,67,55,159,90,58,30,8,0,0,398
5110534,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,7,4,0,3,0,0,18,0,0,8,0,3,3,0,0,15,16,11,17,10,3,3,0,0,59,4,0,0,0,0,0,0,0,8,0,0,7,3,4,0,0,0,11,18,12,24,16,5,3,0,0,71,0,0,0,0,0,0,0,0,0,4,3,8,8,0,4,0,0,26,18,29,44,26,14,9,3,0,141
5110536,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,16,3,5,11,3,0,4,0,0,25,7,12,17,11,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,15,17,11,3,0,0,0,47,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,0,0,11,14,29,36,18,9,0,0,0,107
5110537,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,11,12,9,0,0,0,0,38,3,7,12,3,8,3,0,0,34,9,17,13,17,11,0,0,0,65,3,0,0,0,0,0,0,0,7,0,3,0,0,0,3,0,0,9,14,22,19,16,11,3,3,0,84,0,0,0,0,0,0,0,0,0,5,14,6,4,8,0,0,0,43,16,54,52,41,26,16,4,3,205
5110538,4,7,0,0,0,0,6,0,0,3,0,0,0,0,0,3,0,7,9,9,0,3,0,0,35,0,0,13,12,3,0,0,0,38,10,11,13,14,5,6,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,19,22,11,6,0,0,69,0,0,0,0,0,0,0,0,3,9,3,4,10,3,3,0,0,23,19,18,53,51,17,14,0,0,178
5110539,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,12,3,0,0,0,0,17,0,4,13,0,6,0,0,0,25,3,13,15,13,0,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,9,15,11,0,3,0,0,43,0,0,0,0,0,0,0,0,0,3,3,3,0,5,0,0,0,19,8,21,40,26,14,3,0,0,113
5110540,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,7,4,0,0,0,0,17,0,5,7,4,3,0,0,0,20,6,10,8,3,8,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,9,7,10,8,9,6,4,5,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,59,95,7,17,28,16,11,16,24,65,188
5110541,4,0,0,4,3,0,6,0,0,0,0,0,0,0,0,3,7,0,9,9,9,6,3,0,45,0,0,7,3,7,0,0,0,20,3,8,3,12,23,17,6,0,70,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,4,5,12,6,15,19,18,6,0,81,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,0,21,13,11,27,38,42,28,17,0,181
5110542,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,12,5,3,10,14,6,3,0,0,40,3,3,3,21,0,0,0,0,30,6,5,10,21,5,0,0,0,57,3,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,9,10,5,9,29,10,0,0,0,71,0,0,0,0,0,0,0,0,3,4,3,3,5,0,0,0,0,13,24,16,29,75,17,4,0,0,170
5110543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5110544,9,9,4,0,0,0,20,0,0,5,0,0,0,0,0,7,6,4,15,23,10,3,0,0,59,0,0,14,19,4,0,0,0,43,4,3,10,15,10,8,0,0,45,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,6,4,12,20,10,7,0,0,57,0,0,0,3,0,0,0,0,4,3,0,3,0,0,0,0,0,5,20,14,51,73,27,9,0,0,188
5110545,6,7,0,0,0,0,12,0,3,3,4,0,0,0,0,7,3,6,22,22,3,4,0,0,59,3,6,9,19,14,0,0,0,48,9,14,24,25,19,6,4,0,100,3,0,3,0,3,0,0,0,11,0,3,3,0,0,0,0,0,7,6,14,34,28,20,6,4,0,117,0,0,0,4,0,0,0,0,6,5,0,11,9,3,3,0,0,28,15,33,75,89,40,14,5,0,278
5110546,0,3,0,0,0,0,3,0,0,0,3,4,0,0,0,8,8,5,14,17,3,0,0,0,46,0,0,9,8,4,4,0,0,32,9,3,10,22,8,3,3,0,65,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,8,13,3,14,27,13,5,4,0,75,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,15,12,42,60,29,12,8,0,174
5110547,0,3,0,3,0,0,9,0,3,0,0,3,0,0,0,5,4,13,19,25,14,0,0,0,66,3,8,17,26,13,4,0,0,66,22,16,27,43,17,0,0,0,128,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,14,20,21,29,47,18,0,0,0,144,0,0,5,0,0,0,0,0,6,8,8,3,6,7,6,0,0,37,36,50,78,107,53,9,3,0,336
5110548,0,6,4,0,0,0,13,0,0,0,3,0,0,0,0,6,9,3,8,9,0,0,3,0,34,0,0,6,10,7,0,0,0,31,6,7,14,33,9,8,0,0,73,0,0,5,0,0,0,0,0,5,3,0,0,0,0,3,0,0,7,7,7,13,33,7,9,0,0,77,0,0,0,0,0,0,0,0,0,7,5,12,6,3,3,0,0,32,27,21,44,68,17,16,7,0,193
5110549,0,3,0,0,0,0,7,0,0,0,0,4,0,0,0,0,4,5,4,12,0,0,0,0,28,0,3,13,14,6,9,0,0,33,3,4,10,17,7,3,0,0,48,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,4,3,4,6,23,9,6,0,0,55,0,0,0,0,0,0,0,0,4,0,3,3,3,0,0,0,0,10,6,13,32,53,20,16,0,0,142
5110550,6,9,4,0,0,0,17,0,0,0,0,0,0,0,0,0,3,3,10,12,6,3,0,0,39,4,3,4,8,6,3,0,0,24,4,0,7,15,10,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,3,3,15,21,8,0,0,0,51,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,5,15,9,34,47,25,11,0,0,138
5110551,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,7,0,11,8,3,0,0,0,0,20,0,0,4,13,0,0,0,0,20,3,19,9,17,4,3,0,0,60,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,22,14,21,4,0,0,0,76,0,0,0,0,0,0,0,0,0,9,3,8,7,4,0,0,0,26,14,37,37,43,12,3,0,0,156
5110552,0,3,0,0,0,0,8,0,0,3,0,0,0,0,0,7,0,3,5,13,3,0,0,0,28,3,3,12,6,4,0,0,0,30,0,4,7,12,3,4,0,0,35,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,7,0,6,10,15,3,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,17,11,17,33,41,12,10,0,0,124
5110553,0,8,3,0,0,0,15,0,0,0,3,0,0,0,0,5,5,4,8,10,9,3,0,0,46,0,3,3,7,11,8,0,0,29,3,3,0,14,7,9,4,0,43,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,3,3,16,9,9,3,0,48,0,0,0,3,0,0,0,0,0,3,0,0,7,5,0,4,0,25,16,11,16,52,40,18,7,0,163
5110601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
5110701,3,3,0,0,0,0,7,0,0,4,0,0,0,0,0,3,5,22,18,5,4,0,0,0,61,8,10,7,3,6,0,0,0,35,13,20,28,16,3,0,0,0,88,0,0,0,0,0,0,0,0,4,0,3,3,0,3,0,0,0,13,16,25,31,22,7,0,0,0,99,0,0,0,0,0,0,0,0,0,14,6,13,6,3,0,0,0,39,40,75,73,42,20,0,0,0,250
5110703,0,0,3,0,0,0,6,0,0,0,0,0,0,4,0,3,0,0,3,6,8,6,0,0,25,0,0,4,6,3,0,0,0,10,10,4,5,8,8,8,4,0,48,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,8,3,6,13,8,8,4,0,55,0,0,0,0,0,0,0,0,0,3,0,0,0,3,12,0,3,24,18,5,19,21,22,22,7,3,120
5110704,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,5,3,0,5,0,0,0,0,18,0,0,8,0,3,0,0,0,13,8,3,3,13,11,3,0,0,39,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,7,7,4,15,12,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,13,17,13,13,29,27,13,3,0,101
5110705,0,7,0,3,0,0,7,0,0,0,0,0,0,0,0,5,5,4,0,7,3,4,0,0,16,0,5,4,8,6,0,3,0,29,3,8,9,9,6,10,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,10,12,8,10,0,0,55,3,0,0,0,0,0,0,0,3,3,0,3,3,3,4,3,0,18,12,21,21,34,23,23,4,0,135
5110706,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,4,7,4,0,0,22,0,0,3,4,3,0,0,0,14,8,8,7,7,10,8,0,0,50,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,14,8,10,9,11,13,8,0,0,59,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,17,9,20,14,21,32,17,5,0,120
5110707,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,5,6,17,10,6,3,0,0,0,40,4,3,8,12,3,3,0,0,31,10,28,16,20,4,4,3,0,80,3,3,0,6,0,0,0,0,18,0,0,3,0,0,0,0,0,7,13,33,20,23,3,3,3,0,105,0,0,3,0,0,0,0,0,6,0,4,3,0,0,0,0,0,9,23,64,52,43,6,8,7,0,204
5110708,4,0,3,0,0,0,13,0,0,0,3,0,0,0,0,3,3,22,9,14,8,3,0,0,54,3,9,15,7,3,0,3,0,45,5,13,22,14,10,13,6,0,84,0,0,4,3,3,0,0,0,11,0,0,4,3,4,0,0,0,18,7,18,30,13,20,10,9,0,106,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,10,20,58,71,37,37,15,14,0,248
5110709,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,18,0,0,0,0,0,9,10,0,26,0,0,0,3,11,16,28,5,60,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,0,13,0,0,0,6,11,19,33,5,75,0,0,0,0,0,0,6,0,11,0,0,0,0,0,11,19,4,39,0,0,0,3,10,55,77,15,159
5110710,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,3,17,15,12,5,3,0,0,46,3,5,11,4,5,0,0,0,26,3,14,14,11,12,3,3,0,61,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,5,3,19,16,12,12,3,3,0,69,0,0,0,3,0,0,0,0,3,4,3,4,3,8,0,0,0,22,15,44,45,37,29,3,3,0,179
5110711,8,0,3,0,0,0,8,0,3,11,3,0,0,0,0,11,7,21,21,8,0,0,0,0,67,4,13,10,10,9,0,0,0,44,8,30,14,16,13,4,0,0,91,3,3,0,0,0,0,0,0,7,0,0,0,3,3,0,0,0,13,15,28,22,19,15,5,0,0,108,0,0,0,0,0,0,0,0,3,0,17,4,0,12,3,0,0,30,21,83,81,43,39,11,0,0,278
