SA1_7DIGITCODE_2016,Tot_Mgr,Tot_Pfn,Tot_Tch_trwk,Tot_Co_Pswk,Tot_Cl_Adwk,Tot_Sal,Tot_MchOp,Tot_Lab,Tot_Inad_ns,Tot_To
5118730,15,13,22,24,20,22,21,19,3,147
5118731,19,15,34,14,18,9,10,23,0,138
5118732,26,32,38,23,29,21,20,30,5,218
5118734,16,28,47,28,28,28,11,30,11,237
5118735,13,37,16,16,12,9,4,5,3,110
5118736,5,18,28,16,9,21,9,12,5,133
5118737,21,18,28,19,33,24,15,26,4,180
5118738,31,35,61,29,32,26,14,16,12,255
5118739,18,17,34,25,14,14,11,15,0,153
5118740,20,30,28,27,23,27,15,20,3,194
5118801,0,0,0,0,0,0,0,0,0,0
5118802,3,9,23,13,11,8,12,17,0,96
5118803,45,49,46,23,27,14,17,15,3,251
5118804,20,22,42,28,26,22,10,26,4,203
5118805,19,13,31,25,15,12,11,25,0,151
5118806,0,0,3,0,0,0,0,7,0,12
5118807,38,29,56,36,22,32,16,27,3,253
5118808,23,25,45,32,32,21,11,24,0,226
5118809,5,23,34,31,11,7,16,16,3,143
5118810,27,18,52,42,32,28,21,27,9,254
5118811,15,16,25,31,27,16,23,44,3,195
5118812,3,6,27,18,15,13,23,12,3,120
5118813,12,9,38,21,20,21,29,26,3,174
5118814,9,26,42,27,29,29,25,39,11,247
5118815,15,20,32,16,30,19,14,17,0,171
5118816,10,10,25,19,21,20,11,20,5,148
5118817,0,0,0,0,0,0,0,0,0,0
5118818,19,32,30,24,30,11,22,17,0,188
5118819,128,73,345,246,20,0,6,14,7,837
5118820,11,15,24,19,13,12,12,12,0,110
5118821,20,33,48,35,27,29,20,29,3,249
5118822,10,12,31,17,14,12,14,27,5,136
5118823,4,0,7,0,0,3,4,4,0,26
5118824,16,10,34,20,20,10,16,18,7,140
5118825,30,46,59,39,43,36,17,26,0,295
5118826,12,19,24,22,12,7,17,26,0,140
5118827,12,13,30,19,22,12,17,28,3,148
5118828,17,20,40,29,30,28,11,19,10,199
5118829,32,39,56,35,38,22,22,41,11,299
5118830,17,27,30,21,25,19,21,11,9,177
5118831,26,23,37,29,39,9,25,29,6,226
5118832,29,38,39,29,31,21,14,13,3,206
5118833,6,10,0,7,0,0,0,4,0,32
5118834,6,15,23,13,15,13,16,18,3,128
5118835,25,35,51,53,30,24,27,28,12,297
5118902,0,0,0,0,0,0,0,0,0,0
5118903,0,0,0,0,0,0,0,0,0,0
5119001,19,32,28,23,28,23,14,17,3,182
5119002,21,41,44,28,27,14,14,19,3,205
5119003,10,36,31,28,30,24,16,16,4,189
5119004,12,25,28,16,18,14,10,19,0,140
5119005,4,18,22,13,10,12,3,13,6,107
5119006,22,19,26,15,12,14,6,8,5,135
5119007,19,32,44,36,35,20,18,18,7,235
5119008,27,25,56,38,37,25,11,15,3,240
5119009,19,26,27,12,26,10,10,11,3,155
5119010,13,20,41,25,23,19,12,24,0,171
5119011,23,30,41,28,29,23,16,25,0,218
5119012,8,34,35,29,15,11,14,25,5,175
5119013,11,17,36,20,22,9,17,23,6,156
5119014,23,29,21,15,25,24,12,4,3,152
5119015,20,41,28,21,17,33,7,16,5,192
5119016,6,17,15,10,3,15,7,3,3,89
5119017,14,28,33,14,26,14,21,19,3,173
5119018,11,19,30,12,14,16,13,18,3,143
5119019,14,19,21,18,11,8,14,20,0,129
5119020,21,23,14,14,12,6,12,12,3,115
5119021,13,14,31,12,10,21,12,17,0,133
5119022,14,21,19,13,16,9,7,26,0,134
5119023,9,28,28,19,12,13,8,18,4,123
5119024,18,25,13,13,16,8,12,8,0,117
5119025,18,38,27,22,23,28,9,21,6,193
5119027,13,27,13,15,15,9,11,8,0,118
5119028,8,15,26,20,17,11,9,10,0,119
5119029,6,22,24,7,21,18,18,12,0,124
5119030,19,20,22,10,19,18,6,14,0,118
5119102,20,41,34,14,19,15,12,12,3,161
5119103,22,35,43,25,22,24,29,35,0,234
5119104,14,40,56,16,32,19,7,12,6,199
5119105,8,24,26,27,10,13,11,9,0,130
5119106,17,26,28,28,28,21,18,27,11,201
5119107,49,79,118,68,72,39,38,58,9,530
5119108,29,26,20,19,20,24,6,13,4,148
5119109,13,51,54,36,27,18,11,22,3,233
5119114,23,46,57,32,20,21,11,18,4,231
5119115,19,17,32,34,25,25,14,6,0,178
5119117,60,69,81,65,59,54,17,30,9,440
5119118,19,30,51,43,36,27,22,27,6,271
5119119,18,41,28,27,23,15,16,15,9,187
5119120,29,59,71,52,42,40,31,25,9,355
5119122,37,58,97,53,59,48,38,33,13,433
5119123,16,27,24,22,15,17,10,10,0,142
5119124,47,51,42,44,42,39,13,23,5,305
5119125,26,45,35,31,29,38,9,21,0,241
5119126,11,31,62,22,30,23,21,24,8,227
5119128,17,32,41,25,17,13,12,22,0,189
5119129,37,49,66,31,44,26,24,29,5,327
5119130,23,44,57,33,31,27,23,27,9,271
5119131,21,31,63,31,28,24,28,28,7,266
5119132,17,22,50,26,15,11,10,21,3,180
5119133,14,9,28,19,20,13,11,14,0,139
5119134,22,35,49,40,31,36,13,10,3,236
5119135,24,24,32,22,23,9,9,17,0,162
5119136,15,35,45,36,33,14,12,17,7,227
5119137,43,46,37,19,35,23,8,11,0,235
5119138,12,17,33,8,16,26,10,19,3,150
5119139,24,21,24,15,22,11,12,8,5,137
5119140,13,21,22,15,14,13,4,14,5,118
5119141,21,26,48,17,18,13,22,14,4,184
5119142,30,37,41,34,34,17,21,22,4,240
5119143,20,19,41,27,14,13,11,21,0,171
5119144,17,21,36,20,27,14,10,18,0,173
5119145,21,25,58,20,31,22,29,35,0,239
5119146,15,27,28,19,31,8,5,11,4,147
5119147,23,42,45,18,27,20,13,14,4,206
5119201,10,23,20,13,20,15,13,16,0,139
5119202,10,26,33,21,35,23,14,22,6,183
5119203,16,13,31,16,17,19,13,19,3,147
5119204,13,42,40,26,23,12,17,18,3,191
5119205,14,28,35,27,14,19,9,13,0,163
5119206,13,42,39,28,28,21,21,14,7,215
5119207,11,6,35,25,21,13,21,29,8,180
5119208,10,6,29,9,13,12,13,21,0,111
5119209,0,10,26,23,9,13,11,22,5,126
5119211,5,22,29,20,16,12,19,17,0,142
5119212,35,52,84,49,52,40,29,38,3,379
5119213,18,17,43,29,20,27,28,33,0,206
5119214,10,18,26,15,17,14,14,17,0,126
5119215,3,6,22,16,6,8,14,16,0,93
5119216,10,19,24,18,13,5,7,11,0,113
5119217,18,35,60,40,42,24,20,50,7,300
5119218,41,72,100,63,45,59,37,42,8,469
5119219,16,18,35,26,27,19,19,26,5,190
5119220,23,36,43,22,39,23,19,21,3,237
5119221,10,7,27,16,11,18,17,14,0,124
5119222,5,17,27,24,11,18,7,30,0,149
5119223,16,18,28,19,20,19,16,24,7,169
5119224,17,17,31,23,27,20,15,10,3,168
5119225,8,33,52,19,39,22,22,14,3,214
5119226,17,23,34,14,12,18,10,9,3,147
5119227,11,29,26,11,14,15,15,22,3,138
5119228,24,27,36,18,17,20,15,20,6,190
5119229,12,0,24,12,9,7,10,17,3,95
5119230,3,14,31,16,14,11,27,9,0,119
5119301,10,21,31,19,22,9,9,21,5,158
5119302,22,22,40,23,16,24,10,13,0,172
5119303,14,13,26,14,16,11,18,9,9,125
5119304,20,25,17,11,10,6,8,15,10,122
5119305,34,39,42,29,27,23,11,22,6,241
5119306,11,15,30,10,16,8,10,11,0,104
5119307,13,34,32,21,19,22,11,18,5,173
5119308,3,9,21,22,14,18,7,14,8,107
5119309,11,17,36,23,23,23,25,32,0,188
5119310,13,14,27,18,20,18,18,37,4,171
5119311,3,8,27,14,9,11,11,13,3,108
5119312,17,15,35,20,9,13,8,19,3,129
5119313,13,8,17,9,10,6,11,16,0,87
5119314,12,13,37,21,11,25,16,24,3,169
5119315,6,8,23,14,23,23,6,17,4,127
5119316,10,18,29,25,15,17,13,25,8,162
5119317,22,14,39,14,28,18,17,32,0,185
5119318,13,11,27,15,12,9,17,7,0,107
5119319,4,13,23,8,19,4,14,11,4,102
5119320,13,5,20,17,22,15,12,21,0,130
5119321,9,16,22,17,12,19,11,18,0,127
5119322,11,15,43,28,24,30,34,33,4,225
5119323,16,16,38,25,13,11,19,20,0,158
5119324,8,13,36,25,26,11,20,19,3,163
5119325,21,32,55,29,21,27,18,27,8,245
5119326,18,22,38,14,25,25,20,27,8,194
5119327,10,23,46,23,23,22,26,26,0,198
5119328,14,15,45,23,28,14,11,18,6,169
5122501,25,31,37,23,22,28,18,25,0,219
5122502,13,31,10,15,19,14,3,10,0,120
5122503,55,66,24,24,18,12,8,18,0,232
5122504,26,31,36,23,17,29,14,24,3,206
5122506,8,17,24,18,14,19,7,14,3,128
5122507,17,21,24,19,12,11,11,15,3,139
5122508,11,9,20,20,11,16,9,25,0,129
5122509,23,50,29,30,29,21,11,28,0,217
5122510,9,15,27,21,11,6,4,14,5,115
5122511,8,14,18,23,11,14,14,24,0,126
5122512,13,31,23,21,16,17,16,19,4,165
5122513,18,17,12,10,10,4,6,7,0,87
5122514,22,27,51,25,19,23,16,20,0,208
5122515,44,64,41,32,33,25,4,26,0,276
5122516,36,55,13,23,10,14,8,25,0,175
5122517,15,37,22,22,29,13,10,20,3,169
5122518,11,27,25,30,16,15,5,31,0,162
5122519,41,60,31,30,25,26,7,20,7,245
5122520,9,23,19,15,6,3,3,14,0,99
5122521,28,85,50,39,36,38,16,32,3,335
5122522,16,26,27,23,18,8,7,20,0,149
5122523,25,27,29,39,29,18,8,18,5,191
5122525,22,28,17,23,24,15,4,10,4,152
5122526,5,13,26,27,10,13,11,22,3,131
5122527,7,9,9,10,8,5,6,8,4,62
5122528,9,3,9,11,4,4,3,4,0,43
5122529,10,9,17,9,9,17,3,4,0,70
5122530,20,40,30,30,24,18,12,32,3,205
5122531,0,0,0,0,0,0,0,0,0,0
5122532,31,37,9,20,19,14,8,9,4,148
5122533,61,105,30,15,30,19,11,30,6,303
5122534,19,57,16,11,15,7,3,9,0,144
5122535,26,48,25,18,18,16,13,29,0,188
5122536,6,12,13,14,15,5,10,14,3,91
5122537,17,24,16,14,22,22,4,10,0,133
5122538,22,29,35,28,30,23,18,29,4,216
5122539,11,35,21,27,15,11,4,15,4,139
5122540,15,14,15,12,13,14,13,22,0,121
5122601,43,23,19,17,9,12,9,20,3,160
5122602,43,71,39,22,19,6,6,35,0,240
5122603,49,6,24,9,17,12,12,26,3,155
5122604,22,39,24,22,10,10,6,17,3,143
5122605,48,24,20,24,13,14,7,17,3,168
5122606,33,19,39,22,19,13,15,21,3,185
5122607,36,37,20,14,19,15,5,19,5,173
5122608,63,6,14,9,13,3,9,25,7,142
5122609,50,14,18,10,16,11,6,29,3,147
5122610,54,3,4,3,7,4,3,12,0,88
5122701,11,12,9,17,15,11,17,10,0,99
5122702,14,21,32,32,29,25,17,36,0,211
5122703,14,24,20,20,18,9,10,20,0,136
5122704,12,17,24,15,19,12,10,18,4,120
5122705,19,40,38,31,30,28,20,28,0,234
5122706,13,40,20,20,26,20,19,21,3,182
5122707,3,3,3,7,0,3,0,0,3,19
5122708,32,62,34,23,35,13,14,16,4,230
5122709,12,13,16,31,18,13,16,21,5,129
5122710,22,29,25,19,19,8,9,12,0,144
5122711,17,32,36,26,24,28,11,12,0,189
5122712,35,60,50,43,41,45,23,28,13,342
5122801,14,12,19,15,9,9,3,11,0,96
5122802,12,23,15,21,18,15,4,11,0,122
5122803,0,0,0,0,0,0,0,0,0,0
5122804,0,0,0,0,0,0,0,0,0,0
5122805,0,0,0,0,0,0,0,0,0,0
5122806,30,25,18,14,15,8,0,13,0,121
5122807,18,20,6,4,7,11,4,10,3,85
5122808,8,18,9,11,10,5,3,17,0,84
5122809,38,39,22,11,17,9,11,18,0,166
5122810,23,25,21,8,17,8,0,18,0,127
5122811,44,18,14,10,11,9,5,19,0,138
5122812,52,23,11,15,10,12,7,22,3,152
5122813,11,27,14,9,22,10,9,8,0,101
5122814,25,27,41,24,16,28,18,33,3,216
5122815,17,18,18,11,6,18,0,19,5,110
5122816,16,31,26,6,7,7,8,14,0,120
5122817,29,35,21,25,15,8,12,13,0,155
5122818,32,21,16,12,13,7,6,14,0,118
5122819,10,21,12,14,8,6,7,14,4,88
5122820,26,45,38,25,27,16,3,19,0,197
5122821,24,33,28,20,12,20,7,24,3,168
5122901,62,5,3,3,6,0,0,11,0,94
5122902,74,10,8,5,6,0,10,13,0,127
5122903,75,11,12,6,17,4,22,22,0,163
5122904,18,17,34,11,8,9,21,19,4,149
5122905,90,7,5,3,4,3,7,19,0,141
5122906,101,12,10,9,10,3,9,19,4,181
5122907,31,5,23,9,7,4,4,19,0,108
5122908,22,12,22,7,14,4,8,16,3,115
5122909,16,20,25,5,19,12,11,21,0,130
5122910,67,7,19,3,11,3,5,19,0,141
5122911,42,3,9,3,11,3,11,28,0,111
5123001,38,29,31,19,19,21,14,49,5,215
5123002,8,13,15,7,7,12,12,14,6,86
5123003,10,18,13,10,13,10,12,24,0,129
5123004,0,9,20,10,10,8,7,53,4,123
5123005,15,13,18,9,16,11,0,49,3,142
5123006,16,24,19,15,10,4,3,19,0,112
5123007,13,11,19,13,8,15,3,32,0,117
5123008,9,19,35,9,21,15,12,25,3,150
5123009,100,22,29,11,25,11,9,22,4,235
5123010,87,22,23,9,11,10,20,23,0,194
5123011,6,5,10,9,4,5,3,18,0,65
5123012,3,3,19,4,7,13,8,50,0,114
5123013,10,21,18,8,18,15,7,34,4,144
5123014,23,13,20,10,8,4,3,35,4,122
5123101,22,5,7,14,12,3,18,13,0,101
5123102,117,10,18,7,17,9,15,25,8,215
5123103,65,5,18,5,16,5,13,51,0,172
5123104,21,3,8,21,6,3,14,5,4,82
5123105,59,11,9,3,19,11,3,8,0,120
5123106,14,4,16,8,9,3,8,10,3,83
5123107,83,16,6,12,12,3,3,15,0,155
5123108,54,36,31,22,34,21,29,40,8,269
5123109,52,15,34,21,19,14,21,46,8,235
5123110,51,21,4,7,7,3,3,5,3,104
5123111,75,17,6,3,5,3,3,8,3,125
5123112,40,7,5,0,4,0,3,11,0,76
5123113,68,8,15,7,9,5,9,18,0,136
5123201,12,20,20,8,7,7,12,18,6,109
5123202,7,20,16,15,20,16,10,14,0,111
5123203,22,40,46,31,41,20,14,24,4,231
5123204,14,33,34,15,16,13,5,12,3,152
5123205,24,31,20,7,20,11,5,18,0,138
5123206,31,17,33,20,27,12,20,15,0,179
5123208,20,30,31,25,22,20,15,20,3,187
5123209,24,17,22,15,13,14,12,12,0,124
5123210,5,0,0,3,0,5,0,3,0,17
5123211,11,41,17,11,15,3,0,8,0,105
5123212,25,23,27,7,14,16,6,3,3,126
5123301,18,10,26,18,25,15,14,24,3,163
5123302,17,24,44,32,36,15,20,27,3,223
5123303,31,19,17,22,10,15,9,11,3,134
5123304,22,12,31,16,15,14,12,20,0,139
5123305,41,48,57,38,50,30,19,31,7,325
5123306,35,31,41,25,36,35,21,25,7,254
5123307,3,14,22,17,8,9,9,18,0,99
5123308,21,26,37,38,21,51,23,45,0,260
5123309,21,30,46,40,16,21,17,41,0,234
5123310,22,28,35,27,16,20,17,15,0,183
5123311,14,19,39,27,12,34,15,45,0,203
5123312,24,24,59,50,27,40,25,34,11,300
5123313,3,4,17,16,13,13,15,10,3,102
5123315,4,8,23,30,10,23,5,60,3,177
5123316,3,10,12,12,6,12,3,23,0,86
5123317,15,7,31,26,16,16,11,47,3,170
5123318,13,14,19,27,18,27,13,31,4,166
5123319,6,17,27,35,24,31,14,33,0,177
5123320,18,19,43,29,38,23,16,35,3,216
5123321,9,29,38,19,10,29,3,28,3,177
5123322,12,26,42,30,33,32,18,20,0,212
5123323,12,9,18,19,13,13,11,15,0,112
5123324,4,16,30,33,16,15,14,28,0,159
5123325,13,9,18,26,15,18,9,20,3,121
5123326,23,23,25,31,17,30,20,8,3,174
5123401,37,8,12,14,18,3,8,15,0,101
5123402,41,19,16,14,16,10,3,22,3,140
5123403,48,11,14,5,6,8,3,18,0,121
5123404,45,11,23,15,18,8,12,23,0,152
5123405,21,13,20,3,8,7,3,9,0,87
5123406,12,16,9,4,15,7,4,6,3,67
5123407,12,8,30,16,10,12,19,38,0,149
5123408,49,12,14,10,8,11,9,12,0,129
5123409,29,10,15,8,8,5,15,23,0,118
5123410,29,18,24,17,20,10,5,16,0,138
5123411,9,12,17,16,12,14,15,26,4,133
5123412,11,9,24,15,23,17,17,49,3,161
5123413,23,17,26,19,16,14,13,32,0,153
5123414,9,11,13,19,10,12,9,25,0,110
5123415,39,16,15,12,20,11,11,23,0,143
5123416,64,14,5,9,10,8,3,23,4,128
5123501,0,0,0,0,0,0,0,0,0,0
5123601,16,14,13,5,5,4,11,14,5,80
5123602,9,11,18,10,11,14,22,16,0,115
5123603,20,7,34,6,11,9,13,20,7,122
5123604,13,18,41,21,34,12,18,35,15,202
5123605,31,12,34,8,15,3,5,24,6,139
5123606,37,19,33,8,34,17,14,17,4,191
5123607,78,71,100,51,86,34,55,76,4,568
5123608,12,18,23,13,27,10,15,17,9,149
5123609,33,18,60,34,30,31,24,20,8,256
5123610,62,42,72,31,41,16,29,45,4,329
5123611,28,10,12,6,12,15,15,8,3,114
5123612,66,10,6,10,15,3,20,31,0,169
5123701,6,6,11,4,3,3,4,17,0,58
5123702,50,10,3,7,10,0,7,20,0,112
5123703,17,11,12,11,7,3,9,10,0,84
5123704,13,13,19,13,10,12,13,19,0,103
5123705,29,13,39,29,16,7,16,31,4,184
5123706,83,21,14,18,7,3,11,9,0,176
5123707,81,20,10,14,14,6,10,22,0,177
5123708,57,44,61,28,37,31,29,39,3,328
5123709,14,12,22,16,10,9,13,24,4,111
5123710,39,4,16,18,14,9,18,21,3,133
5123711,73,16,11,9,10,4,6,16,3,148
5123801,35,29,28,16,15,21,21,20,3,174
5123802,12,23,40,12,23,13,14,20,6,164
5123803,28,17,25,14,28,11,25,19,0,171
5123804,111,24,30,23,26,13,16,29,3,260
5123805,15,8,11,15,9,4,12,14,0,89
5123806,47,8,3,4,7,0,3,11,0,83
5123807,22,4,18,11,13,0,9,16,0,105
5123808,76,10,14,7,7,8,11,14,6,156
5123809,30,17,17,14,23,9,18,21,3,144
5123810,91,6,12,7,10,5,10,19,3,158
5123811,51,12,0,3,15,0,6,16,3,100
5123812,68,13,23,12,20,5,25,11,0,178
5123901,24,10,12,5,13,7,8,19,0,84
5123902,13,13,28,13,17,12,9,20,0,123
5123903,7,18,18,0,6,6,3,11,0,73
5123904,31,12,31,10,15,19,14,31,3,162
5123905,10,18,51,20,23,13,23,47,5,211
5123906,46,3,11,3,12,8,14,47,6,143
5123907,56,7,45,10,31,13,23,47,0,235
5123908,16,5,13,15,9,6,4,10,0,72
5123909,10,4,3,0,4,0,5,3,0,26
5123910,10,14,23,13,19,6,17,39,3,150
5123911,29,20,27,15,20,10,8,11,0,137
5123913,9,11,6,6,7,5,8,14,0,68
5123914,19,3,22,6,12,9,12,13,3,107
5123915,60,27,45,6,17,5,35,29,3,228
5123916,110,17,30,9,13,4,21,58,5,258
5123917,27,18,19,22,29,4,19,59,8,207
5123918,67,14,22,8,19,3,23,31,3,195
5123919,50,27,33,22,27,13,19,87,3,296
5123920,31,23,40,14,21,21,32,40,4,229
5123921,70,11,10,11,3,9,7,44,3,173
5123922,44,13,17,7,10,3,7,33,0,142
5123923,11,10,15,10,12,9,17,25,3,112
5123924,47,21,35,14,29,17,25,49,4,235
5124001,33,23,35,20,18,13,17,36,4,204
5124002,30,31,29,28,16,12,22,32,0,201
5124003,24,24,30,16,22,17,34,25,6,200
5124004,22,13,16,17,16,15,21,12,4,125
5124005,34,49,61,22,38,30,27,36,0,296
5124006,18,30,68,28,40,23,41,38,3,288
5124007,26,41,41,27,21,27,38,17,3,252
5124008,45,11,4,6,15,6,6,7,0,107
5124009,29,16,3,7,9,5,10,5,3,85
5124010,55,17,16,14,18,14,18,13,0,166
5124011,53,6,8,4,5,3,7,19,0,116
5124012,61,9,10,0,13,4,0,3,0,92
5124013,66,6,4,0,4,0,4,8,0,101
5124014,54,7,9,3,8,0,7,13,3,101
5124101,47,4,18,7,18,3,16,19,0,141
5124102,46,4,13,4,12,0,14,12,0,102
5124103,50,7,9,9,8,7,16,22,3,127
5124104,30,17,43,29,32,38,24,33,0,248
5124105,34,25,37,24,26,14,27,30,0,205
5124106,36,10,13,4,11,15,14,12,3,115
5124107,66,10,11,3,12,5,6,19,3,131
5124108,26,36,41,29,30,17,20,35,9,238
5124109,37,9,10,0,6,0,21,7,0,93
5124110,91,8,18,7,14,3,13,19,0,186
5124111,71,16,4,9,9,0,7,17,3,130
5124112,47,24,40,11,24,22,16,26,0,215
5124113,25,3,34,14,30,13,12,22,0,159
5124114,76,9,15,6,9,0,6,14,0,133
5124115,45,0,6,3,6,4,12,17,0,99
5124201,0,0,9,0,0,0,7,3,0,20
5124202,23,25,129,11,12,0,189,27,8,430
5124203,40,4,8,3,3,0,11,14,0,83
5124204,56,20,44,14,18,4,44,22,0,221
5124205,25,11,20,5,16,7,15,16,4,113
5124206,76,15,9,14,8,3,16,15,3,149
5124207,77,9,21,10,10,3,18,18,3,162
5124208,32,13,12,8,14,4,9,13,0,105
5124209,56,6,15,13,6,6,13,16,3,138
5124210,13,14,39,13,14,9,24,14,3,135
5124211,27,14,30,3,14,12,27,22,3,147
5124212,62,5,7,5,3,3,13,17,6,116
5124213,43,15,40,4,3,0,61,16,3,190
5124214,14,0,0,0,0,0,5,5,0,27
5124301,12,20,28,22,13,14,7,14,6,138
5124302,11,15,22,18,14,5,11,21,0,120
5124303,23,37,18,27,24,15,18,11,4,168
5124304,16,25,14,8,13,5,13,3,3,102
5124305,9,18,23,7,17,6,19,19,0,111
5124306,23,13,22,15,20,20,12,9,0,139
5124307,9,9,17,16,17,13,13,15,0,101
5124308,16,19,15,16,10,11,14,22,0,122
5124309,18,17,41,20,21,16,29,37,3,199
5124310,8,5,20,9,6,9,5,7,0,80
5124311,18,29,14,8,19,10,12,12,0,133
5124312,11,7,17,15,14,7,8,6,0,94
5124313,12,11,26,12,16,10,8,30,5,138
5124314,5,11,8,16,11,13,8,10,0,82
5124315,16,22,21,18,20,9,12,17,3,130
5124316,10,15,18,18,14,12,12,22,4,132
5124317,5,7,7,17,10,4,3,10,3,70
5124318,6,3,16,12,16,5,8,18,0,91
5124319,0,3,13,3,6,6,6,20,0,59
5124320,16,31,44,22,31,17,22,19,3,205
5124321,45,53,38,31,46,21,16,26,0,284
5124322,5,9,24,16,10,8,9,28,0,112
5124323,19,26,17,13,17,8,9,10,0,113
5124324,34,12,11,7,11,6,14,4,0,104
5124325,28,22,19,6,15,10,8,16,0,127
5124326,28,10,11,4,13,8,7,11,0,96
5124327,44,14,11,4,9,3,4,8,0,92
5124328,5,13,16,12,13,6,11,15,0,84
5124329,14,10,23,24,32,17,19,24,9,162
5124330,4,11,23,17,20,9,17,9,0,110
5124331,0,8,22,15,12,9,12,21,0,91
5124332,14,7,19,16,16,12,11,13,3,115
5124333,24,19,17,24,18,17,20,19,5,163
5124334,13,11,16,5,10,0,13,11,0,82
5124335,8,9,32,10,8,6,19,19,3,111
5124401,15,31,14,13,15,11,17,14,5,137
5124402,14,18,22,16,16,3,13,6,0,110
5124403,0,17,18,11,10,5,10,11,3,77
5124404,22,18,22,13,20,13,16,21,4,155
5124405,31,16,25,18,18,7,12,8,4,146
5124406,4,11,36,28,14,11,16,10,4,140
5124407,26,20,46,9,22,10,27,15,4,182
5124408,16,14,13,9,16,4,9,6,0,86
5124409,23,16,33,20,19,14,15,14,3,153
5124410,36,15,12,13,11,3,7,18,6,129
5124411,11,19,24,16,16,15,18,15,4,142
5124412,8,22,13,3,7,14,16,7,3,94
5124413,29,23,28,27,34,19,20,25,3,210
5124501,15,4,15,11,13,7,6,8,0,74
5124502,15,9,21,16,5,10,14,3,0,101
5124503,3,5,18,14,13,5,15,12,0,86
5124504,13,26,30,36,25,27,25,27,0,216
5124505,8,14,14,17,17,11,12,16,3,104
5124506,11,11,21,13,11,6,7,19,3,114
5124507,11,21,6,15,13,9,12,18,0,109
5124508,14,23,23,16,11,13,11,19,3,128
5124509,43,25,21,3,4,7,0,15,3,129
5124510,59,26,27,19,35,24,11,14,0,222
5124511,46,13,16,13,9,7,10,13,0,124
5124512,46,14,25,9,19,5,15,18,0,142
5124513,36,8,9,7,11,3,0,6,0,78
5124514,50,13,24,11,12,3,9,15,4,152
5124515,13,20,11,7,16,17,14,17,0,113
5124516,15,6,23,15,16,6,3,24,0,106
5124601,108,17,13,11,14,9,10,26,3,213
5124602,42,28,24,10,27,10,14,29,0,186
5124603,12,11,20,11,11,9,18,13,0,109
5124604,45,9,7,0,8,0,6,10,0,93
5124605,74,8,10,0,7,4,7,5,0,121
5124606,74,12,32,12,15,4,30,25,3,208
5124607,104,14,14,11,12,5,13,12,0,180
5124608,7,17,25,8,15,6,19,23,4,127
5124609,19,4,14,11,14,4,6,19,3,106
5124610,33,19,23,21,17,16,21,37,11,197
5124701,13,4,12,4,3,4,7,11,0,62
5124702,18,4,22,14,13,5,6,20,0,100
5124703,83,11,6,3,14,4,16,32,4,168
5124704,60,3,7,0,5,0,4,7,0,87
5124705,20,12,31,6,16,15,12,21,0,135
5124706,19,12,38,7,7,10,9,15,4,124
5124707,75,6,14,3,10,0,6,10,0,132
5124708,19,13,16,6,4,10,17,12,6,117
5124709,99,11,9,9,10,0,4,16,0,167
5124710,25,17,22,9,14,6,18,24,4,131
5124711,50,8,19,6,7,4,12,10,0,112
5124712,57,10,3,4,10,3,4,11,0,106
5124713,62,8,4,0,5,3,5,23,4,110
5124714,67,32,59,3,13,0,70,24,11,284
5124715,15,3,20,14,16,4,7,6,3,85
5124716,139,27,16,9,10,3,12,30,0,241
5124717,17,11,23,17,6,0,12,10,0,96
5124718,84,4,7,4,10,4,9,10,4,128
5124801,12,21,13,20,8,9,32,23,0,139
5124802,26,26,29,9,21,8,54,15,5,198
5124803,17,31,47,20,19,7,55,24,6,230
5124804,3,4,18,4,10,3,27,10,0,79
5124806,29,4,11,3,7,0,12,0,0,58
5124807,42,20,28,16,18,18,23,29,3,185
5124808,39,64,187,15,25,0,152,43,14,536
5124809,19,14,35,15,28,7,38,10,4,170
5124901,12,20,20,15,12,6,13,9,0,111
5124902,28,34,23,24,26,20,11,21,3,183
5124903,17,9,12,4,10,6,4,7,0,72
5124904,45,34,17,10,14,3,12,9,3,129
5124905,11,22,40,30,18,26,9,37,3,200
5124906,19,19,4,8,8,11,10,7,0,81
5124907,14,24,15,18,8,4,4,10,0,97
5124908,20,28,41,22,26,15,14,26,4,187
5124909,3,14,4,11,9,4,4,9,0,62
5124910,7,18,33,19,11,14,6,21,0,132
5124911,31,73,32,35,30,27,17,18,6,262
5124912,5,11,27,21,9,12,3,31,5,135
5124913,20,46,50,32,24,24,15,44,0,252
5125001,20,20,28,13,21,13,18,18,0,143
5125002,27,16,27,17,16,6,14,13,3,156
5125003,7,14,10,8,8,6,8,14,0,73
5125004,13,6,17,13,9,9,27,17,0,116
5125005,26,24,30,24,17,18,19,27,3,200
5125006,12,10,18,21,5,12,17,17,3,109
5125007,50,14,12,8,8,4,6,10,0,116
5125008,66,7,3,6,9,5,3,6,0,106
5125009,49,12,11,8,4,0,0,12,4,105
5125010,30,5,9,10,13,3,7,12,0,90
5125011,63,29,19,9,14,10,19,25,0,194
5125012,167,38,16,13,23,7,22,46,6,346
5125013,15,5,24,4,4,3,9,16,4,86
5125014,87,11,5,3,9,8,13,13,3,149
5125015,99,7,7,9,12,3,4,14,10,168
5125101,26,33,46,33,33,25,26,30,6,266
5125102,19,62,75,36,43,35,31,60,6,362
5125103,7,25,20,19,12,21,12,16,0,133
5125104,25,66,76,53,58,33,42,57,3,411
5125105,39,75,48,22,38,29,7,22,3,277
