SA1_7DIGITCODE_2016,M_Husb_a_r_mar_0_14,M_Husb_a_r_mar_15_24,M_Husb_a_r_mar_25_34,M_Husb_a_r_mar_35_44,M_Husb_a_r_mar_45_54,M_Husb_a_r_mar_55_64,M_Husb_a_r_mar_65_74,M_Husb_a_r_mar_75_84,M_Husb_a_r_mar_85,M_Husb_a_r_mar_Tot,M_Part_de_f_mar_0_14,M_Part_de_f_mar_15_24,M_Part_de_f_mar_25_34,M_Part_de_f_mar_35_44,M_Part_de_f_mar_45_54,M_Part_de_f_mar_55_64,M_Part_de_f_mar_65_74,M_Part_de_f_mar_75_84,M_Part_de_f_mar_85,M_Part_de_f_mar_Tot,M_LPar_0_14_yr,M_LPar_15_24_yr,M_LPar_25_34_yr,M_LPar_35_44_yr,M_LPar_45_54_yr,M_LPar_55_64_yr,M_LPar_65_74_yr,M_LPar_75_84_yr,M_LPar_85_yr_over,M_LPar_Tot,M_Child_u_15_0_14_yr,M_Child_u_15_15_24_yr,M_Child_u_15_25_34_yr,M_Child_u_15_35_44_yr,M_Child_u_15_45_54_yr,M_Child_u_15_55_64_yr,M_Child_u_15_65_74_yr,M_Child_u_15_75_84_yr,M_Child_u_15_85_yr_over,M_Child_u_15_Tot,M_Dep_stu15_24_0_14,M_Dep_stu15_24_15_24,M_Dep_stu15_24_25_34,M_Dep_stu15_24_35_44,M_Dep_stu15_24_45_54,M_Dep_stu15_24_55_64,M_Dep_stu15_24_65_74,M_Dep_stu15_24_75_84,M_Dep_stu15_24_85_over,M_Dep_stu15_24_Tot,M_Non_dep_child_0_14,M_Non_dep_child_15_24,M_Non_dep_child_25_34,M_Non_dep_child_35_44,M_Non_dep_child_45_54,M_Non_dep_child_55_64,M_Non_dep_child_65_74,M_Non_dep_child_75_84,M_Non_dep_child_85_over,M_Non_dep_child_Tot,M_Oth_rel_ind_0_14,M_Oth_rel_ind_15_24,M_Oth_rel_ind_25_34,M_Oth_rel_ind_35_44,M_Oth_rel_ind_45_54,M_Oth_rel_ind_55_64,M_Oth_rel_ind_65_74,M_Oth_rel_ind_75_84,M_Oth_rel_ind_85,M_Oth_rel_ind_Tot,M_Unrel_ind_liv_fam_hh_0_14,M_Unre_ind_liv_fam_hh_15_24,M_Unre_ind_liv_fam_hh_25_34,M_Unre_ind_liv_fam_hh_35_44,M_Unre_ind_liv_fam_hh_45_54,M_Unre_ind_liv_fam_hh_55_64,M_Unre_ind_liv_fam_hh_65_74,M_Unre_ind_liv_fam_hh_75_84,M_Unrel_ind_liv_fam_hh_85,M_Unrel_ind_liv_fam_hh_Tot,M_Group_hh_mem_0_14,M_Group_hh_mem_15_24,M_Group_hh_mem_25_34,M_Group_hh_mem_35_44,M_Group_hh_mem_45_54,M_Group_hh_mem_55_64,M_Group_hh_mem_65_74,M_Group_hh_mem_75_84,M_Group_hh_mem_85,M_Group_hh_mem_Tot,M_LPer_0_14_yr,M_LPer_15_24_yr,M_LPer_25_34_yr,M_LPer_35_44_yr,M_LPer_45_54_yr,M_LPer_55_64_yr,M_LPer_65_74_yr,M_LPer_75_84_yr,M_LPer_85_yr_over,M_LPer_Tot,M_Vis_from_within_Aus_0_14,M_Vis_from_within_Aus_15_24,M_Vis_from_within_Aus_25_34,M_Vis_from_within_Aus_35_44,M_Vis_from_within_Aus_45_54,M_Vis_from_within_Aus_55_64,M_Vis_from_within_Aus_65_74,M_Vis_from_within_Aus_75_84,M_Vis_from_within_Aus_85,M_Vis_from_within_Aus_Tot,M_OS_v_0_14_yr,M_OS_v_15_24_yr,M_OS_v_25_34_yr,M_OS_v_35_44_yr,M_OS_v_45_54_yr,M_OS_v_55_64_yr,M_OS_v_65_74_yr,M_OS_v_75_84_yr,M_OS_v_85_yr_over,M_Overseas_v_Total,M_Tot_0_14_yr,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Husb_a_r_mar_0_14,F_Husb_a_r_mar_15_24,F_Husb_a_r_mar_25_34,F_Husb_a_r_mar_35_44,F_Husb_a_r_mar_45_54,F_Husb_a_r_mar_55_64,F_Husb_a_r_mar_65_74,F_Husb_a_r_mar_75_84,F_Husb_a_r_mar_85,F_Husb_a_r_mar_Tot,F_Part_de_f_mar_0_14,F_Part_de_f_mar_15_24,F_Part_de_f_mar_25_34,F_Part_de_f_mar_35_44,F_Part_de_f_mar_45_54,F_Part_de_f_mar_55_64,F_Part_de_f_mar_65_74,F_Part_de_f_mar_75_84,F_Part_de_f_mar_85,F_Part_de_f_mar_Tot,F_LPar_0_14_yr,F_LPar_15_24_yr,F_LPar_25_34_yr,F_LPar_35_44_yr,F_LPar_45_54_yr,F_LPar_55_64_yr,F_LPar_65_74_yr,F_LPar_75_84_yr,F_LPar_85_yr_over,F_LPar_Tot,F_Child_u_15_0_14_yr,F_Child_u_15_15_24_yr,F_Child_u_15_25_34_yr,F_Child_u_15_35_44_yr,F_Child_u_15_45_54_yr,F_Child_u_15_55_64_yr,F_Child_u_15_65_74_yr,F_Child_u_15_75_84_yr,F_Child_u_15_85_yr_over,F_Child_u_15_Tot,F_Dep_stu15_24_0_14,F_Dep_stu15_24_15_24,F_Dep_stu15_24_25_34,F_Dep_stu15_24_35_44,F_Dep_stu15_24_45_54,F_Dep_stu15_24_55_64,F_Dep_stu15_24_65_74,F_Dep_stu15_24_75_84,F_Dep_stu15_24_85_over,F_Dep_stu15_24_Tot,F_Non_dep_child_0_14,F_Non_dep_child_15_24,F_Non_dep_child_25_34,F_Non_dep_child_35_44,F_Non_dep_child_45_54,F_Non_dep_child_55_64,F_Non_dep_child_65_74,F_Non_dep_child_75_84,F_Non_dep_child_85_over,F_Non_dep_child_Tot,F_Oth_rel_ind_0_14,F_Oth_rel_ind_15_24,F_Oth_rel_ind_25_34,F_Oth_rel_ind_35_44,F_Oth_rel_ind_45_54,F_Oth_rel_ind_55_64,F_Oth_rel_ind_65_74,F_Oth_rel_ind_75_84,F_Oth_rel_ind_85,F_Oth_rel_ind_Tot
5101605,..,0,4,5,3,3,11,7,5,40,..,3,0,0,0,0,0,0,0,10,..,0,0,0,0,3,0,0,0,7,30,..,..,..,..,..,..,..,..,30,..,4,..,..,..,..,..,..,..,4,..,6,0,0,0,0,0,0,0,9,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,6,..,0,0,4,10,8,9,5,4,37,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,30,15,13,15,19,21,16,18,10,148,..,0,3,9,3,8,11,9,0,39,..,3,4,0,3,0,0,0,0,15,..,0,9,6,3,3,3,3,0,22,26,..,..,..,..,..,..,..,..,26,..,3,..,..,..,..,..,..,..,3,..,8,0,3,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,4
5101606,..,0,3,7,8,7,7,5,3,35,..,0,4,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,22,..,..,..,..,..,..,..,..,22,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,6,3,0,0,0,13,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,22,10,6,12,16,15,11,7,3,93,..,0,6,10,8,12,3,3,0,37,..,0,10,0,0,0,0,0,0,7,..,0,3,3,0,0,0,0,0,13,22,..,..,..,..,..,..,..,..,22,..,6,..,..,..,..,..,..,..,6,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,3,0,6
5101607,..,0,8,19,12,18,16,16,6,91,..,6,7,0,3,3,0,0,0,13,..,0,0,0,3,3,0,0,0,8,44,..,..,..,..,..,..,..,..,44,..,10,..,..,..,..,..,..,..,10,..,9,5,0,0,0,0,0,0,17,..,3,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,0,0,0,9,..,0,3,3,0,7,3,6,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,45,21,24,27,20,30,20,26,3,227,..,0,18,16,16,14,15,11,0,92,..,8,3,3,0,0,0,0,0,21,..,3,3,5,4,0,0,0,0,15,45,..,..,..,..,..,..,..,..,45,..,12,..,..,..,..,..,..,..,12,..,4,0,0,0,0,0,0,0,10,..,0,0,0,0,0,3,0,0,5
5101608,..,0,14,27,44,38,24,4,0,143,..,3,0,3,10,6,5,3,0,19,..,0,0,4,0,0,0,0,0,7,56,..,..,..,..,..,..,..,..,56,..,15,..,..,..,..,..,..,..,15,..,20,5,6,0,0,0,0,0,30,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,5,7,7,10,8,0,0,37,0,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,56,45,22,45,62,50,35,14,3,324,..,0,17,31,37,37,20,8,0,149,..,0,0,9,10,3,3,0,0,20,..,0,0,5,6,0,0,0,0,12,63,..,..,..,..,..,..,..,..,63,..,22,..,..,..,..,..,..,..,22,..,11,3,0,0,0,0,0,0,12,..,0,0,0,0,0,0,3,0,4
5101609,..,0,3,3,14,15,5,0,0,41,..,0,9,3,5,3,0,0,0,15,..,0,0,3,0,0,0,0,0,3,23,..,..,..,..,..,..,..,..,23,..,3,..,..,..,..,..,..,..,3,..,13,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,3,0,3,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,18,14,9,23,20,11,3,0,126,..,0,3,3,20,10,8,0,0,47,..,0,6,4,6,3,0,0,0,14,..,0,3,0,3,0,0,0,0,11,18,..,..,..,..,..,..,..,..,18,..,9,..,..,..,..,..,..,..,9,..,6,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3
5101610,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
5101611,..,0,4,17,21,15,8,9,0,86,..,0,0,3,5,3,4,0,0,19,..,0,0,0,0,0,0,0,0,0,54,..,..,..,..,..,..,..,..,54,..,12,..,..,..,..,..,..,..,12,..,8,8,0,3,0,0,0,0,22,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,5,4,6,0,0,13,0,3,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,50,28,19,26,41,30,16,10,0,232,..,0,5,23,31,17,16,3,0,94,..,3,8,5,9,5,0,0,0,27,..,3,4,5,3,0,0,0,0,18,55,..,..,..,..,..,..,..,..,55,..,8,..,..,..,..,..,..,..,8,..,6,3,0,0,0,0,0,0,10,..,0,0,0,0,0,3,0,0,9
5101612,..,0,0,3,4,4,21,3,3,43,..,0,3,3,0,0,3,0,0,10,..,0,0,0,0,0,0,0,0,5,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,4,3,5,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,10,11,15,26,7,4,93,..,0,0,3,3,17,15,7,0,46,..,0,3,5,3,3,0,0,0,10,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
5101701,..,0,4,12,19,18,14,4,0,75,..,0,3,3,0,4,0,0,0,12,..,0,0,0,0,0,0,0,0,0,44,..,..,..,..,..,..,..,..,44,..,5,..,..,..,..,..,..,..,5,..,5,7,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,7,..,0,0,3,3,7,6,3,0,21,0,0,0,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,5,39,14,17,24,28,32,28,10,0,195,..,0,11,22,21,11,12,3,0,79,..,0,0,4,3,3,0,0,0,17,..,0,0,3,3,0,3,0,0,10,33,..,..,..,..,..,..,..,..,33,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0
5101702,..,0,5,11,11,26,10,10,0,68,..,4,0,3,7,0,7,0,0,20,..,0,0,0,0,0,0,0,0,0,32,..,..,..,..,..,..,..,..,32,..,6,..,..,..,..,..,..,..,6,..,0,0,0,3,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,13,18,8,4,4,44,0,0,5,4,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,32,12,13,21,33,44,23,11,8,200,..,0,7,7,8,20,16,9,0,75,..,4,0,9,6,0,3,0,0,26,..,0,7,3,3,3,0,0,0,22,53,..,..,..,..,..,..,..,..,53,..,7,..,..,..,..,..,..,..,7,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0
5101703,..,0,4,18,20,33,39,4,0,125,..,0,3,3,10,9,4,0,0,24,..,0,0,0,0,3,0,0,0,3,55,..,..,..,..,..,..,..,..,55,..,15,..,..,..,..,..,..,..,15,..,10,0,3,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,0,0,0,4,..,0,0,0,6,7,4,7,0,24,4,0,0,4,0,0,3,0,0,15,0,0,0,0,3,0,0,0,0,7,58,25,11,31,39,48,48,9,0,270,..,0,10,23,22,34,28,0,0,122,..,0,4,9,7,3,0,0,0,27,..,0,0,4,3,0,0,0,0,14,59,..,..,..,..,..,..,..,..,59,..,11,..,..,..,..,..,..,..,11,..,3,4,0,0,0,0,0,0,3,..,0,0,0,0,3,0,0,0,3
5101704,..,0,10,24,16,26,20,9,0,97,..,0,4,3,3,0,0,3,0,12,..,0,0,0,0,0,0,0,0,0,46,..,..,..,..,..,..,..,..,46,..,5,..,..,..,..,..,..,..,5,..,5,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,5,0,0,7,..,0,0,8,3,3,9,4,0,24,0,0,7,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,44,6,17,31,23,37,30,12,3,209,..,0,12,19,21,17,23,0,0,97,..,0,0,3,6,3,0,0,0,13,..,0,0,0,0,0,0,0,0,0,32,..,..,..,..,..,..,..,..,32,..,5,..,..,..,..,..,..,..,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
5101705,..,0,6,17,21,11,21,10,5,87,..,0,0,3,7,4,3,0,0,20,..,0,0,0,0,0,0,0,0,0,40,..,..,..,..,..,..,..,..,40,..,3,..,..,..,..,..,..,..,3,..,4,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,3,3,0,13,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,38,5,11,24,32,28,25,15,5,177,..,0,12,20,15,15,21,5,0,88,..,0,3,4,7,0,0,0,0,22,..,0,0,0,4,0,0,0,0,5,37,..,..,..,..,..,..,..,..,37,..,7,..,..,..,..,..,..,..,7,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3
5101706,..,0,7,3,10,12,15,12,0,54,..,0,3,3,4,3,3,0,0,14,..,0,0,0,3,0,0,0,0,3,32,..,..,..,..,..,..,..,..,32,..,11,..,..,..,..,..,..,..,11,..,8,3,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,8,4,9,5,4,4,39,4,0,0,0,3,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,33,21,19,10,19,29,25,12,6,177,..,0,4,3,9,12,15,10,0,54,..,3,4,0,4,3,0,0,0,18,..,0,0,6,5,3,0,0,0,13,34,..,..,..,..,..,..,..,..,34,..,3,..,..,..,..,..,..,..,3,..,5,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,4
5101707,..,0,0,8,15,13,13,11,0,60,..,0,3,3,3,0,0,0,0,12,..,0,0,0,0,0,0,0,0,4,22,..,..,..,..,..,..,..,..,22,..,3,..,..,..,..,..,..,..,3,..,5,0,0,3,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,3,3,0,0,0,4,..,0,0,3,3,3,0,0,0,11,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,22,8,6,16,24,23,22,15,0,132,..,0,3,9,10,16,14,10,0,69,..,0,3,3,4,3,0,0,0,15,..,0,0,0,3,0,3,0,0,4,29,..,..,..,..,..,..,..,..,29,..,5,..,..,..,..,..,..,..,5,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0
5101708,..,0,4,11,12,22,12,6,0,58,..,0,3,0,3,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,22,..,..,..,..,..,..,..,..,22,..,5,..,..,..,..,..,..,..,5,..,3,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,..,3,0,0,3,6,7,3,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,22,8,14,9,22,28,19,11,0,134,..,0,6,14,13,18,7,3,0,60,..,3,4,0,3,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,24,..,..,..,..,..,..,..,..,24,..,5,..,..,..,..,..,..,..,5,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0
5101709,..,0,0,7,3,9,15,5,0,45,..,0,3,3,0,3,0,0,0,9,..,0,0,0,0,0,0,0,0,4,18,..,..,..,..,..,..,..,..,18,..,9,..,..,..,..,..,..,..,9,..,8,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,6,0,0,0,0,0,0,6,..,0,3,0,6,6,9,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,16,13,15,10,21,22,7,4,132,..,0,5,7,7,14,8,0,0,45,..,4,0,3,3,0,0,0,0,14,..,0,3,3,3,0,0,0,0,14,27,..,..,..,..,..,..,..,..,27,..,9,..,..,..,..,..,..,..,9,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
5101710,..,0,0,7,17,21,18,3,0,75,..,0,3,4,3,3,0,0,0,16,..,0,0,0,0,0,0,0,0,0,39,..,..,..,..,..,..,..,..,39,..,4,..,..,..,..,..,..,..,4,..,5,3,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,3,5,4,7,3,4,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,39,12,17,16,31,24,21,7,3,170,..,0,3,19,15,14,17,4,0,79,..,4,0,3,6,3,0,0,0,17,..,0,0,3,7,0,0,0,0,12,34,..,..,..,..,..,..,..,..,34,..,10,..,..,..,..,..,..,..,10,..,6,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0
5101711,..,0,3,6,15,25,18,6,3,79,..,0,0,4,5,3,5,0,0,18,..,0,0,0,0,0,0,0,0,0,23,..,..,..,..,..,..,..,..,23,..,5,..,..,..,..,..,..,..,5,..,0,4,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,0,0,0,3,..,0,4,0,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,23,9,10,18,21,28,30,14,3,150,..,0,4,10,13,21,20,8,0,78,..,0,0,3,3,8,0,0,0,15,..,0,0,3,0,0,0,0,0,3,24,..,..,..,..,..,..,..,..,24,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
5101712,..,0,3,3,5,6,5,4,0,25,..,3,0,0,3,0,0,0,0,6,..,0,0,0,0,3,0,0,0,3,17,..,..,..,..,..,..,..,..,17,..,3,..,..,..,..,..,..,..,3,..,3,3,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,3,3,0,3,0,13,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,10,9,5,15,16,5,6,0,80,..,0,3,3,8,7,3,4,0,30,..,3,0,0,3,0,0,0,0,6,..,0,0,3,0,0,0,0,0,4,9,..,..,..,..,..,..,..,..,9,..,3,..,..,..,..,..,..,..,3,..,6,0,3,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0
5101713,..,0,0,3,5,11,9,4,0,39,..,0,3,0,0,3,0,0,0,8,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,3,..,..,..,..,..,..,..,3,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,6,3,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,7,9,14,19,21,7,0,87,..,0,3,8,9,13,7,4,0,37,..,0,0,0,3,3,0,0,0,11,..,0,0,0,0,0,0,0,0,7,18,..,..,..,..,..,..,..,..,18,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
5101714,..,0,5,6,9,17,19,8,3,70,..,0,0,0,0,3,0,0,0,5,..,0,0,0,0,0,0,0,0,3,7,..,..,..,..,..,..,..,..,7,..,4,..,..,..,..,..,..,..,4,..,5,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,..,0,0,0,4,3,3,7,0,23,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,10,9,4,13,26,27,14,3,133,..,0,0,8,11,22,17,4,3,65,..,0,0,3,3,0,3,0,0,12,..,0,0,0,4,0,0,0,0,3,10,..,..,..,..,..,..,..,..,10,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0
5101715,..,0,0,3,7,11,15,3,0,41,..,0,0,3,3,3,4,0,0,9,..,0,0,0,3,0,0,0,0,4,25,..,..,..,..,..,..,..,..,25,..,8,..,..,..,..,..,..,..,8,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,3,9,3,3,0,19,0,0,3,0,3,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,26,9,6,9,18,20,18,6,0,122,..,0,3,8,9,20,6,4,0,44,..,0,0,4,3,3,3,0,0,13,..,0,4,3,3,0,0,0,0,14,25,..,..,..,..,..,..,..,..,25,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
5101716,..,0,4,4,12,15,19,4,0,56,..,0,0,5,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,19,..,..,..,..,..,..,..,..,19,..,0,..,..,..,..,..,..,..,0,..,9,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,11,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,10,5,11,13,18,28,4,0,117,..,0,3,11,11,16,13,3,0,60,..,0,3,3,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,5,24,..,..,..,..,..,..,..,..,24,..,5,..,..,..,..,..,..,..,5,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
5101717,..,0,3,15,9,3,19,5,0,60,..,0,4,0,3,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,37,..,..,..,..,..,..,..,..,37,..,3,..,..,..,..,..,..,..,3,..,5,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,6,..,0,0,3,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,37,13,13,20,14,8,25,5,0,138,..,0,13,16,9,17,10,3,0,67,..,5,3,4,4,0,0,0,0,14,..,0,3,3,0,0,0,0,0,12,45,..,..,..,..,..,..,..,..,45,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3
5101718,..,0,0,7,5,8,18,7,0,46,..,0,0,0,3,3,0,0,0,5,..,0,0,0,0,0,0,0,0,0,19,..,..,..,..,..,..,..,..,19,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,4,0,0,0,4,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,19,0,5,13,12,22,21,4,0,94,..,0,3,7,9,16,12,0,0,49,..,0,0,3,0,6,3,0,0,5,..,0,0,0,0,0,0,0,0,3,13,..,..,..,..,..,..,..,..,13,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3
5101719,..,0,3,8,8,18,10,5,0,49,..,0,0,0,4,5,0,0,0,6,..,0,0,0,0,0,0,0,0,0,18,..,..,..,..,..,..,..,..,18,..,3,..,..,..,..,..,..,..,3,..,9,3,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,3,3,3,0,10,0,0,0,0,3,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,19,14,10,10,17,25,9,10,0,110,..,0,0,12,12,11,14,0,0,47,..,0,0,0,3,3,0,0,0,9,..,0,0,4,0,0,0,0,0,4,17,..,..,..,..,..,..,..,..,17,..,4,..,..,..,..,..,..,..,4,..,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,4
