SA1_7DIGITCODE_2016,P_15_19_Mgrs,P_15_19_Profnls,P_15_19_Techs_trades_workers,P_15_19_Comm_psnl_serv_wrkrs,P_15_19_Cler_admin_wrkrs,P_15_19_Sales_wrkrs,P_15_19_Mach_oper_dvrs,P_15_19_Labrs,P_15_19_Inad_desc_Ns,P_15_19_Tot,P_20_24_Mgrs,P_20_24_Profnls,P_20_24_Techs_trades_wrkrs,P_20_24_Comm_psnl_serv_wrkrs,P_20_24_Cler_admin_wrkrs,P_20_24_Sales_wrkrs,P_20_24_Mach_oper_dvrs,P_20_24_Labrs,P_20_24_Inad_desc_Ns,P_20_24_Tot,P_25_34_Mgrs,P_25_34_Profnls,P_25_34_Techs_trades_wrkrs,P_25_34_Comm_psnl_serv_wrkrs,P_25_34_Cler_admin_wrkrs,P_25_34_Sales_wrkrs,P_25_34_Mach_oper_dvrs,P_25_34_Labrs,P_25_34_Inad_desc_Ns,P_25_34_Tot,P_35_44_Mgrs,P_35_44_Profnls,P_35_44_Techs_trades_wrkrs,P_35_44_Comm_psnl_serv_wrkrs,P_35_44_Cler_admin_wrkrs,P_35_44_Sales_wrkrs,P_35_44_Mach_oper_dvrs,P_35_44_Labrs,P_35_44_Inad_desc_Ns,P_35_44_Tot,P_45_54_Mgrs,P_45_54_Profnls,P_45_54_Techs_trades_wrkrs,P_45_54_Comm_psnl_serv_wrkrs,P_45_54_Cler_admin_wrkrs,P_45_54_Sales_wrkrs,P_45_54_Mach_oper_dvrs,P_45_54_Labrs,P_45_54_Inad_desc_Ns,P_45_54_Tot,P_55_64_Mgrs,P_55_64_Profnls,P_55_64_Techs_trades_wrkrs,P_55_64_Comm_psnl_serv_wrkrs,P_55_64_Cler_admin_wrkrs,P_55_64_Sales_wrkrs,P_55_64_Mach_oper_dvrs,P_55_64_Labrs,P_55_64_Inad_desc_Ns,P_55_64_Tot,P_65_74_Mgrs,P_65_74_Profnls,P_65_74_Techs_trades_wrkrs,P_65_74_Comm_psnl_serv_wrkrs,P_65_74_Cler_admin_wrkrs,P_65_74_Sales_wrkrs,P_65_74_Mach_oper_dvrs,P_65_74_Labrs,P_65_74_Inad_desc_Ns,P_65_74_Tot,P_75_84_Mgrs,P_75_84_Profnls,P_75_84_Techs_trades_wrkrs,P_75_84_Comm_psnl_serv_wrkrs,P_75_84_Cler_admin_wrkrs,P_75_84_Sales_wrkrs,P_75_84_Mach_oper_dvrs,P_75_84_Labrs,P_75_84_Inad_desc_Ns,P_75_84_Tot,P_85_over_Mgrs,P_85_over_Profnls,P_85_over_Techs_trades_wrkrs,P_85_over_Com_psnl_serv_wrkrs,P_85_over_Cler_admin_wrkrs,P_85_over_Sales_wrkrs,P_85_over_Mach_oper_dvrs,P_85_over_Labrs,P_85_over_Inad_desc_Ns,P_85_over_Tot,P_Tot_Mgrs,P_Tot_Profnls,P_Tot_Techs_trades_wrkrs,P_Tot_Comm_psnl_serv_wrkrs,P_Tot_Cler_admin_wrkrs,P_Tot_Sales_wrkrs,P_Tot_Mach_oper_dvrs,P_Tot_Labrs,P_Tot_Inad_desc_Ns,P_Tot_Tot
5102206,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,6,0,3,5,3,0,0,20,3,10,8,3,0,3,4,3,0,29,4,11,9,3,3,0,5,0,0,36,0,3,0,0,4,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,22,13,13,13,17,13,4,117
5102207,0,0,0,0,0,5,0,4,0,16,0,3,8,3,3,0,0,3,0,12,0,0,9,3,4,0,0,3,0,22,0,8,5,7,0,0,0,0,0,22,3,10,8,7,5,3,4,6,0,42,3,6,7,0,0,4,3,3,0,21,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,26,38,16,15,14,11,18,0,144
5102208,0,0,0,3,0,4,0,3,0,13,0,0,3,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,11,0,3,3,0,5,3,0,0,5,24,11,8,9,0,10,6,3,4,0,45,3,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,14,13,16,18,5,16,3,116
5102209,0,0,0,0,0,4,0,0,0,5,0,0,0,6,0,4,0,0,0,11,0,3,4,0,0,0,3,3,0,12,3,6,0,3,0,3,3,3,0,22,3,8,4,3,3,3,0,3,0,33,3,7,5,0,6,4,0,4,0,30,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,19,16,14,15,6,16,0,132
5102210,0,0,3,0,0,3,0,3,0,8,0,0,0,4,4,8,0,8,0,24,0,9,11,4,4,6,0,3,0,32,4,7,3,3,8,0,3,3,0,34,3,3,13,5,7,8,3,3,0,43,7,3,3,5,3,3,3,5,0,34,4,3,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,32,21,22,25,17,23,0,188
5102211,0,0,0,3,0,3,0,3,0,6,0,3,7,5,3,3,0,5,0,24,5,12,11,0,3,3,4,4,3,39,8,12,16,14,6,5,8,0,0,62,11,11,5,6,4,4,7,5,4,60,0,3,4,0,6,9,8,4,0,28,0,4,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,39,39,29,28,27,30,21,6,239
5102212,0,0,0,3,0,4,0,3,0,11,0,0,0,5,0,0,0,0,0,8,0,0,8,3,0,4,3,0,0,17,3,3,7,3,0,4,3,0,3,25,3,13,4,3,8,3,3,0,0,44,3,10,3,5,0,0,4,4,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,27,22,12,15,14,7,3,141
5102213,0,0,0,3,0,3,0,0,0,5,0,0,3,0,0,3,0,3,0,6,4,5,3,5,3,0,7,8,0,34,3,3,0,4,0,3,3,0,0,25,3,3,3,4,3,0,8,4,0,26,0,7,9,4,5,6,5,6,0,39,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,16,24,16,18,19,21,7,147
5102214,0,0,0,0,0,6,0,6,0,9,0,0,11,0,0,0,0,7,0,19,0,4,11,0,0,0,0,0,0,24,0,8,4,0,0,3,3,0,0,26,14,12,4,5,3,4,3,4,0,57,6,9,11,3,12,9,3,3,0,61,7,4,0,0,3,4,0,3,0,20,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,33,40,47,14,31,23,12,22,3,215
5102215,0,0,0,0,0,3,0,4,0,4,0,0,4,8,3,3,0,0,0,12,0,5,7,3,0,3,0,3,0,27,3,5,3,4,0,0,4,11,0,31,3,11,10,0,5,0,7,5,0,36,0,8,6,4,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,33,20,15,8,15,21,0,144
5102216,0,0,0,3,0,3,0,3,0,9,0,3,5,0,0,0,0,3,0,10,0,5,3,0,3,0,3,0,0,19,0,4,3,0,0,0,3,0,0,8,4,4,4,0,5,0,10,6,0,29,0,7,4,8,0,4,4,0,0,28,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,22,8,10,10,19,10,4,106
5102217,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,0,0,0,0,16,0,0,3,0,4,0,0,3,0,12,6,3,3,0,0,0,0,0,0,20,0,3,6,3,7,0,8,4,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,17,10,22,8,9,14,0,91
5102218,0,0,0,0,0,4,0,0,0,6,0,3,6,4,0,0,0,3,0,19,3,7,6,3,3,6,3,3,0,31,0,0,4,3,7,0,0,3,3,23,3,3,7,3,4,3,3,7,0,32,9,9,0,0,3,3,5,3,0,28,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,21,13,22,16,13,14,3,146
5102219,0,0,3,3,7,3,0,7,0,27,7,4,12,7,0,3,0,3,0,33,0,5,11,0,3,3,0,3,0,20,9,15,13,3,6,3,3,4,0,56,18,14,15,3,6,7,15,0,0,73,6,8,7,0,7,4,3,4,0,42,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,43,51,19,28,24,18,23,0,245
5102220,0,0,0,0,0,0,0,3,0,6,0,0,8,3,0,3,0,0,0,19,0,4,10,0,6,0,4,0,0,19,3,3,11,8,3,4,3,0,0,33,8,5,3,3,10,0,3,3,0,36,0,0,4,3,0,3,0,6,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,29,16,17,13,17,16,3,141
5102301,0,0,0,0,0,7,0,3,0,13,0,0,10,0,0,8,0,3,0,19,3,4,7,7,3,7,3,6,0,39,3,3,8,0,0,7,0,8,0,37,0,3,4,8,3,4,4,3,0,37,0,0,0,3,3,0,7,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,28,26,10,28,16,36,4,168
5102302,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,13,3,3,6,0,3,0,0,0,0,16,3,4,0,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,13,5,4,3,4,0,0,51
5102303,0,0,4,4,0,3,0,0,0,14,0,3,3,0,0,4,0,0,0,13,0,0,0,0,0,0,3,3,0,11,3,8,11,3,0,0,0,0,0,23,13,8,9,5,3,4,3,6,0,47,0,3,5,4,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,24,18,14,8,13,13,0,129
5102304,0,0,0,0,0,3,0,4,0,11,0,0,6,0,3,0,0,0,0,13,0,3,4,0,0,0,3,6,0,22,3,3,10,6,3,3,5,0,0,22,0,3,6,5,3,0,3,9,0,34,0,0,0,0,0,0,3,0,0,11,0,3,0,0,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,29,11,12,9,16,23,5,118
5102306,0,0,3,0,0,3,0,0,0,5,3,0,6,0,0,0,0,4,0,14,0,7,11,8,3,3,9,5,0,46,0,3,5,6,0,3,3,3,0,27,0,5,7,6,10,3,0,3,0,44,0,5,0,0,4,0,3,3,0,17,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,18,33,28,25,16,18,27,4,173
5102307,0,0,0,3,0,5,0,0,0,6,0,0,4,3,0,0,0,0,0,12,0,0,5,3,0,3,3,10,0,25,0,4,5,4,4,3,0,4,0,22,3,6,10,0,0,5,11,11,3,47,5,3,3,3,0,3,3,3,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,37,13,9,15,20,23,4,146
5102308,3,0,3,0,0,3,0,3,0,16,3,3,10,3,5,3,0,7,0,32,5,4,25,3,0,4,11,6,0,58,0,0,12,0,6,3,3,8,0,32,4,5,4,5,3,3,7,4,0,37,0,5,3,5,0,8,3,0,0,25,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,51,25,19,26,23,27,3,215
5102309,0,0,5,9,0,10,0,6,0,24,0,4,11,4,0,5,0,0,0,34,0,3,0,3,3,0,0,3,0,20,5,8,3,3,4,0,3,0,0,27,12,18,13,11,15,3,11,4,0,79,7,6,12,3,7,0,6,6,0,51,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,46,51,31,32,19,19,18,0,249
5102310,0,0,5,0,3,4,0,0,0,12,0,5,4,3,0,4,0,0,0,17,0,0,6,0,3,0,0,5,0,19,8,10,5,4,3,0,3,6,0,39,5,7,8,4,10,5,10,8,0,57,3,6,7,3,11,0,4,5,0,38,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,32,15,32,16,23,26,4,186
5102311,0,0,5,3,0,0,0,0,0,8,0,4,0,0,0,3,3,3,0,14,3,3,11,0,10,3,3,8,0,38,0,3,8,7,3,3,4,6,0,31,0,4,8,7,3,5,12,5,0,42,3,0,4,3,3,5,10,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,39,19,16,23,25,23,3,174
5102312,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,6,0,6,3,0,0,3,3,0,0,21,0,4,3,6,0,4,6,0,0,19,0,4,6,4,0,4,4,3,0,26,0,4,0,0,0,3,3,3,0,14,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,13,8,18,11,5,0,105
5102314,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,3,3,10,0,9,0,8,3,0,35,0,4,10,4,4,3,3,0,0,29,0,3,5,0,3,3,4,4,0,23,0,3,3,3,3,3,3,8,0,35,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,27,14,29,11,16,14,3,135
5102315,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,3,4,5,0,0,0,0,0,13,0,0,3,3,0,0,0,3,0,15,3,3,0,3,0,0,4,3,0,20,0,0,3,0,0,3,0,3,0,13,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,15,12,3,8,9,12,3,78
5102316,0,0,6,0,0,4,0,0,0,14,0,0,3,4,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,13,0,4,4,0,0,0,0,0,0,14,3,3,0,8,0,4,0,5,0,22,0,0,0,0,3,0,4,0,0,13,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,17,11,6,11,6,12,0,81
5102317,0,0,3,0,0,4,0,6,0,12,0,0,6,3,0,3,0,0,0,18,4,8,9,11,3,0,10,8,0,50,0,4,5,7,0,5,3,3,0,30,3,6,7,0,0,0,0,3,0,26,3,0,0,3,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,34,24,8,20,15,26,0,153
5102318,0,0,0,4,0,0,0,0,0,8,0,0,7,4,0,3,0,0,0,20,3,3,10,6,4,8,3,0,0,35,0,6,9,3,3,3,3,3,0,37,0,4,11,3,7,4,6,6,0,47,0,5,5,3,5,4,0,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,42,23,15,23,15,25,3,169
5102319,0,0,0,0,0,5,0,0,0,8,0,3,5,5,3,4,0,3,0,21,0,0,6,4,4,5,12,0,5,37,0,3,6,8,0,3,3,3,0,32,0,5,7,10,8,0,3,10,3,41,0,0,9,8,3,3,4,10,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,14,38,27,20,20,24,24,11,187
5102320,0,0,0,3,0,4,0,3,0,8,3,0,5,0,0,3,0,6,0,13,0,8,16,4,4,4,0,3,5,45,3,0,6,11,0,0,4,0,0,21,0,0,13,9,6,0,12,3,0,43,0,3,0,8,3,0,0,9,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,42,33,16,14,18,26,4,165
5102321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5102322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,3,0,13
5102323,0,0,0,0,0,8,0,4,0,10,0,0,0,4,0,0,0,0,0,12,3,0,3,3,0,0,4,5,0,22,3,0,4,0,3,3,6,3,0,23,0,0,3,5,0,0,3,3,0,18,3,4,0,0,3,0,3,3,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,16,13,8,14,18,11,3,106
5102324,0,0,0,0,0,0,0,3,0,5,0,0,3,3,0,3,0,0,0,5,0,3,10,5,4,3,0,0,0,23,0,3,9,3,3,0,3,4,0,20,0,4,3,3,5,0,0,6,0,23,3,0,4,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,24,14,9,7,8,15,3,107
5102325,0,0,0,0,0,3,0,8,0,11,0,0,3,5,0,6,0,0,0,22,4,3,12,9,0,4,5,3,0,42,0,7,5,3,3,0,12,5,3,41,4,9,4,6,10,9,8,7,0,55,3,3,0,0,3,0,4,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,33,17,15,22,30,30,3,189
5102326,0,0,3,0,0,0,0,4,0,6,0,0,0,0,0,3,0,0,0,3,0,3,8,9,6,3,0,5,3,34,0,3,3,3,9,3,0,4,0,29,0,0,12,3,0,0,8,5,3,31,4,0,5,7,4,0,3,11,0,36,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,30,20,14,13,17,29,7,142
5102401,0,0,0,0,0,5,0,0,0,7,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,0,0,0,0,18,15,14,4,3,5,9,4,4,0,60,12,18,7,8,12,3,3,3,0,65,8,3,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,33,20,17,32,20,6,9,5,178
5102402,0,0,0,0,0,0,0,6,0,8,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,6,6,6,3,0,0,0,0,0,30,4,8,3,0,7,0,3,3,0,29,15,4,0,4,3,3,0,3,0,33,6,4,0,0,3,0,0,0,0,16,3,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,32,20,12,20,23,10,6,11,0,133
5102403,0,0,3,0,0,3,0,3,0,16,0,4,9,3,3,3,0,3,0,21,3,3,3,0,3,0,0,0,0,13,3,3,10,0,7,5,3,0,0,25,3,9,8,3,9,3,7,7,0,53,0,3,3,0,7,8,3,3,0,29,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,37,9,27,22,20,18,0,169
5102404,0,0,3,0,0,0,0,0,0,5,0,3,6,3,0,3,0,3,0,22,3,4,3,3,0,0,0,3,0,19,3,6,0,0,0,0,3,3,3,19,0,5,3,0,9,4,4,3,0,22,10,9,7,3,7,4,3,3,0,39,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,26,9,15,17,10,11,3,141
5102405,0,0,3,4,0,7,0,0,0,10,0,5,4,0,0,0,0,4,0,15,0,3,0,3,3,3,0,0,0,17,0,3,5,3,0,6,0,0,0,21,8,4,5,5,5,5,4,0,0,33,3,8,6,0,0,5,3,3,0,33,3,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,30,9,10,24,13,8,0,130
5102406,0,0,0,8,0,9,0,3,0,21,0,0,8,4,0,3,0,0,0,19,0,3,4,0,3,0,0,6,0,23,8,10,9,0,0,3,0,3,0,35,12,15,5,5,8,3,3,5,0,59,10,14,10,12,9,3,5,3,3,59,4,3,3,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,44,42,28,30,22,13,23,4,234
5102407,0,0,0,3,0,4,0,3,0,17,3,0,10,0,4,3,3,6,0,27,0,3,7,0,0,3,4,3,0,23,0,12,7,3,0,0,3,5,0,31,8,9,7,9,4,0,3,4,0,42,4,13,4,3,5,8,6,5,0,52,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,39,37,24,18,17,20,30,0,194
5102408,0,0,3,0,0,8,0,0,3,16,0,0,3,0,0,3,0,5,0,13,0,4,0,0,0,0,0,0,0,9,5,10,12,5,5,0,0,3,0,34,6,6,8,11,7,3,0,3,0,48,3,7,13,4,4,3,4,3,0,41,0,0,0,0,3,0,7,5,3,15,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,17,30,44,23,18,15,9,17,7,188
5102409,0,0,0,0,0,7,0,3,0,15,3,0,3,0,3,8,0,6,0,21,3,4,6,7,3,0,3,3,0,37,3,4,0,0,4,0,6,3,0,21,4,8,3,8,5,0,3,0,0,28,0,4,3,9,0,5,3,4,0,24,7,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,27,21,25,17,16,16,23,4,165
5102410,0,0,4,0,0,9,0,10,0,22,0,0,5,0,3,5,3,4,0,21,0,6,11,3,3,0,8,3,0,34,9,7,10,3,6,5,3,5,0,51,4,9,17,9,7,7,5,3,6,73,4,6,8,3,8,0,5,3,0,37,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,31,55,26,32,27,25,23,3,245
5102411,0,0,0,0,0,3,0,3,0,11,0,4,0,5,5,7,3,0,0,24,0,6,8,5,3,3,0,0,0,25,3,12,4,5,0,0,3,6,0,31,5,12,9,5,12,0,3,4,0,49,3,6,4,3,4,3,0,3,0,32,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,37,35,13,24,16,17,19,3,172
5102412,0,0,3,0,0,4,0,4,0,6,0,0,7,0,0,3,0,0,0,16,0,0,3,3,3,0,0,3,0,14,3,6,4,7,4,3,0,0,0,28,8,9,6,0,10,3,3,4,0,37,3,3,5,3,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,26,14,17,16,8,15,0,122
5102413,0,0,0,3,0,4,0,7,0,11,0,0,3,0,0,0,0,3,0,5,3,0,3,0,0,0,0,0,0,14,3,3,4,5,3,0,4,7,0,27,0,3,5,4,8,6,6,3,0,35,0,3,3,3,3,5,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,20,16,11,19,8,13,0,118
5102414,0,0,0,5,0,3,0,0,0,7,0,0,0,3,0,3,0,0,0,10,0,5,8,3,8,3,5,3,0,32,3,5,8,0,6,3,0,3,0,29,4,9,6,3,7,0,5,3,0,38,3,4,3,0,5,0,7,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,26,17,26,13,17,13,0,149
5102415,0,0,0,3,0,3,0,4,0,15,0,0,0,3,0,6,0,0,0,10,0,12,7,3,3,3,0,4,0,29,5,3,8,0,3,5,3,4,0,32,3,5,4,3,9,3,9,4,0,44,5,9,8,3,8,6,0,0,0,40,0,3,3,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,38,29,20,23,22,12,21,0,173
5102416,0,0,3,8,0,12,3,12,0,39,0,3,11,7,3,8,0,3,0,31,6,9,21,7,7,3,4,10,0,65,16,34,18,11,13,12,3,3,0,105,19,20,15,11,16,10,6,6,5,106,4,12,3,0,14,5,3,3,0,48,4,0,0,0,3,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,81,69,46,50,45,19,38,9,410
5102417,0,0,8,3,0,10,0,0,0,22,0,0,8,4,3,4,0,0,0,18,5,8,15,5,10,0,3,4,0,49,7,0,10,15,4,6,8,3,0,54,7,11,9,5,6,9,8,8,0,63,3,3,7,3,0,0,10,3,0,31,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,59,39,27,30,24,27,0,250
5102418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5102419,0,0,0,4,0,3,0,3,0,14,0,0,6,0,0,0,0,0,0,11,0,0,3,3,0,3,0,3,0,18,8,0,6,4,3,0,0,3,0,29,3,7,3,3,5,0,6,6,0,38,0,3,8,3,0,3,7,5,0,26,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,21,16,7,15,17,21,0,129
5102420,0,0,3,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,14,3,0,4,0,3,3,0,0,0,17,0,0,0,3,0,0,0,3,0,9,0,3,0,0,0,3,4,0,3,17,0,4,0,0,3,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,15,14,3,6,6,9,3,84
5102421,0,0,6,4,3,10,0,8,0,28,0,3,7,4,3,5,0,0,0,17,3,7,13,3,0,0,0,8,0,36,18,5,10,4,8,9,14,5,0,64,4,12,11,6,12,5,8,3,0,64,4,6,3,3,4,3,4,5,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,32,45,26,27,26,29,22,3,247
