SA1_7DIGITCODE_2016,OneMeth_Train_M,OneMeth_Train_F,OneMeth_Train_P,OneMeth_Bus_M,OneMeth_Bus_F,OneMeth_Bus_P,OneMeth_Ferry_M,OneMeth_Ferry_F,OneMeth_Ferry_P,OneMeth_Tram_inc_lt_rail_M,OneMeth_Tram_inc_lt_rail_F,OneMeth_Tram_inc_lt_rail_P,OneMeth_Taxi_M,OneMeth_Taxi_F,OneMeth_Taxi_P,OneMeth_Car_as_driver_M,OneMeth_Car_as_driver_F,OneMeth_Car_as_driver_P,OneMeth_Car_as_passenger_M,OneMeth_Car_as_passenger_F,OneMeth_Car_as_passenger_P,OneMeth_Truck_M,OneMeth_Truck_F,OneMeth_Truck_P,OneMeth_Motorbike_scooter_M,OneMeth_Motorbike_scooter_F,OneMeth_Motorbike_scooter_P,OneMeth_Bicycle_M,OneMeth_Bicycle_F,OneMeth_Bicycle_P,OneMeth_Other_M,OneMeth_Other_F,OneMeth_Other_P,OneMeth_Walked_only_M,OneMeth_Walked_only_F,OneMeth_Walked_only_P,OneMeth_Tot_OneMeth_M,OneMeth_Tot_OneMeth_F,OneMeth_Tot_OneMeth_P,TwoMeth_Train_Bus_M,TwoMeth_Train_Bus_F,TwoMeth_Train_Bus_P,TwoMeth_Train_Ferry_M,TwoMeth_Train_Ferry_F,TwoMeth_Train_Ferry_P,TwoMeth_Trn_Trm_inc_lt_rl_M,TwoMeth_Trn_Trm_inc_lt_rl_F,TwoMeth_Trn_Trm_inc_lt_rl_P,TwoMeth_Train_Car_as_drvr_M,TwoMeth_Train_Car_as_drvr_F,TwoMeth_Train_Car_as_drvr_P,TwoMeth_Trn_Car_as_pass_M,TwoMeth_Trn_Car_as_pass_F,TwoMeth_Trn_Car_as_pass_P,TwoMeth_Train_Other_M,TwoMeth_Train_Other_F,TwoMeth_Train_Other_P,TwoMeth_Train_Tot_M,TwoMeth_Train_Tot_F,TwoMeth_Train_Tot_P,TwoMeth_Bus_Ferry_M,TwoMeth_Bus_Ferry_F,TwoMeth_Bus_Ferry_P,TwoMeth_Bus_Trm_inc_lt_rl_M,TwoMeth_Bus_Trm_inc_lt_rl_F,TwoMeth_Bus_Trm_inc_lt_rl_P,TwoMeth_Bus_Car_as_driver_M,TwoMeth_Bus_Car_as_driver_F,TwoMeth_Bus_Car_as_driver_P,TwoMeth_Bus_Car_as_pass_M,TwoMeth_Bus_Car_as_pass_F,TwoMeth_Bus_Car_as_pass_P,TwoMeth_Bus_Other_M,TwoMeth_Bus_Other_F,TwoMeth_Bus_Other_P,TwoMeth_Bus_Tot_M,TwoMeth_Bus_Tot_F,TwoMeth_Bus_Tot_P,TwoMeth_Other_TwoMeth_M,TwoMeth_Other_TwoMeth_F,TwoMeth_Other_TwoMeth_P,TwoMeth_Tot_TwoMeth_M,TwoMeth_Tot_TwoMeth_F,TwoMeth_Tot_TwoMeth_P,ThreeMeth_Trn_2_othr_mthd_M,ThreeMeth_Trn_2_othr_mthd_F,ThreeMeth_Trn_2_othr_mthd_P,ThreMth_Bu_2_ot_met_exc_tra_M,ThreMth_Bu_2_ot_met_exc_tra_F,ThreMth_Bu_2_ot_met_exc_tra_P,ThreeMeth_Oth_ThreeMeth_M,ThreeMeth_Oth_ThreeMeth_F,ThreeMeth_Oth_ThreeMeth_P,ThreeMeth_Tot_ThreeMeth_M,ThreeMeth_Tot_ThreeMeth_F,ThreeMeth_Tot_ThreeMeth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Meth_travel_to_work_NS_M,Meth_travel_to_work_NS_F,Meth_travel_to_work_NS_P,Tot_M,Tot_F,Tot_P
5116602,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,48,37,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,54,48,104,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,13,18,0,0,0,70,63,132
5116603,3,0,5,3,6,7,0,0,0,0,0,0,0,0,0,51,51,99,3,0,3,0,0,0,0,0,0,3,0,3,3,0,3,3,0,3,61,62,122,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,9,0,0,0,71,79,149
5116604,3,0,3,4,3,9,0,0,0,0,0,0,0,0,0,18,20,42,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,3,3,27,40,71
5116605,0,0,3,0,5,3,0,0,0,0,0,0,0,0,0,75,78,150,3,9,14,3,0,3,3,0,3,5,3,8,0,0,0,0,0,0,92,98,187,3,4,12,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,6,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,21,0,3,3,0,0,0,0,0,0,0,3,3,7,4,17,4,10,22,0,0,0,120,121,241
5116606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5116607,3,4,10,4,3,6,0,0,0,0,0,0,0,0,0,51,63,110,5,3,6,0,0,0,0,0,0,4,6,7,3,0,5,5,7,16,79,90,167,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,6,5,13,0,0,0,0,0,0,0,0,0,0,0,0,6,16,23,6,4,9,0,0,0,96,116,209
5116608,5,7,10,4,3,11,0,0,0,0,0,0,0,0,0,81,77,162,0,7,8,0,0,0,5,3,3,7,10,18,0,0,0,9,14,21,116,124,234,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,11,21,0,0,0,0,0,0,0,0,0,0,0,0,9,20,29,20,21,39,0,3,3,150,178,326
5116609,4,5,11,0,9,8,0,0,0,0,0,0,0,0,0,75,64,135,0,3,3,0,0,0,4,0,8,8,0,6,0,0,0,12,8,18,104,88,190,6,3,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,12,20,0,0,0,0,0,0,0,0,0,0,0,0,9,15,25,9,19,26,0,0,0,129,126,262
5116610,3,4,7,3,7,16,0,0,0,0,0,0,0,0,0,104,80,184,9,7,17,3,0,3,0,0,0,10,8,14,9,0,9,8,10,18,147,117,260,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,4,10,0,3,3,0,0,0,0,0,0,0,3,3,11,6,19,13,19,37,3,0,7,177,154,336
5116611,3,4,4,0,4,4,0,0,0,0,0,0,0,0,0,48,39,82,0,0,0,0,0,3,0,0,0,6,7,19,0,0,4,6,14,20,66,67,140,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,0,0,0,0,0,0,0,0,0,0,0,0,4,10,18,9,16,22,0,3,3,84,106,189
5116612,3,0,3,3,3,9,0,0,0,0,0,0,0,0,0,53,51,103,4,0,4,0,0,0,0,0,0,10,11,16,4,0,0,0,7,7,72,78,156,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,0,3,4,0,0,0,0,0,0,0,3,4,11,5,11,10,19,27,0,0,0,99,110,210
5116613,5,6,13,3,0,8,0,0,0,0,0,0,0,0,0,78,85,161,3,7,8,0,0,0,0,0,0,3,0,3,6,0,6,3,13,12,104,109,213,10,8,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,6,17,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,10,11,24,0,0,3,0,0,0,0,0,0,0,0,3,12,9,19,7,20,35,0,0,0,138,154,286
5116614,0,0,0,6,5,7,0,0,0,0,0,0,0,0,4,67,69,132,0,7,10,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,73,80,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5,13,18,0,0,3,90,101,185
5116615,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,36,27,65,5,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,40,33,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,8,12,0,0,0,49,42,92
5116616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,53,96,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,55,106,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,8,19,0,0,0,58,68,125
5116617,3,0,3,0,4,4,0,0,0,0,0,0,0,0,0,66,62,125,4,3,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,75,71,147,5,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,6,7,10,13,15,27,0,0,0,99,98,196
5116618,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,64,58,127,3,5,6,3,0,3,0,0,0,0,0,0,0,0,0,0,3,3,74,67,139,4,3,9,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,6,3,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,16,3,3,6,87,87,174
5116619,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,37,31,70,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,35,44,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,41,48,93
5116620,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,43,51,94,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,8,55,56,115,0,3,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,9,18,0,0,0,65,78,152
5116621,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,44,29,70,6,4,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,49,43,96,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,17,0,0,0,68,58,126
5116622,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,55,63,119,0,7,10,0,0,0,0,0,0,4,0,4,0,0,0,0,3,4,72,81,150,6,3,7,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,7,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,13,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,8,16,27,0,0,0,86,116,204
5116623,0,0,3,3,4,6,0,0,0,0,0,0,0,0,0,55,44,94,5,3,9,0,0,0,0,0,0,3,0,3,0,0,3,0,3,3,68,62,125,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,10,4,15,0,0,0,83,74,158
5116624,0,0,3,4,3,7,0,0,0,0,0,0,0,0,0,60,69,122,5,4,9,0,0,0,0,0,0,0,3,8,3,0,3,0,3,3,77,75,157,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,7,3,9,0,0,0,0,0,0,0,0,0,0,0,0,5,11,15,5,12,13,3,0,3,99,98,200
5116625,0,3,3,10,7,16,0,0,0,0,0,0,0,0,0,77,76,152,6,3,8,0,0,0,0,0,0,3,0,10,3,0,3,3,0,3,108,88,198,9,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,19,31,0,0,0,129,122,254
5116626,0,3,3,4,3,5,0,0,0,0,0,0,0,0,0,69,73,140,4,3,5,3,0,3,0,0,0,0,3,5,0,0,0,5,3,6,83,83,168,4,3,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,4,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,15,7,20,0,0,0,101,111,215
5116627,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,27,21,52,3,0,4,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,36,27,57,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,3,42,36,73
5116628,4,0,6,9,4,19,0,0,0,0,0,0,3,0,3,122,104,224,4,10,11,0,0,0,3,0,3,4,3,14,3,0,3,0,4,5,155,127,283,10,6,14,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,11,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,8,22,3,0,5,0,0,0,0,0,0,3,0,5,3,8,17,12,24,31,0,3,3,182,169,357
5116629,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,41,34,75,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,43,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,0,0,0,51,50,99
5116630,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,58,41,101,0,4,4,0,0,0,0,0,0,7,0,8,4,0,4,0,5,6,71,49,121,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,7,11,23,0,0,0,86,73,162
5116631,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,47,46,94,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,47,110,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,4,4,0,0,0,0,0,0,0,4,4,0,0,3,3,11,11,0,0,0,68,61,135
5116632,0,8,8,6,10,11,0,0,0,0,0,0,0,0,0,71,73,144,9,3,8,4,0,4,0,0,0,3,3,9,0,0,0,3,0,3,101,92,188,3,4,5,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,0,0,3,0,0,0,0,0,0,0,0,3,9,14,19,10,14,27,0,0,0,127,124,249
5116633,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,67,53,128,0,4,4,0,0,0,0,0,0,0,0,3,0,0,3,6,0,6,82,63,149,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,5,7,11,11,19,29,3,0,3,105,95,199
5116634,6,7,13,3,4,7,0,0,0,0,0,0,0,0,0,109,107,215,3,8,10,0,0,0,8,0,8,4,0,7,0,0,0,8,7,12,148,133,285,6,0,8,0,0,0,0,0,0,5,3,3,0,0,0,4,0,4,9,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,0,4,17,11,21,0,0,3,0,0,0,0,0,0,0,0,3,10,11,22,13,21,36,0,4,3,185,180,368
5116635,3,3,9,3,3,4,0,0,0,0,0,0,0,0,0,84,76,162,3,4,11,0,0,0,0,0,0,3,0,6,0,0,3,3,4,8,103,92,196,0,4,8,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,8,5,20,0,0,0,0,0,0,0,0,0,0,0,0,8,9,12,15,17,29,0,4,4,135,124,259
5116636,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,41,40,79,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,54,103,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,9,16,0,0,0,68,69,139
5116701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5116702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
5116902,38,49,90,0,3,9,0,0,0,0,0,0,0,0,0,118,115,236,6,11,17,0,0,0,3,0,3,3,0,4,0,0,0,3,0,3,179,182,358,10,16,25,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,31,3,4,5,0,0,0,0,0,0,4,4,8,3,4,11,16,25,37,4,0,3,218,233,446
5116903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,27
5116904,11,13,23,0,0,0,0,0,0,0,0,0,0,0,0,62,39,103,3,9,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,78,62,144,4,3,8,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11,17,10,23,0,0,0,107,79,190
5116905,10,9,16,0,0,0,0,0,0,0,0,0,0,0,0,35,23,57,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,5,47,38,84,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,7,11,0,0,0,56,53,113
5116906,81,83,163,11,3,14,0,0,0,0,0,0,3,0,0,366,264,627,20,35,55,0,0,0,0,0,0,0,0,0,11,6,14,4,0,3,494,386,882,24,30,60,0,0,0,0,0,0,16,3,14,4,3,10,3,0,3,44,44,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,48,94,8,9,19,0,0,0,0,0,0,8,9,19,9,12,22,37,59,101,0,4,3,604,519,1120
5116907,23,28,54,0,0,3,0,0,0,0,0,0,0,0,0,93,58,154,3,7,11,3,0,3,0,0,0,0,0,0,0,0,0,4,0,5,131,103,229,5,3,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,12,0,0,0,136,121,258
5116908,8,3,14,0,0,0,0,0,0,0,0,0,0,0,0,99,88,188,4,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,102,221,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,3,3,0,0,0,0,0,0,0,3,3,0,7,7,17,17,33,0,0,3,140,132,274
5116910,3,7,11,0,0,3,0,0,0,0,0,0,0,0,0,103,81,181,0,6,7,0,0,0,0,0,0,3,0,3,4,0,4,0,5,3,124,96,219,7,3,7,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,16,0,7,3,0,0,0,0,0,0,0,7,3,3,3,3,8,16,25,0,0,3,142,130,272
5116912,9,4,10,3,0,5,0,0,0,0,0,0,0,0,0,116,76,189,8,10,13,3,0,3,3,0,3,0,0,0,4,0,10,0,0,0,137,96,233,5,0,8,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,11,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,9,3,18,0,0,3,0,0,0,0,0,0,0,0,3,0,5,7,17,20,39,0,0,5,171,130,297
5116913,11,3,14,3,0,3,0,0,0,0,0,0,0,0,0,76,59,132,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,67,168,6,5,14,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,7,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,18,3,3,5,0,0,0,0,0,0,3,3,5,7,5,11,10,12,19,0,0,0,125,99,228
5116914,6,3,8,3,0,3,0,0,0,0,0,0,0,0,0,104,71,176,7,3,10,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,121,80,202,0,3,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,0,3,4,0,0,0,0,0,0,0,3,4,0,4,4,14,14,30,3,0,3,141,112,251
5116916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5116917,12,22,36,3,0,0,0,0,0,0,0,0,0,0,0,128,95,229,4,3,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,156,124,285,3,5,3,0,0,0,0,0,0,4,6,9,0,0,0,0,0,0,3,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,9,20,0,5,9,0,0,0,0,0,0,0,5,9,0,0,3,11,30,41,0,5,3,179,173,353
5116918,3,11,15,4,0,7,0,0,0,0,0,0,0,0,0,83,64,153,0,5,9,3,0,3,0,0,0,0,0,0,3,0,4,0,0,0,101,87,188,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,8,18,24,3,0,3,112,111,219
5116919,8,5,10,0,0,0,0,0,0,0,0,0,0,0,0,94,57,152,7,15,15,0,0,0,3,0,3,0,0,0,5,0,5,0,0,0,116,75,188,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,11,20,34,3,0,3,136,102,243
5116920,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,62,76,138,8,3,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,78,86,162,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,10,0,0,0,0,0,0,0,0,0,3,0,3,4,0,7,6,8,17,0,0,3,97,98,193
5116921,20,16,36,3,5,10,0,0,0,0,0,0,0,0,0,107,84,187,3,9,14,5,0,6,0,0,0,0,0,0,3,0,3,0,8,8,136,118,255,5,14,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,19,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,22,34,3,0,3,159,164,329
5116922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,7,5,10
