SA1_7DIGITCODE_2016,P_Yr_8_bel_15_19_yr,P_Yr_8_bel_20_24_yr,P_Yr_8_bel_25_34_yr,P_Yr_8_bel_35_44_yr,P_Yr_8_bel_45_54_yr,P_Yr_8_bel_55_64_yr,P_Yr_8_bel_65_74_yr,P_Yr_8_bel_75_84_yr,P_Yr_8_bel_85_yr,P_Yr_8_bel_Tot,P_Did_not_go_to_school_15_19,P_Did_not_go_to_school_20_24,P_Did_not_go_to_school_25_34,P_Did_not_go_to_school_35_44,P_Did_not_go_to_school_45_54,P_Did_not_go_to_school_55_64,P_Did_not_go_to_school_65_74,P_Did_not_go_to_school_75_84,P_Did_not_go_to_school_85,P_Did_not_go_to_school_Tot,P_High_yr_sch_ns_15_19_yr,P_High_yr_sch_ns_20_24_yr,P_High_yr_sch_ns_25_34_yr,P_High_yr_sch_ns_35_44_yr,P_High_yr_sch_ns_45_54_yr,P_High_yr_sch_ns_55_64_yr,P_High_yr_sch_ns_65_74_yr,P_High_yr_sch_ns_75_84_yr,P_High_yr_sch_ns_85_yr,P_High_yr_sch_ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
5118802,0,0,0,0,0,0,3,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,0,0,0,11,9,27,43,21,44,29,20,16,9,209
5118803,0,0,0,0,3,3,3,3,0,9,0,0,0,0,3,0,0,0,0,4,6,14,26,18,35,33,20,8,0,162,14,28,95,76,117,100,58,24,4,524
5118804,0,0,0,0,0,4,7,9,3,24,0,0,0,0,0,0,3,0,0,3,0,3,0,0,7,9,6,12,0,41,17,31,34,36,79,67,81,69,19,430
5118805,0,0,0,0,0,0,0,9,8,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,7,25,32,73,12,23,32,40,57,71,60,83,87,469
5118806,0,0,0,0,0,0,0,19,17,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,15,44,0,0,0,0,0,10,56,126,61,251
5118807,0,0,0,0,0,3,4,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,4,11,3,0,37,23,29,60,67,90,89,86,33,9,473
5118808,0,0,3,0,3,0,3,6,3,15,0,0,0,0,0,0,0,0,0,0,3,3,3,6,3,5,10,3,4,57,20,51,72,68,91,79,63,26,16,491
5118809,0,0,0,0,0,0,7,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,11,3,5,33,11,28,58,42,33,56,42,13,4,280
5118810,0,0,0,0,0,0,4,9,3,22,0,0,0,0,0,0,3,0,0,3,3,3,0,0,4,0,0,7,0,22,22,46,66,73,85,76,63,43,8,479
5118811,0,3,0,0,3,3,11,11,3,31,0,0,0,0,0,0,0,0,3,3,0,0,0,4,3,7,22,37,6,90,11,49,60,65,52,74,104,85,28,526
5118812,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,3,0,0,0,5,6,3,3,0,3,23,9,21,32,45,54,44,33,30,10,271
5118813,0,0,0,0,0,3,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,12,9,22,61,51,47,56,53,18,0,318
5118814,0,3,0,4,0,3,4,8,9,32,0,0,0,0,0,0,0,0,0,0,0,6,3,9,3,7,5,10,3,47,15,51,75,74,73,89,73,48,24,515
5118815,0,0,0,6,0,0,6,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,7,13,8,48,10,19,34,41,59,66,70,62,27,390
5118816,0,0,0,6,0,7,9,17,5,37,0,0,0,0,0,0,0,0,0,7,4,6,3,4,3,13,17,26,10,80,17,19,45,41,58,77,83,85,34,460
5118817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5
5118818,0,0,0,0,0,0,8,11,5,23,0,0,0,0,0,3,0,0,0,3,7,3,8,7,12,7,11,14,6,73,12,29,62,65,79,72,64,78,26,490
5118819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,222,322,124,57,4,0,0,0,755,50,469,670,264,123,18,0,0,0,1588
5118820,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,3,0,13,12,12,40,29,29,44,26,20,3,202
5118821,0,0,0,0,0,0,5,4,6,18,0,0,0,0,0,0,0,0,0,0,4,0,3,0,8,4,5,6,3,28,17,28,56,70,94,79,67,34,10,462
5118822,0,0,3,0,0,0,5,7,0,10,0,0,0,0,0,0,0,0,0,0,0,9,3,3,3,6,4,9,0,39,12,31,57,46,47,52,42,35,9,334
5118823,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,6,9,13,3,45,5,3,14,9,13,23,31,29,3,127
5118824,0,0,0,0,0,0,5,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,3,4,0,16,10,25,33,39,45,56,38,23,5,266
5118825,0,0,0,0,0,0,8,4,0,15,0,0,0,0,0,0,0,0,0,4,3,0,3,0,3,3,4,4,0,20,12,25,73,78,77,121,100,53,5,546
5118826,0,0,0,0,0,3,10,9,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,8,4,0,27,14,24,54,53,56,29,48,29,10,317
5118827,0,0,0,0,0,3,5,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,5,3,3,0,24,4,21,45,61,59,48,24,31,8,308
5118828,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,24,26,37,51,71,44,36,16,0,309
5118829,0,0,0,0,3,3,12,5,3,26,0,0,0,0,0,0,0,0,0,4,5,5,5,5,19,21,22,5,0,79,21,30,76,72,109,157,109,42,13,624
5118830,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,5,11,4,3,45,12,22,52,34,66,77,58,21,12,344
5118831,0,0,0,0,0,0,7,4,0,19,0,0,0,0,0,0,0,0,0,0,4,0,4,4,7,4,9,4,3,39,18,13,52,63,99,61,52,35,16,396
5118832,0,0,0,0,0,4,0,3,5,12,0,0,0,0,0,0,0,0,0,0,0,3,0,7,7,6,3,0,3,29,3,31,35,51,74,79,51,29,14,360
5118833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,10,0,13,14,5,0,0,36
5118834,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,6,7,4,0,25,11,20,47,44,40,52,40,31,3,282
5118835,0,0,0,0,0,6,0,4,0,14,0,0,0,0,0,0,0,0,0,0,3,4,3,3,5,6,5,4,0,47,18,29,78,84,106,71,44,21,4,463
5118902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5118903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,0,5
5119001,0,0,3,0,0,4,3,6,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,13,8,17,62,49,51,69,44,25,17,342
5119002,0,0,0,0,0,0,3,7,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,6,3,17,14,22,45,56,74,63,37,35,13,370
5119003,0,0,0,0,0,0,0,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,10,16,55,43,74,62,61,31,12,368
5119004,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,4,0,4,7,8,8,8,3,0,40,13,19,34,38,54,57,68,27,9,312
5119005,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,8,15,31,32,30,43,23,27,12,218
5119006,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,9,6,7,31,5,18,23,43,46,45,37,28,14,268
5119007,0,0,0,0,0,3,9,7,3,18,0,0,0,0,0,0,0,0,0,0,3,3,3,9,10,0,9,4,0,42,11,33,72,85,76,68,56,30,4,442
5119008,0,0,0,0,0,0,6,4,8,19,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,10,3,4,3,42,16,38,85,71,52,69,48,44,13,437
5119009,0,0,0,0,0,0,9,7,3,12,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,8,0,0,16,11,14,30,40,58,61,79,43,14,352
5119010,0,0,0,0,0,0,3,4,0,11,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,4,0,0,0,16,11,29,46,49,54,54,41,20,11,308
5119011,0,0,0,0,0,5,3,9,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,12,3,3,29,16,22,52,46,74,84,55,38,13,410
5119012,0,0,0,0,0,3,4,5,8,17,0,0,0,0,0,0,0,0,0,3,0,0,0,6,7,3,8,9,3,40,11,25,62,52,49,51,51,36,13,338
5119013,0,0,4,0,0,7,4,10,0,22,0,0,0,0,0,0,0,0,0,0,0,5,6,4,3,4,3,3,0,34,6,41,49,43,50,73,44,37,12,346
5119014,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,15,12,22,29,31,49,61,47,15,3,263
5119015,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,3,7,3,0,33,15,23,43,46,67,68,84,42,14,393
5119016,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,4,0,11,5,8,29,30,29,27,25,11,3,167
5119017,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,6,3,3,0,23,5,28,41,59,64,50,40,30,3,325
5119018,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,3,3,3,7,3,3,0,31,9,18,47,34,47,56,37,22,12,284
5119019,0,0,0,0,0,0,3,4,3,16,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4,0,6,0,17,11,26,19,50,35,27,34,35,9,251
5119020,0,0,0,0,0,0,4,3,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,5,20,23,46,44,49,27,4,223
5119021,0,0,0,0,3,4,5,6,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,6,15,4,19,40,37,34,48,52,31,21,281
5119022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,18,8,16,34,40,42,30,45,27,12,250
5119023,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,17,52,77,162,10,15,25,37,44,54,64,80,86,417
5119024,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,5,0,25,12,11,24,30,36,46,48,29,17,256
5119025,0,0,0,0,0,7,0,3,3,23,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,5,3,27,17,31,49,39,73,79,72,48,15,424
5119027,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,8,9,37,43,28,34,19,11,0,193
5119028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,12,9,24,36,39,30,25,17,13,4,196
5119029,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,10,6,9,41,47,33,25,20,9,5,194
5119030,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,12,7,19,34,42,37,38,26,3,0,201
5119102,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,3,5,11,3,0,3,0,0,25,13,15,37,63,48,25,23,8,3,235
5119103,0,0,3,0,0,0,4,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,3,0,20,17,27,54,82,69,61,41,22,3,371
5119104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,16,19,21,58,57,64,32,31,12,3,291
5119105,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,11,4,18,24,33,45,40,13,18,0,186
5119106,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,5,0,7,3,7,3,0,0,28,28,33,54,59,59,30,12,6,7,286
5119107,0,0,0,3,3,0,7,0,0,18,0,0,0,0,0,0,0,0,0,0,6,3,11,7,7,0,7,3,0,41,35,83,242,173,103,73,43,20,3,780
5119108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,8,15,23,17,39,64,29,14,0,0,203
5119109,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,3,0,0,18,22,23,46,74,80,47,22,14,6,330
5119114,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,12,21,26,53,95,79,19,23,11,0,327
5119115,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,0,0,0,13,10,22,42,78,43,25,14,6,0,230
5119117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,8,16,5,3,0,0,49,38,60,87,145,167,69,50,18,3,626
5119118,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,17,40,44,67,101,74,36,25,6,4,391
5119119,0,0,0,0,0,0,3,3,3,9,0,0,0,0,0,0,0,0,0,0,4,0,3,0,10,0,0,0,0,21,13,27,32,48,72,24,23,17,4,268
5119120,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0,0,0,16,22,30,86,152,123,55,25,4,0,497
5119122,0,0,0,4,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,6,8,5,3,3,0,0,34,27,68,172,137,115,58,31,7,0,612
5119123,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,11,9,20,17,42,65,27,13,6,0,205
5119124,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,12,19,37,25,99,127,45,40,5,0,394
5119125,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,13,31,28,65,97,36,24,9,0,305
5119126,0,0,0,0,0,4,4,4,0,11,0,0,0,0,0,0,0,0,0,0,3,3,9,7,7,3,5,5,0,42,24,39,59,80,90,33,25,33,0,386
5119128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,3,0,14,19,14,42,60,85,40,19,9,0,286
5119129,0,0,0,0,0,3,3,5,0,9,0,0,0,3,3,0,0,0,0,7,3,0,6,5,6,0,0,0,0,24,34,33,94,126,117,44,26,16,0,492
5119130,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,0,3,3,0,21,22,41,105,78,77,37,30,12,0,411
5119131,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,8,9,4,0,0,0,0,29,29,40,116,91,60,22,13,0,0,368
5119132,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,8,11,0,3,0,0,0,0,27,16,34,91,71,37,9,6,3,0,267
5119133,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,14,14,23,71,37,12,10,3,0,181
5119134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,0,0,0,0,15,28,32,41,78,85,23,11,5,0,308
5119135,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,13,27,66,56,31,26,12,0,0,239
5119136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,13,28,17,56,93,77,12,6,0,0,297
5119137,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,12,16,24,34,68,102,36,17,0,0,290
5119138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,19,63,62,39,18,3,3,0,210
5119139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,12,23,61,61,9,9,3,0,185
5119140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,3,0,0,0,0,21,19,17,34,55,44,6,3,0,0,184
5119141,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,7,0,0,0,3,0,14,9,27,87,75,37,22,9,12,0,280
5119142,0,0,0,0,0,0,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,4,6,3,0,24,14,31,51,78,96,64,37,17,3,382
5119143,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,16,11,35,87,57,34,13,3,10,0,249
5119144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,7,0,0,0,0,14,14,18,34,71,68,17,0,6,0,235
5119145,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,18,28,33,113,79,61,20,18,0,0,355
5119146,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,21,53,54,27,10,0,0,181
5119147,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,4,7,4,0,0,0,18,18,25,29,79,91,18,7,0,0,267
5119201,0,0,0,0,3,3,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,8,11,16,31,49,46,35,21,17,0,209
5119202,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,15,14,25,44,41,68,40,38,12,5,295
5119203,0,0,0,0,0,8,0,3,5,14,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,6,3,0,3,23,10,22,42,39,54,49,21,11,6,250
5119204,0,0,0,0,0,0,6,3,3,19,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,0,3,3,3,27,13,22,38,55,72,63,49,32,15,357
5119205,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,4,0,19,9,20,48,32,55,47,27,13,10,273
5119206,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,7,4,0,3,3,7,6,0,3,31,18,30,36,52,71,66,41,20,8,339
5119207,0,0,0,0,0,4,4,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,3,3,0,20,18,25,77,52,66,47,24,7,0,318
5119208,0,0,0,0,3,4,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,3,0,18,18,19,43,38,39,36,19,6,4,220
5119209,0,0,0,3,0,0,4,0,0,10,0,0,0,0,0,3,0,0,0,3,0,0,6,3,9,10,4,0,3,34,6,20,49,39,51,45,34,9,3,263
5119211,0,0,0,3,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,5,3,0,0,22,13,36,32,48,52,32,20,15,7,247
5119212,0,0,0,0,0,7,0,3,0,12,0,0,0,0,0,3,0,0,0,5,0,4,3,0,0,0,4,0,0,15,23,70,111,108,136,70,29,8,3,569
5119213,0,0,0,0,4,3,11,6,0,24,0,0,0,0,0,0,0,0,0,0,3,3,3,11,5,5,7,9,0,42,13,32,73,61,65,66,55,22,4,397
5119214,0,0,0,0,3,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,13,9,23,29,49,56,33,22,10,3,237
5119215,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,4,3,3,29,3,11,32,40,34,29,17,12,5,185
5119216,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,8,11,11,8,55,8,10,30,45,49,27,31,26,12,245
5119217,0,0,0,4,4,0,0,3,3,17,0,0,0,0,0,0,0,0,0,3,0,3,5,0,6,3,3,10,0,32,20,52,116,80,91,63,43,30,4,491
5119218,0,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,5,4,8,4,3,3,0,32,33,63,159,155,126,62,25,14,0,647
5119219,0,0,0,0,3,5,11,3,0,23,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,3,0,0,18,7,45,71,47,80,56,32,15,0,360
5119220,0,0,0,0,0,0,8,6,4,20,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7,3,6,6,0,26,14,24,60,69,81,61,55,23,12,398
5119221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,0,3,4,0,21,12,20,37,39,39,28,14,12,0,197
5119222,0,0,0,0,4,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,7,0,3,3,3,3,4,4,0,24,18,19,38,56,54,40,28,16,7,284
5119223,0,0,0,0,0,3,0,0,4,12,0,0,0,0,0,0,0,0,0,3,6,3,3,3,0,8,3,0,0,32,17,30,60,48,57,52,15,10,11,314
5119224,0,0,0,0,0,3,7,3,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,3,15,12,18,34,45,40,57,34,29,11,276
5119225,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,0,0,4,3,26,8,28,59,52,65,68,28,12,3,337
5119226,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,9,6,3,0,23,15,22,23,33,54,57,40,13,6,266
5119227,0,0,0,0,0,3,7,3,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,17,6,14,42,50,37,39,45,22,8,258
5119228,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,9,18,23,35,38,71,65,26,14,4,285
5119229,0,0,0,3,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,4,4,0,0,16,12,12,25,37,26,40,18,3,3,190
5119230,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,4,7,11,12,3,6,0,35,16,19,39,38,57,41,24,11,3,253
5119301,0,0,0,0,0,0,4,6,0,5,0,0,0,0,0,0,0,0,0,0,3,5,7,3,3,0,0,0,0,23,15,20,41,75,47,40,21,10,3,276
5119302,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,4,0,11,10,22,36,45,71,46,50,28,7,306
5119303,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,10,5,19,37,35,41,44,23,21,0,221
5119304,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,9,23,13,16,50,60,23,10,0,204
5119305,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,0,0,0,25,17,31,24,48,127,64,40,10,3,367
5119306,0,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,3,3,19,7,25,28,18,37,25,32,16,7,196
5119307,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,6,7,0,4,0,0,0,0,22,14,33,67,63,51,34,20,6,0,303
5119308,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,18,3,3,0,0,3,0,38,19,35,59,30,32,24,16,7,12,232
5119309,0,0,0,0,3,4,5,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,4,3,3,0,31,15,31,64,51,76,40,29,26,0,336
5119310,0,0,0,0,0,9,3,5,0,24,0,0,0,0,0,0,0,0,0,3,4,3,6,7,3,12,8,7,0,47,23,41,78,66,49,54,29,25,6,372
5119311,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,4,6,26,8,31,29,47,49,24,25,20,9,239
5119312,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,8,5,9,3,3,7,0,38,25,27,47,48,46,21,17,10,3,242
5119313,5,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,4,3,3,0,20,10,25,36,33,23,25,12,3,0,171
5119314,0,0,0,0,3,0,3,3,0,13,0,0,0,0,0,4,0,0,0,4,3,6,11,10,9,0,6,3,0,48,16,42,76,46,64,31,29,19,5,322
5119315,0,0,0,0,0,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,18,10,20,50,40,41,35,34,8,3,244
5119316,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,13,12,29,41,48,58,36,32,14,0,262
5119317,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,4,3,3,4,3,3,0,0,23,22,34,56,47,61,50,21,5,0,299
5119318,0,0,0,0,0,0,0,4,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,4,3,5,3,3,0,16,15,25,41,34,36,24,21,16,0,201
5119319,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,15,49,17,26,34,10,3,0,154
5119320,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,3,4,5,0,4,0,0,22,10,17,64,43,36,33,22,15,0,245
5119321,0,0,0,0,0,0,5,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,18,15,27,39,53,34,36,25,13,3,243
5119322,0,0,3,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,4,3,13,7,7,0,0,37,21,38,93,63,88,54,28,14,6,394
5119323,0,0,0,0,4,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,3,0,8,3,5,6,3,3,3,30,12,19,48,53,62,46,27,28,10,309
5119324,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,7,3,3,9,9,11,3,4,0,48,13,20,73,50,54,54,34,11,4,304
5119325,0,0,0,0,3,0,3,5,0,10,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,12,7,0,3,30,25,13,54,73,104,82,44,23,3,425
