SA1_7DIGITCODE_2016,P_650_799_15_19_yr,P_650_799_20_24_yr,P_650_799_25_34_yr,P_650_799_35_44_yr,P_650_799_45_54_yr,P_650_799_55_64_yr,P_650_799_65_74_yr,P_650_799_75_84_yr,P_650_799_85_yr_over,P_650_799_Tot,P_800_999_15_19_yr,P_800_999_20_24_yr,P_800_999_25_34_yr,P_800_999_35_44_yr,P_800_999_45_54_yr,P_800_999_55_64_yr,P_800_999_65_74_yr,P_800_999_75_84_yr,P_800_999_85_yr_over,P_800_999_Tot,P_1000_1249_15_19_yr,P_1000_1249_20_24_yr,P_1000_1249_25_34_yr,P_1000_1249_35_44_yr,P_1000_1249_45_54_yr,P_1000_1249_55_64_yr,P_1000_1249_65_74_yr,P_1000_1249_75_84_yr,P_1000_1249_85_yr_over,P_1000_1249_Tot,P_1250_1499_15_19_yr,P_1250_1499_20_24_yr,P_1250_1499_25_34_yr,P_1250_1499_35_44_yr,P_1250_1499_45_54_yr,P_1250_1499_55_64_yr,P_1250_1499_65_74_yr,P_1250_1499_75_84_yr,P_1250_1499_85_yr_over,P_1250_1499_Tot,P_1500_1749_15_19_yr,P_1500_1749_20_24_yr,P_1500_1749_25_34_yr,P_1500_1749_35_44_yr,P_1500_1749_45_54_yr,P_1500_1749_55_64_yr,P_1500_1749_65_74_yr,P_1500_1749_75_84_yr,P_1500_1749_85_yr_over,P_1500_1749_Tot,P_1750_1999_15_19_yr,P_1750_1999_20_24_yr,P_1750_1999_25_34_yr,P_1750_1999_35_44_yr,P_1750_1999_45_54_yr,P_1750_1999_55_64_yr,P_1750_1999_65_74_yr,P_1750_1999_75_84_yr,P_1750_1999_85_yr_over,P_1750_1999_Tot,P_2000_2999_15_19_yr,P_2000_2999_20_24_yr,P_2000_2999_25_34_yr,P_2000_2999_35_44_yr,P_2000_2999_45_54_yr,P_2000_2999_55_64_yr,P_2000_2999_65_74_yr,P_2000_2999_75_84_yr,P_2000_2999_85_yr_over,P_2000_2999_Tot,P_3000_more_15_19_yr,P_3000_more_20_24_yr,P_3000_more_25_34_yr,P_3000_more_35_44_yr,P_3000_more_45_54_yr,P_3000_more_55_64_yr,P_3000_more_65_74_yr,P_3000_more_75_84_yr,P_3000_more_85_yr_over,P_3000_more_Tot,P_Personal_inc_ns_15_19_yr,P_Personal_inc_ns_20_24_yr,P_Personal_inc_ns_25_34_yr,P_Personal_inc_ns_35_44_yr,P_Personal_inc_ns_45_54_yr,P_Personal_inc_ns_55_64_yr,P_Personal_inc_ns_65_74_yr,P_Personal_inc_ns_75_84_yr,P_Personal_inc_ns_85_yr,P_Personal_inc_ns_Tot,P_OS_vis_15_19_yr,P_OS_vis_20_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_OS_vis_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
5119304,0,3,0,0,0,7,0,3,0,9,0,3,0,4,0,10,4,0,0,22,0,0,0,3,5,8,0,3,0,17,0,0,3,0,4,0,0,0,0,9,0,0,0,0,9,3,0,0,0,15,0,0,0,0,0,3,0,0,0,6,0,0,0,0,8,5,4,0,0,16,0,0,0,0,6,8,0,0,0,18,0,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,16,23,13,16,53,60,22,10,0,215
5119305,0,0,0,0,13,3,4,0,0,25,0,4,0,0,6,3,4,0,0,21,0,0,3,3,9,3,4,0,0,28,0,0,0,0,4,4,0,0,0,8,0,0,0,3,6,3,0,0,0,13,0,0,0,4,15,9,0,0,0,32,0,0,0,3,21,5,0,0,0,34,0,0,0,0,11,7,0,0,0,14,10,3,0,7,11,6,3,0,0,39,0,0,0,0,0,0,0,0,0,3,44,31,26,48,127,64,40,10,3,388
5119306,0,0,0,3,0,3,3,4,0,21,0,0,0,0,4,3,0,0,0,13,0,0,0,5,3,4,0,4,0,21,0,0,3,0,5,3,0,0,0,21,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,5,0,16,0,0,0,0,0,0,0,0,0,4,11,25,28,18,37,25,32,16,7,203
5119307,0,4,4,7,0,3,0,3,0,25,0,0,6,0,10,0,0,0,0,22,0,0,4,6,8,10,0,0,0,26,0,3,7,4,5,0,0,0,0,21,0,0,6,4,0,0,0,0,0,11,0,0,8,3,5,0,0,0,0,11,0,0,3,3,6,6,0,0,0,14,0,0,0,0,0,0,0,0,0,3,5,5,7,3,8,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3,34,33,67,63,51,40,20,6,0,325
5119308,0,4,4,0,4,0,0,0,0,13,0,0,3,7,0,0,0,0,0,14,0,5,3,3,5,4,0,0,0,19,0,0,7,0,3,0,0,0,0,9,0,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,7,14,6,5,4,0,0,0,43,0,0,0,0,0,0,0,0,0,3,37,35,59,36,32,24,17,7,10,255
5119309,3,10,8,4,10,3,0,0,0,36,0,7,13,7,9,3,0,0,0,40,0,0,0,7,7,4,0,0,0,20,0,0,3,3,4,0,0,0,0,19,0,0,3,4,3,3,0,0,0,10,0,0,0,3,5,0,0,0,0,14,0,0,0,3,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,5,8,6,0,36,0,0,0,0,0,0,0,0,0,0,31,31,64,51,76,40,29,26,0,348
5119310,0,9,13,3,0,5,0,0,0,26,0,5,3,3,4,3,0,0,0,22,0,3,10,14,4,3,0,0,0,29,0,0,6,8,6,3,0,0,0,18,0,0,4,0,4,4,0,0,0,13,0,0,4,3,0,0,0,0,0,13,0,0,3,4,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,4,8,6,8,3,10,7,7,0,51,0,0,0,0,0,0,0,0,0,0,35,41,78,66,49,54,29,25,6,388
5119311,0,0,0,0,3,3,0,0,0,11,0,0,3,6,4,0,0,0,0,19,0,0,3,3,4,0,0,0,0,16,0,0,5,0,4,0,0,0,0,13,0,0,4,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,3,6,5,0,0,0,0,17,0,0,0,0,0,3,0,0,0,3,0,0,4,4,7,0,5,0,5,30,0,0,0,0,0,0,0,0,0,0,22,31,29,48,49,24,25,20,9,253
5119312,0,3,5,4,10,0,0,0,0,21,0,3,7,5,7,4,0,0,0,20,0,0,7,10,3,0,0,0,0,15,0,0,3,8,0,3,0,0,0,15,0,0,0,5,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,3,7,7,4,0,0,7,0,29,0,0,0,0,0,0,0,0,0,0,26,27,47,48,46,21,17,10,3,250
5119313,0,0,3,5,0,4,0,0,0,14,0,0,7,6,0,0,0,0,0,14,0,0,5,3,4,0,0,0,0,15,0,0,3,0,0,0,0,0,0,10,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,8,3,4,4,3,3,0,30,0,0,0,0,0,0,0,0,0,0,14,25,38,33,23,25,12,3,0,181
5119314,0,8,6,3,3,5,3,0,0,32,0,0,13,6,3,3,3,0,0,22,0,4,6,0,9,0,0,0,0,22,0,0,7,3,11,0,0,0,0,14,0,0,4,0,3,3,0,0,0,17,0,0,0,3,4,0,0,0,0,9,0,0,4,3,4,0,0,0,0,11,0,0,3,0,3,0,0,0,0,3,3,5,7,9,9,0,5,4,3,41,0,0,0,0,0,0,0,0,0,0,31,42,76,46,64,31,29,18,5,334
5119315,0,3,8,0,3,0,0,0,0,15,0,0,3,0,3,5,0,0,0,13,0,0,4,4,3,0,0,0,0,10,0,0,7,6,3,6,0,0,0,21,0,0,0,3,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,7,0,0,3,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,17,20,51,40,41,35,34,8,3,249
5119316,0,4,0,3,4,4,5,0,0,20,0,6,5,0,11,0,0,0,0,27,0,6,3,6,7,3,0,0,0,25,0,0,3,3,0,0,0,0,0,15,0,0,6,0,4,0,3,0,0,19,0,0,0,0,8,4,0,0,0,13,0,0,3,3,3,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,28,29,41,48,57,36,32,14,0,281
5119317,0,4,3,3,3,4,3,3,0,25,0,9,9,8,10,4,0,0,0,41,0,5,10,3,3,3,0,0,0,24,0,0,3,5,4,3,0,0,0,15,0,0,8,6,0,3,0,0,0,16,0,0,3,3,3,0,0,0,0,14,0,0,3,3,9,6,0,0,0,17,0,0,0,0,0,0,0,0,0,5,6,8,4,3,3,8,4,0,0,32,0,0,0,0,0,0,0,0,0,0,37,34,56,47,61,50,21,5,0,314
5119318,0,5,4,0,5,3,0,0,0,21,0,8,5,3,3,0,0,0,0,21,0,0,3,3,0,4,0,0,0,17,0,0,0,0,5,0,0,0,0,8,0,0,4,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,8,3,7,0,0,0,0,19,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,3,0,12,0,0,0,0,0,0,0,0,0,3,23,25,41,31,36,24,24,16,0,213
5119319,0,3,3,0,3,0,0,0,0,12,0,3,11,3,3,3,4,0,0,23,0,0,4,0,3,5,0,0,0,21,0,0,3,4,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,15,49,17,26,33,10,3,0,157
5119320,0,3,4,3,6,3,3,0,0,18,0,3,10,4,5,0,0,4,0,35,0,0,10,3,0,0,0,0,0,13,0,0,7,3,3,6,0,0,0,20,0,0,5,3,0,3,0,0,0,11,0,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,5,0,3,4,5,0,3,0,0,24,0,0,0,0,0,0,0,0,0,3,17,24,62,43,36,33,26,15,0,256
5119321,0,4,4,3,0,4,0,0,0,19,0,4,0,3,6,3,0,0,0,15,0,0,3,5,7,0,3,0,0,22,0,4,4,9,4,3,0,0,0,13,0,0,0,0,0,3,0,0,0,4,0,0,3,3,3,0,0,0,0,12,0,0,0,7,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,6,4,7,4,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,29,27,39,53,34,36,25,13,3,256
5119322,3,4,10,3,6,0,0,0,0,31,0,4,9,7,4,0,0,0,0,26,0,0,9,10,14,3,0,0,0,41,0,0,6,7,6,4,0,0,0,28,0,0,3,3,5,3,0,0,0,14,0,0,5,0,3,4,0,0,0,10,0,0,5,0,6,7,0,0,0,16,0,0,0,0,0,0,0,0,0,3,3,3,4,4,14,7,3,0,3,40,0,0,0,0,0,0,0,0,0,0,30,38,93,63,88,54,28,14,6,403
5119323,0,7,7,5,4,3,7,0,0,27,0,9,3,6,6,0,6,0,0,28,0,0,7,3,6,5,0,0,0,25,0,0,3,4,3,0,5,0,0,11,0,0,0,5,3,0,0,0,0,13,0,0,3,0,6,3,0,0,0,12,0,0,0,6,8,5,0,0,0,19,0,0,0,0,0,0,0,0,0,4,7,0,9,7,4,3,3,4,0,38,0,0,0,0,0,0,4,0,0,4,17,19,48,53,62,46,29,28,10,321
5119324,0,10,5,0,4,4,0,0,0,27,0,0,8,3,9,3,0,0,0,22,0,0,3,3,5,3,0,0,0,18,0,0,5,3,3,4,0,0,0,17,0,0,4,3,3,0,0,0,0,9,0,0,6,3,3,4,0,0,0,10,0,0,4,3,4,5,0,0,0,21,0,0,0,3,0,3,0,0,0,6,10,6,8,9,9,8,3,4,0,54,0,0,0,0,0,0,0,0,0,0,28,20,73,50,54,54,34,11,4,316
5119325,3,3,3,5,13,6,3,0,3,41,0,0,0,6,11,9,3,0,0,28,0,0,6,8,12,0,0,0,0,24,0,3,5,3,8,7,0,0,0,25,0,0,3,10,6,6,0,0,0,25,0,0,4,3,6,5,0,0,0,18,0,0,3,11,3,7,0,0,0,24,0,0,4,3,3,0,0,0,0,15,7,0,3,7,4,6,5,0,0,31,0,0,0,0,0,0,0,0,0,0,61,13,54,76,104,82,44,23,3,467
5119326,0,3,5,0,11,3,4,3,0,24,0,0,4,3,3,4,3,0,0,25,0,3,8,11,4,3,0,0,0,27,0,0,6,0,0,3,0,0,0,18,0,3,7,10,6,7,0,0,0,30,0,0,7,3,3,0,0,0,0,9,0,0,3,5,6,3,0,0,0,15,0,0,0,0,3,0,0,0,0,7,0,3,4,3,0,7,6,3,0,30,0,0,0,0,0,0,0,0,0,0,17,33,70,61,74,53,42,20,3,390
5119327,0,0,7,0,6,0,0,0,0,19,0,5,9,3,4,4,0,0,0,21,0,4,9,4,3,3,0,0,0,31,0,3,9,3,5,6,0,0,0,32,0,0,3,3,6,3,0,0,0,12,0,0,0,3,3,5,0,0,0,15,0,0,0,0,8,3,0,0,0,15,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,30,27,62,52,53,57,25,21,3,333
5119328,0,3,0,5,3,0,7,0,0,17,0,8,3,0,4,4,0,0,0,16,0,0,3,0,6,8,0,0,0,17,0,0,5,3,4,8,0,0,0,20,0,0,3,7,7,0,0,0,0,20,0,0,3,4,7,4,0,0,0,10,0,0,3,4,9,4,0,0,0,19,0,0,0,0,3,0,0,0,0,3,3,3,3,0,9,3,0,0,0,16,0,0,0,0,0,3,0,0,0,0,19,24,39,46,59,48,39,12,0,290
5122501,0,3,8,8,6,7,0,3,0,39,0,0,8,7,11,4,0,0,0,30,0,0,4,9,5,4,0,0,0,26,0,5,9,3,6,3,4,0,0,27,0,0,4,3,3,0,0,0,0,11,0,0,0,0,3,3,0,0,0,9,0,0,0,8,3,3,0,0,0,16,0,0,0,0,4,0,0,0,0,3,0,0,9,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,21,18,65,59,55,54,43,31,11,359
5122502,3,6,3,0,0,0,0,0,0,13,0,0,5,3,0,3,3,3,3,18,0,0,3,4,5,3,4,0,0,18,0,0,0,0,4,3,7,0,0,14,0,0,0,0,3,4,4,0,0,17,0,0,0,0,4,0,3,0,0,18,0,0,0,0,3,0,0,0,0,5,0,0,0,0,7,5,7,0,0,22,3,0,0,0,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,20,6,19,21,38,41,43,27,11,223
5122503,0,3,0,3,8,3,11,6,3,42,0,3,4,5,7,3,3,3,0,34,0,0,15,6,0,9,8,3,0,34,0,0,0,3,4,9,4,3,3,23,0,0,3,0,10,0,6,0,0,23,0,0,4,3,6,9,3,0,0,21,0,0,3,6,9,15,0,0,0,33,0,0,0,3,9,6,4,5,0,31,6,5,7,14,12,24,24,6,5,99,0,0,8,0,7,3,3,0,0,23,25,16,56,65,81,118,92,46,24,527
5122504,3,5,7,4,7,3,7,4,3,51,0,4,4,7,8,14,11,0,3,46,0,3,11,9,5,10,0,0,0,44,0,0,0,0,3,0,3,0,0,20,0,0,3,0,3,9,0,3,0,20,0,0,3,0,4,6,0,0,0,15,0,0,0,3,0,0,0,3,0,15,0,0,0,3,0,3,0,3,0,9,0,0,5,5,5,12,11,15,3,63,3,0,7,7,0,11,0,0,0,34,20,26,64,64,78,111,95,87,42,573
5122506,0,0,9,4,0,7,0,0,3,22,0,3,6,4,6,0,4,0,0,22,0,3,5,4,3,4,0,0,0,20,0,0,3,0,0,0,0,0,0,8,0,0,3,3,0,3,0,0,0,14,0,0,0,0,0,0,3,0,0,4,0,0,3,0,3,0,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,3,0,0,3,0,0,4,6,21,0,0,0,0,0,0,0,0,0,0,13,30,38,27,34,36,43,26,35,283
5122507,0,3,5,4,4,3,0,0,0,17,0,0,3,6,6,3,0,0,0,17,0,0,3,5,8,3,3,0,0,24,0,0,0,3,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,10,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,7,0,0,3,0,7,5,3,0,29,0,0,0,0,0,0,0,0,0,0,27,19,29,43,38,45,37,14,7,261
5122508,0,3,4,0,5,3,6,0,3,21,0,4,3,6,9,3,3,3,0,32,0,0,3,4,4,3,0,0,0,14,0,0,5,0,4,0,0,0,0,8,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,3,0,0,3,3,3,4,3,22,0,0,0,0,0,0,0,0,0,0,16,20,27,29,45,37,59,47,15,293
5122509,3,7,3,3,10,4,5,4,5,47,0,0,12,5,0,5,3,0,0,38,0,0,7,14,4,10,0,0,0,37,0,0,3,9,4,4,0,0,0,19,0,0,3,3,3,8,0,0,0,20,0,0,0,5,8,3,0,0,0,19,0,0,3,4,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,7,0,3,7,3,3,3,5,0,34,0,0,0,0,0,0,0,0,0,0,35,22,59,74,58,65,67,48,11,439
5122510,0,3,5,4,3,3,0,0,0,19,0,6,6,0,3,0,0,0,0,23,0,0,4,0,3,3,0,0,0,12,0,0,3,3,6,3,0,0,0,13,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,16,21,49,0,0,0,0,0,0,0,0,0,0,18,17,40,39,42,24,20,40,26,271
5122511,0,5,6,6,9,3,3,3,0,32,0,0,5,5,3,0,3,3,0,18,0,0,3,3,3,5,0,0,0,16,0,0,3,3,6,0,0,0,0,12,0,0,0,3,3,3,0,0,0,5,0,0,3,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,6,8,30,0,0,0,0,0,0,0,0,0,3,20,28,44,45,50,34,32,31,17,305
5122512,0,0,3,4,0,4,0,3,5,22,0,8,3,0,3,5,0,0,0,17,0,0,5,4,9,5,0,0,0,23,0,0,3,6,7,3,3,0,0,17,0,0,4,3,0,0,3,0,0,15,0,0,3,3,5,3,3,0,0,15,0,0,3,3,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,5,11,17,52,104,0,0,0,0,0,0,0,0,0,0,34,21,42,50,48,52,66,42,70,423
5122513,0,0,0,0,3,0,9,6,0,23,0,0,0,0,3,0,4,0,0,9,0,3,3,5,3,3,3,0,0,18,0,0,4,0,0,0,0,0,0,9,0,0,0,0,6,3,3,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,7,0,0,0,0,4,0,0,0,0,7,0,0,5,3,7,5,21,29,23,93,0,3,0,3,0,0,0,0,0,8,4,5,20,15,46,48,86,66,35,329
5122514,0,9,3,3,8,7,5,3,0,40,0,3,4,5,6,3,0,0,0,25,0,0,5,11,6,6,0,0,0,31,0,0,0,7,4,3,0,0,0,21,0,0,7,3,3,0,3,0,0,14,0,0,0,4,0,5,0,0,0,9,0,0,0,3,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,5,0,0,0,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,37,23,39,52,58,54,36,21,4,326
5122515,0,3,11,4,9,7,4,4,3,52,0,0,6,6,13,8,8,5,0,45,0,7,3,7,14,9,7,3,3,48,0,0,0,5,11,7,3,0,0,29,0,0,5,8,10,8,3,0,0,33,0,0,0,3,5,5,3,0,0,21,0,0,0,6,9,6,3,0,0,23,0,0,0,0,4,4,0,0,0,10,4,0,3,3,4,3,0,4,0,26,0,4,0,0,0,0,0,0,0,4,46,22,38,65,95,78,60,44,18,453
5122516,0,3,5,8,3,0,4,0,0,23,0,5,4,9,4,3,3,3,3,33,0,0,0,3,6,0,3,3,0,24,0,0,3,0,3,0,0,0,0,15,0,0,4,0,3,0,0,0,0,5,0,0,5,5,6,3,0,0,0,20,0,0,3,4,5,8,0,0,0,19,0,0,4,3,0,0,3,0,0,14,0,3,5,6,0,0,0,4,0,12,0,4,0,3,0,0,0,0,0,5,28,31,38,58,48,35,30,18,12,300
5122517,0,0,4,7,3,8,0,3,0,29,0,0,3,8,3,4,3,0,0,18,0,0,6,3,0,6,3,0,0,20,0,0,3,0,0,0,0,0,0,14,0,0,3,7,3,3,0,0,0,17,0,0,0,3,0,3,0,0,0,4,0,0,4,5,0,3,0,0,0,15,0,0,0,3,0,3,0,0,0,5,0,3,6,8,5,0,0,4,0,26,0,0,0,0,0,0,0,0,0,0,29,24,38,53,32,43,34,14,6,282
5122518,0,7,13,7,3,0,0,0,4,34,0,5,3,9,3,4,0,0,0,25,0,6,4,4,7,4,5,0,0,21,0,0,3,0,0,3,0,0,0,11,0,0,3,0,4,0,0,0,0,11,0,0,3,3,0,3,0,0,0,12,0,0,6,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,4,0,0,6,5,6,8,3,32,0,0,3,0,0,0,0,0,0,6,22,37,58,33,51,50,42,38,11,333
5122519,0,5,0,0,3,5,5,3,3,28,0,3,3,8,8,9,7,0,0,37,0,3,5,3,8,9,3,6,0,35,0,4,8,3,9,7,3,0,3,28,0,0,3,3,3,5,0,0,0,15,0,0,4,12,8,3,0,0,0,22,0,0,3,4,8,5,3,0,0,22,0,0,3,0,8,4,0,0,0,12,3,0,10,3,8,7,4,14,21,79,0,0,0,0,0,4,3,0,0,8,36,31,57,47,84,91,89,72,45,563
5122520,0,3,6,3,4,9,0,0,0,25,3,0,3,3,0,4,0,0,0,13,0,0,3,7,3,3,0,0,0,14,0,0,3,3,5,0,0,0,0,13,0,0,3,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,4,0,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,12,10,34,23,31,26,8,16,0,153
5122521,0,12,6,7,3,11,3,0,0,54,0,3,15,3,10,17,4,0,0,52,0,6,13,6,16,5,3,3,0,56,0,0,3,8,8,8,3,0,0,30,0,0,3,8,14,3,0,0,0,32,0,0,0,6,3,9,0,0,0,25,0,0,3,6,10,9,0,0,0,28,0,0,0,3,3,0,0,0,0,11,0,0,4,4,4,9,8,3,0,37,0,0,0,0,0,0,0,0,0,0,34,43,69,76,94,114,69,29,17,534
5122522,0,0,6,4,3,3,3,5,0,30,0,0,4,10,6,0,3,0,0,21,0,0,7,5,3,3,0,0,0,19,0,0,3,3,3,0,0,0,0,11,0,0,4,4,7,3,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,3,0,3,0,13,0,0,0,0,0,0,0,0,0,6,0,0,6,7,3,5,7,10,10,42,0,0,0,0,0,0,0,0,0,3,25,11,45,55,50,41,46,61,32,360
5122523,3,9,5,5,9,5,3,3,7,46,0,5,6,4,11,4,3,3,0,39,0,3,8,5,11,0,0,0,0,21,0,0,0,3,5,3,0,0,0,10,0,0,6,3,4,0,3,3,0,18,0,0,3,3,3,3,0,0,0,14,0,0,0,0,4,0,0,0,0,9,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,3,0,9,6,20,0,0,0,0,0,0,3,0,0,8,29,30,50,47,61,57,43,52,26,398
5122525,0,4,3,3,3,0,3,0,0,19,0,0,3,4,3,0,0,0,0,15,0,0,0,7,3,0,3,0,0,16,0,0,4,5,0,3,0,0,0,13,0,0,0,9,8,6,0,0,0,20,0,0,3,7,0,0,0,0,0,8,0,0,3,5,7,0,0,0,0,14,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,18,13,20,56,38,26,18,9,4,199
5122526,0,5,10,0,6,0,0,0,0,17,0,0,0,7,3,3,0,0,0,16,0,0,5,6,5,5,0,0,0,32,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,7,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,12,14,28,33,95,0,0,0,0,0,0,0,0,0,0,17,21,47,43,39,43,32,45,41,322
5122527,0,3,0,3,3,0,0,0,0,15,0,4,0,0,3,0,0,0,0,13,0,0,3,0,0,5,0,0,0,11,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,6,4,0,4,0,6,27,50,0,0,0,0,0,0,0,0,0,0,11,10,18,18,20,18,18,27,83,218
5122528,0,0,0,0,3,0,0,3,4,14,0,0,0,0,3,0,0,3,0,14,0,0,0,0,4,0,0,0,7,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,11,6,25,0,0,0,0,0,0,0,0,0,0,3,5,8,7,17,12,18,46,58,179
5122529,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,3,0,0,0,10,0,0,0,4,0,3,0,0,0,8,0,0,0,0,3,0,0,0,0,5,0,0,0,6,0,0,0,0,0,8,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,3,15,27,27,18,14,14,3,132
5122530,0,8,4,3,11,3,4,3,0,35,0,8,6,8,10,10,3,0,0,41,0,0,6,3,3,4,0,0,0,23,0,3,5,0,3,6,0,0,0,24,0,0,0,5,0,8,0,0,0,14,0,0,4,3,0,3,0,0,0,15,0,0,3,3,4,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,0,8,4,0,16,0,0,0,0,0,0,0,0,0,0,28,31,51,52,56,64,36,21,13,348
5122531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5122532,0,0,3,9,0,0,7,3,0,20,0,0,0,0,3,7,0,0,0,19,0,0,6,6,5,10,3,0,0,33,0,0,4,3,4,5,0,0,0,12,0,0,3,0,5,3,0,0,0,15,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,3,3,0,0,11,0,0,0,0,3,3,0,0,0,9,0,0,0,0,5,0,0,0,0,11,0,3,0,0,0,0,0,0,0,6,18,14,21,28,51,57,42,14,15,251
