SA1_7DIGITCODE_2016,P_Sol_sp_En_T_2006_2010,P_Sol_sp_En_T_2011,P_Sol_sp_En_T_2012,P_Sol_sp_En_T_2013,P_Sol_sp_En_T_2014,P_Sol_sp_En_T_2015,P_Sol_sp_En_T_2016,P_Sol_sp_En_T_Yr_arr_ns,P_Sol_sp_En_T_T,P_LanProf_En_ns_Bef_2000,P_LanProf_En_ns_2000_2005,P_LanProf_En_ns_2006_2010,P_LanProf_En_ns_2011,P_LanProf_En_ns_2012,P_LanProf_En_ns_2013,P_LanProf_En_ns_2014,P_LanProf_En_ns_2015,P_LanProf_En_ns_2016,P_LanProf_En_ns_Yr_arr_ns,P_LanProf_En_ns_T,P_T_B_2000,P_T_2000_2005,P_T_2006_2010,P_T_2011,P_T_2012,P_T_2013,P_T_2014,P_T_2015,P_T_2016,P_T_Yr_arrival_ns,P_T_T
5104817,7,0,6,9,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,142,20,20,0,16,9,0,3,0,0,208
5104818,6,0,0,3,0,0,3,0,62,0,0,0,0,0,0,0,0,0,0,0,71,12,9,0,0,4,0,0,3,4,107
5104819,18,0,5,0,0,0,0,9,86,0,0,0,0,0,0,0,0,0,0,0,110,11,23,7,8,0,3,0,0,10,170
5104820,10,0,0,0,0,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,77,4,10,0,0,0,0,3,0,0,95
5104821,8,0,0,0,9,0,5,3,89,0,0,0,0,0,0,0,0,0,0,0,84,17,8,0,0,3,9,5,5,4,138
5104901,19,0,3,0,0,0,3,0,29,3,0,0,0,0,0,0,0,0,0,3,58,9,25,0,7,0,0,0,3,3,97
5104902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5,11,4,0,0,0,0,0,0,67
5104903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,3,0,0,0,0,0,0,3,36
5104904,8,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,3,46,7,24,0,7,3,0,0,0,9,93
5104906,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,58,5,3,3,0,3,0,0,0,0,69
5104907,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,42,9,6,0,0,0,0,0,0,5,62
5104908,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,78,13,23,4,6,0,0,0,0,0,125
5104909,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,16
5104910,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,30,6,5,0,0,0,0,0,0,0,48
5104911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
5104912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,277,0,0,0,0,0,0,0,0,0,277,277
5104913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,0,0,108,108
5105001,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,67,15,7,4,0,0,0,0,0,0,98
5105002,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,64,3,6,0,0,0,0,0,0,0,74
5105003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105004,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,61,4,5,3,0,0,0,0,0,0,84
5105005,3,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,73,18,10,0,0,0,0,3,0,9,118
5105006,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,75,15,13,8,0,0,0,0,0,0,114
5105007,3,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,61,10,15,0,3,0,0,0,3,0,86
5105008,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,45,5,18,0,0,0,0,0,4,0,76
5105009,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,6,59,8,12,0,0,0,0,0,0,8,92
5105010,6,0,0,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,109,3,14,0,0,3,4,0,3,0,138
5105011,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,53,13,3,0,0,0,0,0,0,0,71
5105012,3,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,65,12,12,0,0,5,0,0,0,0,88
5105013,14,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,120,26,21,8,0,3,0,0,0,0,175
5105014,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,67,21,14,3,3,0,0,0,0,0,106
5105015,7,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,121,14,29,3,6,9,0,0,0,4,187
5105016,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,32,0,5,0,0,3,0,0,0,0,50
5105017,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,18,0,0,0,0,0,0,0,3,39
5105018,4,0,3,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,57,17,14,0,3,0,0,8,0,0,101
5105019,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,46,8,7,0,3,0,0,0,0,0,63
5105020,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,92,14,24,3,3,0,0,0,0,0,144
5105101,10,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,63,3,12,0,4,3,0,0,0,0,92
5105103,4,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,54,4,4,0,0,0,0,0,0,0,66
5105104,3,0,4,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,56,5,4,0,3,0,0,0,0,3,84
5105105,3,0,3,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,54,7,9,0,3,3,5,0,0,6,102
5105106,3,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,77,8,3,0,4,3,0,3,0,3,105
5105107,6,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,55,9,9,0,3,0,0,0,0,3,81
5105108,30,8,0,3,3,0,3,0,74,0,0,0,0,0,0,0,0,0,0,0,173,16,51,21,5,5,8,0,3,3,286
5105109,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,40,9,10,0,3,0,0,0,0,0,54
5105111,4,0,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,32,7,15,0,0,3,0,0,0,0,52
5105112,7,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,32,11,11,0,3,3,0,0,0,5,56
5105113,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,51,4,9,4,0,0,3,0,0,0,66
5105114,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,52,0,6,0,6,0,0,0,0,4,72
5105115,0,0,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,66,4,5,4,3,0,0,0,0,0,86
5105201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
5105301,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,88,0,12,5,0,4,0,0,0,0,112
5105302,3,0,4,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,54,9,8,0,4,0,0,0,0,4,75
5105303,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,78,17,9,0,0,0,3,0,0,4,111
5105304,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,71,7,13,3,6,0,0,0,0,8,101
5105305,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,116,15,14,3,12,3,0,4,0,3,165
5105306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,37
5105307,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,30,0,3,0,0,0,0,0,0,0,36
5105308,11,3,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,78,13,12,3,0,0,0,0,0,3,116
5105309,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,33,3,3,0,0,4,0,3,0,3,51
5105310,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,41,9,3,0,3,7,0,0,0,10,72
5105311,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,6,4,0,4,0,0,0,0,3,54
5105312,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,92,3,6,0,3,3,0,0,0,6,118
5105313,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,27,3,4,0,0,0,0,0,0,0,35
5105314,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,121,6,3,0,0,0,0,0,0,4,135
5105315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
5105316,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,84,8,0,0,0,0,0,0,0,0,93
5105317,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,75,14,15,4,0,3,3,0,4,3,124
5105318,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,43,14,16,3,0,0,0,0,0,0,76
5105319,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,45,8,7,0,0,0,0,0,0,3,67
5105320,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,42,3,23,3,0,0,0,0,0,0,71
5105321,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,46,3,13,0,0,0,0,0,0,0,71
5105322,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,57,3,0,0,3,0,0,0,0,0,62
5105323,4,0,3,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,62,3,13,4,3,0,0,4,0,0,88
5105324,6,0,6,0,0,3,3,0,26,0,0,0,0,0,0,0,0,0,0,0,85,8,16,0,10,0,0,3,3,0,117
5105325,4,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,60,9,11,0,0,5,0,0,0,3,92
5105326,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,47
5105327,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,0,0,0,0,0,0,32
5105328,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,44,3,3,0,0,0,0,0,0,0,48
5105329,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,66,4,3,0,0,0,0,0,0,3,76
5105330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,0,0,0,0,0,0,0,0,42
5105331,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,52,6,3,3,0,0,0,0,0,3,70
5105332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105333,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,5,0,0,0,0,30
5105334,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,52,5,12,5,0,0,3,0,0,0,67
5105335,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,3,126,13,4,0,0,0,0,0,0,9,152
5105336,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,0,0,0,0,0,40
5105337,4,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,83,6,13,0,3,0,0,0,0,9,121
5105338,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,51,3,9,0,0,0,0,0,0,0,68
5105401,12,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,66,4,11,3,0,0,0,0,0,3,88
5105402,8,0,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,48,3,12,3,0,0,3,0,0,3,74
5105403,15,7,7,0,4,0,0,4,42,0,0,0,0,0,0,0,0,0,0,0,46,11,24,9,4,0,4,0,0,4,106
5105404,7,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,50,3,5,0,3,4,0,0,3,0,71
5105405,7,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,33,12,9,0,3,3,0,3,0,3,69
5105406,3,0,0,4,0,9,4,0,26,0,0,0,0,0,0,0,0,0,0,0,39,0,4,0,0,3,0,7,4,0,61
5105407,0,0,0,0,0,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,110,13,13,4,0,0,0,3,0,8,148
5105408,7,0,0,4,0,3,0,0,55,0,0,0,0,0,0,0,0,0,0,0,86,9,9,3,0,7,0,3,0,6,136
5105409,11,0,0,0,0,0,5,0,26,0,0,0,0,0,0,0,0,0,3,3,63,0,18,0,4,5,0,0,5,4,110
5105410,0,0,3,4,4,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,44,3,5,0,3,4,4,3,0,0,61
5105411,0,0,0,0,6,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,68,3,7,0,0,0,6,5,3,8,97
5105412,18,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,36,0,24,7,0,3,3,0,0,3,80
5105413,23,11,0,7,0,0,0,0,55,0,0,0,0,0,0,0,0,0,3,3,36,8,30,15,4,7,0,3,0,3,113
5105414,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,37,6,0,0,0,0,0,0,0,0,46
5105415,11,0,0,0,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,120,3,27,0,0,0,0,0,0,3,153
5105416,10,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,70,3,13,0,0,0,3,4,0,8,98
5105417,8,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,67,6,12,0,3,0,0,0,0,3,95
5105418,10,0,0,7,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,34,3,6,3,0,8,3,3,0,0,70
5105419,3,0,0,3,7,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,50,9,7,8,3,3,7,0,0,0,86
5105420,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,42,6,5,9,0,0,0,0,0,0,59
5105421,4,0,0,0,0,0,0,3,23,3,0,0,0,0,0,0,0,0,5,12,92,4,10,0,7,0,0,0,3,22,143
5105422,3,4,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,69,3,10,8,0,0,4,0,0,4,94
5105423,3,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,58,8,12,0,5,0,0,0,0,3,90
5105424,3,5,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,35,0,12,11,0,6,0,0,0,0,72
5105425,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,71,3,0,0,0,0,0,0,0,3,81
5105426,7,0,5,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,84,5,11,0,8,0,0,0,0,0,103
5105427,9,5,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,62,3,14,5,0,0,0,6,0,0,91
5105428,17,0,3,4,4,7,0,3,73,0,0,0,0,0,0,0,0,0,0,0,71,12,20,0,6,4,5,7,0,3,136
5105429,9,3,0,0,3,3,3,0,21,0,0,0,0,0,0,0,0,0,0,0,26,0,7,3,0,0,3,3,3,3,53
5105430,20,3,4,0,4,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,33,3,32,3,12,8,4,3,4,0,101
5105431,16,5,0,11,4,3,0,3,56,0,0,0,0,0,0,0,0,0,0,0,40,12,22,11,0,11,4,3,0,3,106
5105432,12,3,9,0,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,40,10,19,8,10,0,4,0,0,3,83
5105501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105601,16,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,41,7,16,3,0,0,3,0,0,0,68
5105602,23,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,59,14,23,0,0,0,0,0,3,0,102
5105603,11,0,3,0,0,3,0,0,53,0,0,0,0,0,0,0,0,0,0,0,59,6,24,0,3,0,0,3,0,0,98
5105604,9,0,3,3,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,39,8,24,0,3,3,0,0,0,0,75
5105605,8,0,0,3,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,67,19,17,0,3,3,0,5,0,3,114
5105606,19,0,0,0,3,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,57,22,18,3,0,0,3,0,0,0,107
5105607,10,3,9,9,0,3,0,0,78,0,0,0,0,0,0,0,0,0,0,0,110,24,24,3,15,9,0,3,0,3,192
5105608,14,3,8,5,0,3,5,3,130,0,0,0,0,0,0,0,0,0,0,0,121,21,25,13,8,9,0,6,5,5,221
5105609,9,3,0,0,6,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,44,14,15,4,6,3,11,0,0,3,97
5105610,7,11,0,3,0,0,0,3,72,0,0,0,0,0,0,0,0,0,0,0,63,23,13,11,3,5,0,5,0,3,132
5105611,9,0,3,0,0,0,4,0,44,0,0,0,0,0,0,0,0,0,0,0,48,9,10,3,3,0,0,0,4,4,89
5105612,5,8,3,4,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,3,49,3,15,8,3,4,0,0,0,3,89
5105613,19,14,0,4,4,3,3,0,107,0,0,0,0,0,0,0,0,0,0,0,77,25,21,16,3,3,4,3,3,3,169
5105614,7,6,6,6,4,0,0,3,91,0,0,0,0,0,0,0,0,0,0,0,86,15,14,6,6,6,4,0,0,3,143
5105615,21,6,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,44,7,19,7,0,0,0,0,0,6,88
5105616,14,4,3,0,3,9,0,8,87,0,0,0,0,0,0,0,0,0,0,0,74,13,20,8,5,0,3,4,0,9,134
5105617,0,0,0,7,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,79,7,0,0,0,7,3,0,0,0,93
5105618,4,0,4,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,107,11,7,0,4,0,0,0,0,0,134
5105619,24,7,3,3,0,3,0,3,77,0,0,0,0,0,0,0,0,0,0,0,96,6,35,11,9,5,0,3,0,3,168
5105620,13,9,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,76,8,20,9,4,4,0,3,0,0,131
5105621,11,3,3,0,3,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,68,25,22,3,3,0,3,0,0,0,119
5105622,5,0,3,0,0,4,0,0,59,0,0,0,0,0,0,0,0,0,0,0,105,10,11,0,4,0,0,5,0,0,136
5105623,0,9,0,0,0,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,65,6,10,11,5,0,0,4,0,4,106
5105624,17,3,3,5,3,4,0,5,86,0,0,0,0,0,0,0,0,0,0,0,47,16,21,3,6,5,3,4,0,8,117
5105625,16,3,7,4,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,112,36,22,6,9,9,3,0,0,0,200
5105626,15,3,0,0,9,3,0,7,135,0,0,0,0,0,0,0,0,0,0,0,108,22,19,3,0,0,9,3,0,8,169
5105627,11,3,0,0,7,0,0,6,68,0,0,0,0,0,0,0,0,0,0,0,81,17,11,3,3,0,7,3,0,5,123
5105628,45,0,10,5,4,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,94,24,61,7,7,5,4,0,3,0,203
5105629,32,10,4,7,0,3,0,3,154,0,0,0,0,0,0,0,0,0,0,0,92,42,33,10,4,7,3,3,0,4,207
5105630,29,4,4,6,0,4,3,5,122,0,0,0,0,0,0,0,0,0,0,0,65,23,27,4,4,6,0,4,3,5,145
5105631,13,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,80,11,18,0,0,0,0,0,0,3,116
5105632,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,23
5105633,5,0,0,5,3,3,0,0,65,0,0,0,0,0,0,0,0,0,0,0,108,15,18,3,6,8,3,3,0,0,160
5105634,5,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,74,9,5,0,0,0,3,5,0,0,101
5105635,9,0,0,0,4,0,0,3,59,0,0,0,0,0,0,0,0,0,0,0,92,14,22,0,0,4,4,3,0,0,143
5105636,8,3,3,3,4,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,58,11,7,3,3,3,4,0,0,0,102
5105637,34,7,6,13,3,0,3,13,154,0,0,0,0,0,0,0,0,0,0,0,106,19,43,6,11,13,3,0,3,15,216
5105638,3,0,0,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,51,7,9,4,5,3,0,4,0,0,83
5105639,24,0,0,6,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,52,7,25,0,0,6,3,0,0,4,100
5105640,16,0,0,8,4,3,0,0,67,0,0,0,0,0,0,0,0,0,0,0,65,18,22,0,0,8,4,4,0,0,125
5105641,35,0,4,0,3,3,0,0,116,0,0,0,0,0,0,0,0,0,0,0,93,26,44,0,9,3,3,3,0,4,183
5105642,23,0,8,4,15,3,4,0,126,0,0,0,0,0,0,0,0,0,0,0,92,8,29,8,8,4,15,3,4,4,178
5105643,13,0,0,3,4,4,0,0,74,0,0,0,0,0,0,0,0,0,0,0,62,17,19,0,0,3,4,4,0,0,110
5105644,0,8,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,68,6,3,13,0,0,0,0,0,3,92
5105645,19,0,0,10,9,10,0,0,110,0,0,0,0,0,0,0,0,0,0,0,64,24,19,0,3,10,9,10,0,0,136
5105646,16,7,4,5,5,3,6,3,169,0,0,0,0,0,0,0,0,0,0,0,154,23,28,9,4,7,5,3,6,3,243
5105647,12,7,14,0,3,0,0,4,93,0,0,0,0,0,0,0,0,0,0,0,66,21,16,7,14,0,10,0,0,3,146
5105648,23,10,11,7,0,0,0,3,113,0,0,0,0,0,0,0,0,0,0,0,97,14,29,10,11,7,0,0,0,3,164
5105649,30,7,6,4,3,3,0,3,92,0,0,0,0,0,0,0,0,0,0,0,48,15,30,9,6,4,3,3,0,4,123
5105650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105651,6,0,4,0,3,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,74,17,15,0,7,0,3,0,0,3,125
5105701,28,6,5,6,0,3,0,0,92,0,0,0,0,0,0,0,0,0,0,0,48,8,28,6,5,6,0,8,0,0,119
5105702,21,0,4,0,6,7,0,3,101,0,0,0,0,0,0,0,0,0,0,0,104,12,23,0,12,5,6,7,3,3,178
5105703,35,0,13,5,3,3,0,3,109,0,0,0,0,0,0,0,0,0,0,0,71,6,42,0,15,5,3,3,0,3,151
5105704,52,9,5,11,0,6,4,5,181,0,0,0,0,0,0,0,0,0,0,0,81,43,70,11,12,18,0,6,4,9,255
5105707,26,0,5,3,11,5,4,4,133,0,0,0,0,0,0,0,0,0,0,0,109,16,39,0,6,10,6,5,4,5,198
5105708,61,6,0,8,14,7,3,15,207,0,0,0,0,0,0,0,0,0,0,0,121,31,67,7,0,10,15,7,3,15,287
5105709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
5105710,13,0,3,14,3,4,0,3,79,0,0,0,0,0,0,0,0,0,0,0,70,12,20,3,6,14,3,4,0,7,135
5105711,20,3,0,0,4,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,54,12,20,3,3,0,4,0,3,0,96
5105712,17,6,4,0,0,0,4,3,61,0,0,0,0,0,0,0,0,0,0,0,47,6,18,6,8,0,0,0,4,8,101
5105713,16,0,3,3,0,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,61,10,24,0,9,3,0,3,0,3,111
5105715,24,0,10,0,3,0,3,4,113,0,0,0,0,0,0,0,0,0,0,0,120,23,25,0,10,0,3,0,3,5,189
5105716,25,13,0,3,4,6,6,3,124,0,0,0,0,0,0,0,0,0,0,0,84,18,32,13,3,11,6,8,8,6,188
5105717,16,7,3,0,5,3,0,3,114,0,0,0,0,0,0,0,0,0,0,0,103,23,16,7,4,4,5,3,0,0,165
5105718,31,3,0,3,3,0,0,3,75,0,0,0,0,0,0,0,0,0,0,0,102,9,43,7,10,3,3,0,0,5,174
5105719,28,0,3,7,0,5,4,0,146,0,0,0,0,0,0,0,0,0,0,0,120,25,39,0,7,6,0,5,4,3,213
5105720,15,0,3,3,6,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,107,22,19,0,3,3,6,0,0,3,162
5105721,33,0,8,8,0,8,0,0,117,0,0,0,0,0,0,0,0,0,0,0,83,5,42,3,15,8,0,8,0,3,161
5105722,17,10,3,9,0,0,4,3,111,0,0,0,0,0,0,0,0,0,0,0,89,14,27,10,0,6,0,0,3,3,160
5105723,34,3,3,0,10,0,8,5,89,0,0,0,0,0,0,0,0,0,0,0,104,6,42,6,3,0,10,0,8,9,184
5105724,34,3,5,3,3,4,11,4,145,0,0,0,0,0,0,0,0,0,0,0,110,34,53,4,12,4,3,4,11,4,240
5105725,63,5,15,0,8,5,7,6,198,0,0,0,0,0,0,0,0,0,0,0,80,56,79,8,19,7,7,12,7,6,269
5105727,36,3,6,8,8,8,0,3,127,0,0,0,0,0,0,0,0,0,0,0,112,14,40,13,6,10,6,8,0,3,217
5105728,15,0,3,3,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,57,19,22,4,3,3,0,0,3,3,105
5105729,19,10,6,9,0,5,3,4,129,0,0,0,0,0,0,0,0,0,0,0,117,28,31,14,10,9,4,5,3,9,220
5105730,25,4,4,3,0,3,0,0,81,0,0,0,0,0,0,0,0,0,0,0,75,14,26,7,4,3,0,3,0,0,134
5105731,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,61,61,18,0,0,0,0,0,0,0,0,61,86
5105732,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,50,0,5,0,0,0,0,0,0,0,64
5105733,515,89,71,49,45,54,24,26,1086,0,0,0,0,0,0,0,0,0,3,5,257,137,600,118,91,60,62,70,20,36,1449
5105734,34,7,3,3,4,0,3,0,129,0,0,0,0,0,0,0,0,0,0,0,46,50,44,7,3,3,4,0,3,0,158
5105735,25,0,9,0,4,0,0,6,106,0,0,0,0,0,0,0,0,0,0,0,62,21,36,0,9,0,4,0,0,6,140
5105736,17,4,11,3,0,3,0,5,87,0,0,0,0,0,0,0,0,0,0,0,54,12,16,4,13,3,0,3,0,6,106
