SA2_MAINCODE_2016,Aus_Both_prnts_born_os,Aus_Father_only_born_os,Aus_Mother_only_born_os,Aus_Both_prnts_born_Aus,Aus_bp_ns,Aus_Tot_R,Aus_Abor_Both_pare_brn_os,Aus_Abor_Father_only_brn_os,Aus_Abor_Mother_only_brn_os,Aus_Abor_Both_pare_brn_Aus,Aus_Abor_bp_ns,Aus_Aborigin_Tot_R,Chin_Both_prnts_born_os,Chin_Father_only_born_os,Chin_Mother_only_born_os,Chin_Bth_prnts_born_Aus,Chin_bp_ns,Chin_Tot_R,Croat_Both_prnts_born_os,Croat_Father_only_born_os,Croat_Mother_only_born_os,Croat_Bth_parnts_born_Aus,Croat_bp_ns,Croat_Tot_R,Dutch_Both_prnts_born_os,Dutch_Father_only_born_os,Dutch_Mother_only_born_os,Dutch_Both_prnts_born_Aus,Dutch_bp_ns,Dutch_Tot_R,Eng_Both_prnts_born_os,Eng_Father_only_born_os,Eng_Mother_only_born_os,Eng_Both_prnts_born_Aus,Eng_bp_ns,Eng_Tot_R,Fili_Both_prnts_born_os,Fili_Father_only_born_os,Fili_Mother_only_born_os,Fili_Both_prnts_born_Aus,Fili_bp_ns,Fili_Tot_R,Fren_Both_prnts_born_os,Fren_Father_only_born_os,Fren_Mother_only_born_os,Fren_Both_prnts_born_Aus,Fren_bp_ns,Fren_Tot_R,Ger_Both_prnts_born_os,Ger_Father_only_born_os,Ger_Mother_only_born_os,Ger_Both_prnts_born_Aus,Ger_bp_ns,Ger_Tot_R,Greek_Both_prnts_born_os,Greek_Father_only_born_os,Greek_Mother_only_born_os,Greek_Both_prnts_born_Aus,Greek_bp_ns,Greek_Tot_R,Hung_Bth_prnts_born_os,Hung_Father_only_born_os,Hung_Mother_only_born_os,Hung_Bth_prents_brn_Aus,Hung_bp_ns,Hung_Tot_R,Ind_Both_prnts_born_os,Ind_Father_only_born_os,Ind_Mother_only_born_os,Ind_Both_prnts_born_Aus,Ind_bp_ns,Ind_Tot_R,Irish_Both_prnts_born_os,Irish_Father_only_born_os,Irish_Mother_only_born_os,Irish_Both_prnts_born_Aus,Irish_bp_ns,Irish_Tot_R,Ital_Both_prnts_born_os,Ital_Father_only_born_os,Ital_Mother_only_born_os,Ital_Bth_prnts_born_Aus,Ital_bp_ns,Ital_Tot_R,Kor_Both_prnts_born_os,Kor_Father_only_born_os,Kor_Mother_only_born_os,Kor_Both_prnts_born_Aus,Kor_bp_ns,Kor_Tot_R,Leb_Both_prnts_born_os,Leb_Father_only_born_os,Leb_Mother_only_born_os,Leb_Bth_prents_born_Aus,Leb_bp_ns,Leb_Tot_R,Mac_Bth_parnts_born_os,Mac_Father_only_brn_os,Mac_Mother_only_brn_os,Mac_Bth_prnts_brn_Aus,Mac_bp_ns,Mac_Tot_R,Malt_Both_prnts_born_os,Malt_Father_only_born_os,Malt_Mother_only_born_os,Malt_Bth_prnts_born_Aus,Malt_bp_ns,Malt_Tot_R,Maori_Both_prnts_born_os,Maori_Father_only_born_os,Maori_Mother_only_born_os,Maori_Both_prnts_born_Aus,Maori_bp_ns,Maori_Tot_R,NZ_Both_prnts_born_os,NZ_Father_only_born_os,NZ_Mother_only_born_os,NZ_Both_prnts_born_Aus,NZ_bp_ns,NZ_Tot_R,Pol_Both_prnts_born_os,Pol_Father_only_born_os,Pol_Mother_only_born_os,Pol_Both_prnts_born_Aus,Pol_bp_ns,Pol_Tot_R,Russ_Both_prnts_born_os,Russ_Father_only_born_os,Russ_Mother_only_born_os,Russ_Bth_prnts_born_Aus,Russ_bp_ns,Russ_Tot_R,Scott_Both_prnts_born_os,Scott_Father_only_born_os,Scott_Mother_only_born_os,Scott_Bth_prnts_brn_Aus,Scott_bp_ns,Scott_Tot_R,Serb_Both_prnts_born_os,Serb_Father_only_born_os,Serb_Mother_only_born_os,Serb_Bth_prnts_born_Aus,Serb_bp_ns,Serb_Tot_R,SthA_Both_prnts_born_os,SthA_Father_only_born_os,SthA_Mother_only_born_os,SthA_Bth_prnts_born_Aus,SthA_bp_ns,SthA_Tot_R,Span_Both_prnts_born_os,Span_Father_only_born_os,Span_Mother_only_born_os,Span_Bth_prnts_born_Aus,Span_bp_ns,Span_Tot_R,Sri_Lkn_Bth_prnts_born_os,Sri_Lkn_Father_only_born_os,Sri_Lkn_Mother_only_born_os,Sri_Lkn_Bth_prents_brn_Aus,Sri_Lkn_bp_ns,Sri_Lkn_Tot_R,Turk_Bth_prnts_brn_os,Turk_Father_only_born_os,Turk_Mother_only_born_os,Turk_Bth_prnts_born_Aus,Turk_bp_ns,Turk_Tot_R,Viet_Bth_prnts_brn_os,Viet_Father_only_brn_os,Viet_Mother_only_brn_os,Viet_Bth_prnts_brn_Aus,Viet_bp_ns,Viet_Tot_R,Welsh_Both_prnts_born_os,Welsh_Father_only_born_os,Welsh_Mother_only_born_os,Welsh_Both_prnts_born_Aus,Welsh_bp_ns,Welsh_Tot_R,Oth_Both_prnts_born_os,Oth_Father_only_born_os,Oth_Mother_only_born_os,Oth_Both_prnts_born_Aus,Oth_bp_ns,Oth_Tot_R,Ancest_ns_Bth_parnts_brn_os,Ancest_ns_Fther_only_brn_os,Ancest_ns_Mther_only_brn_os,Ancest_ns_Bth_prnt_brn_Aus,Ancest_ns_bp_ns,Ancest_ns_Tot_R,Tot_P_Bth_parnts_brn_os,Tot_P_Fther_only_brn_os,Tot_P_Mther_only_brn_os,Tot_persns_Bth_prnts_brn_Aus,Tot_P_bp_ns,Tot_P_Tot_R
504021053,102,712,607,3283,58,4766,0,4,0,20,0,21,50,9,9,26,0,91,27,5,7,28,0,64,189,40,28,64,4,321,2241,657,565,2711,69,6246,27,0,8,7,0,37,56,10,5,22,0,89,189,47,37,248,6,528,27,6,3,17,0,60,10,5,3,7,0,30,52,8,0,9,0,76,390,115,86,759,12,1372,129,66,37,238,6,468,0,0,5,0,0,5,5,0,0,0,0,3,3,0,0,3,0,12,14,6,3,6,0,29,34,8,3,3,0,48,107,34,30,11,0,192,59,11,7,35,0,107,9,3,0,9,0,22,472,139,116,717,16,1449,3,3,0,0,0,9,63,8,6,0,0,79,17,3,3,6,0,29,4,0,5,0,0,16,3,0,0,0,0,3,10,0,4,0,0,14,78,7,12,44,0,148,414,78,92,116,4,703,28,5,7,49,534,626,3764,1155,972,5848,674,12413
504021054,98,633,414,3108,75,4328,0,6,4,76,0,95,149,6,15,17,3,187,92,12,5,40,3,152,135,39,21,52,4,251,1521,592,407,2365,88,4973,217,11,18,3,3,247,39,7,3,21,0,64,145,45,28,190,3,416,17,11,3,29,4,64,18,0,0,3,0,20,151,18,8,4,0,184,232,108,69,694,24,1126,373,91,37,292,6,801,6,0,0,0,0,8,0,0,0,0,0,9,3,0,0,0,0,7,13,6,0,3,0,20,152,9,5,4,3,182,123,31,10,11,0,169,97,16,0,25,0,139,13,4,3,6,0,26,287,141,110,577,14,1140,16,0,0,0,0,20,50,10,0,0,0,60,25,0,0,10,0,35,5,3,0,0,0,15,0,0,0,0,0,0,30,0,0,0,0,30,60,19,6,32,3,111,561,97,68,96,13,833,46,13,8,54,584,706,3804,1113,724,5441,777,11859
504031055,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,3,12
504031056,260,762,658,3401,54,5132,11,9,0,52,3,71,862,15,20,28,3,923,78,16,9,38,0,134,152,49,14,55,0,268,1951,670,552,2431,63,5661,351,0,18,3,3,382,78,12,5,16,0,111,124,41,28,180,8,385,70,36,11,46,3,175,37,3,3,5,0,53,449,26,4,17,3,500,385,120,97,660,11,1275,444,152,63,451,6,1117,19,0,0,0,0,15,28,5,0,3,0,35,167,20,17,19,6,222,30,11,3,12,0,60,201,27,34,6,3,267,152,36,25,15,0,236,163,18,7,40,4,234,23,0,3,3,0,26,473,128,78,526,13,1218,101,0,3,3,0,108,139,20,6,3,3,170,70,10,3,16,0,98,73,8,0,3,0,83,14,0,0,0,0,20,1232,19,18,15,6,1285,48,11,12,38,3,117,2854,148,133,140,28,3307,125,14,5,53,542,744,9433,1384,1066,5883,714,18480
504031057,303,592,450,2734,74,4148,0,4,0,60,0,60,924,19,28,28,7,1007,90,25,9,36,0,167,104,34,12,46,0,201,1646,560,411,1926,73,4612,562,5,23,5,7,606,84,4,5,10,0,102,132,35,24,128,3,327,28,13,4,31,0,81,33,5,0,6,0,44,1333,11,20,14,8,1384,329,116,60,495,24,1028,341,119,44,299,7,817,24,0,0,0,0,27,33,10,0,9,3,52,56,9,3,12,3,82,20,6,3,13,0,46,152,20,8,3,0,177,109,22,29,3,0,169,113,21,7,35,5,182,14,0,0,6,0,24,345,97,71,412,3,933,129,13,7,4,0,158,114,12,4,10,0,141,75,3,0,4,0,85,70,3,3,0,0,79,12,0,0,0,0,20,852,12,14,3,5,887,31,4,13,22,0,66,3299,163,108,135,31,3728,137,11,7,29,1233,1417,9811,1147,813,4590,1433,17804
504031058,57,255,255,1512,36,2109,0,0,0,0,0,0,32,0,0,5,0,41,3,3,0,12,0,20,43,24,9,22,0,97,845,224,204,946,48,2264,14,0,0,0,0,12,18,0,4,9,0,24,68,11,17,70,3,171,6,7,0,9,0,19,9,0,0,0,0,15,22,3,0,0,0,25,128,46,34,234,9,441,51,22,16,74,3,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,8,32,0,12,5,0,47,56,13,15,4,0,85,14,3,3,6,0,30,3,0,0,0,0,3,181,44,41,187,4,466,0,0,0,0,0,0,28,0,0,0,0,28,0,3,0,8,0,10,8,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,11,22,13,3,11,0,49,182,36,33,31,0,290,10,5,0,32,470,521,1444,419,376,2311,548,5102
504031059,458,1653,1363,7547,134,11159,6,4,12,131,0,157,561,19,43,44,0,667,91,34,10,79,3,215,358,91,58,171,3,681,5337,1459,1262,5320,155,13529,594,7,38,11,3,656,142,12,3,35,0,196,391,98,78,443,12,1018,55,28,26,96,0,199,53,6,5,10,0,78,1737,41,39,51,17,1884,1064,256,213,1380,36,2943,433,211,128,799,11,1591,50,0,9,8,0,65,25,6,4,5,0,42,50,18,14,20,0,113,54,25,19,17,3,117,627,49,25,6,12,723,436,129,100,36,5,709,178,36,33,73,3,321,54,3,0,6,0,65,1327,286,239,1149,27,3019,52,3,3,0,6,67,508,44,47,10,3,607,171,3,11,30,0,211,119,4,3,6,0,130,8,0,0,0,0,11,212,9,12,5,3,246,151,32,27,58,0,278,3966,294,231,329,47,4868,170,19,17,124,1825,2155,15488,2794,2335,12526,2200,35338
504031060,20,153,108,784,20,1084,0,0,0,3,0,3,15,0,0,0,0,18,3,3,0,13,0,24,23,14,3,7,0,52,405,121,96,529,15,1169,6,0,3,0,0,8,13,0,0,0,0,12,41,9,6,47,3,116,0,0,0,7,0,6,10,5,0,3,0,13,3,3,0,0,0,10,56,19,14,124,0,225,41,20,10,41,3,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,0,0,0,7,22,20,6,0,0,49,12,3,0,3,0,17,8,0,0,6,0,12,90,23,24,171,7,310,0,0,0,0,0,3,19,5,0,3,0,27,7,0,0,0,0,8,5,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,8,0,27,101,24,17,16,0,157,5,5,0,8,151,171,741,252,177,1274,197,2651
504031061,36,249,166,1006,19,1484,0,3,0,12,0,21,76,3,0,3,0,77,30,8,3,11,0,47,51,20,13,18,0,109,594,217,140,728,16,1691,38,0,7,0,0,50,3,0,0,9,0,15,49,15,11,55,0,132,8,3,0,15,0,30,7,0,0,0,0,11,74,8,3,3,0,83,141,42,36,212,3,428,88,33,6,100,5,225,3,0,0,0,0,3,6,0,0,0,0,8,0,0,0,4,0,3,3,0,0,0,0,6,55,3,0,4,0,67,51,18,13,7,0,94,32,3,3,7,0,46,3,0,0,4,0,8,147,45,29,179,4,402,6,8,3,0,0,13,28,3,0,3,0,30,10,8,0,4,0,19,16,0,0,3,0,12,0,0,0,3,0,4,17,0,0,0,3,21,20,8,3,14,0,43,240,33,44,33,3,354,8,0,0,8,205,215,1464,422,274,1706,253,4114
504031062,154,454,317,1985,70,2987,0,3,5,60,0,68,385,6,6,9,3,405,99,14,5,35,0,153,88,25,10,32,0,159,1048,348,233,1361,63,3052,349,0,27,3,4,388,52,3,3,10,0,73,83,29,9,115,11,249,32,3,3,17,0,60,14,3,0,0,0,18,548,13,13,6,0,581,253,85,42,352,19,745,195,80,35,203,9,515,24,0,0,0,0,24,9,4,0,0,0,13,35,3,0,3,0,45,27,3,0,3,0,30,128,15,7,5,3,155,101,35,19,7,3,168,65,16,7,22,3,115,20,0,0,3,0,27,250,62,71,317,19,710,84,8,0,0,0,94,42,4,5,0,0,58,45,3,7,4,0,61,76,3,0,4,0,91,5,0,0,0,0,6,244,8,10,0,0,260,35,0,9,15,0,58,1388,82,92,71,14,1654,63,17,3,38,560,675,4943,763,546,3380,743,10368
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,31,218,191,1329,34,1800,0,4,0,34,0,43,64,0,4,6,0,77,133,15,20,63,0,229,61,17,8,24,0,114,621,188,186,986,41,2031,132,0,3,0,0,141,18,3,4,13,3,28,63,11,10,67,3,157,4,3,0,8,0,21,6,0,0,0,0,13,137,3,6,0,0,144,137,31,32,247,7,456,207,42,26,141,14,432,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,4,0,17,8,0,0,4,0,15,72,5,6,0,3,94,43,14,12,6,0,77,30,3,3,9,0,47,4,0,0,0,0,6,130,36,45,204,3,419,7,0,0,3,0,16,28,0,3,0,0,29,23,0,3,3,0,33,7,0,7,0,0,12,3,0,3,0,0,3,32,0,0,0,0,29,17,3,3,11,0,33,295,35,26,30,3,395,25,8,0,22,338,391,1916,384,351,2287,418,5351
504031066,102,486,315,1990,63,2947,0,4,4,78,0,90,170,3,4,12,4,195,93,11,6,40,0,153,75,21,16,27,4,135,1253,465,328,1721,73,3836,414,3,14,0,5,434,35,11,0,13,0,58,104,24,18,163,3,323,29,7,0,11,0,53,14,0,0,0,0,11,384,3,6,4,0,406,224,92,70,514,14,911,304,51,29,165,17,560,9,0,0,0,0,8,0,0,0,0,0,0,8,3,0,0,0,12,7,4,3,3,0,17,184,13,8,3,0,208,99,33,8,3,0,145,93,4,6,12,0,119,15,0,0,4,0,26,280,100,66,404,10,859,22,0,3,0,0,29,40,3,3,0,0,52,36,3,0,3,0,47,17,3,0,0,0,23,10,0,0,0,0,10,39,0,3,0,0,49,35,11,5,12,0,66,800,76,41,97,19,1037,44,8,3,47,1380,1482,4045,827,574,3715,1553,10724
504031067,67,355,333,1852,36,2637,0,3,0,39,0,44,51,3,8,8,0,66,44,5,3,34,0,92,70,23,13,37,3,138,857,317,330,1419,37,2966,54,4,11,3,0,72,8,4,3,12,0,28,58,14,18,95,3,188,9,5,3,11,3,35,15,7,0,6,0,25,70,4,0,4,0,86,160,57,48,347,3,616,135,57,30,209,6,437,3,0,0,0,0,3,3,0,0,3,0,7,0,0,0,3,0,3,12,3,4,3,0,24,97,4,7,3,0,112,101,30,13,9,0,147,44,8,8,13,0,81,8,0,0,0,0,14,194,53,63,281,3,590,11,0,0,0,0,16,19,3,5,0,0,31,25,4,4,8,0,38,18,3,0,8,0,24,0,0,0,0,0,0,25,0,0,0,0,25,13,0,7,12,3,39,436,65,42,69,10,621,21,4,0,44,257,324,2053,616,542,3179,342,6734
504031068,134,411,393,2211,44,3189,0,5,0,31,0,33,84,0,10,9,0,107,59,16,13,60,0,140,128,22,18,50,0,227,1878,366,375,1545,34,4196,95,7,6,0,3,111,44,3,8,14,0,65,130,30,22,132,3,317,14,5,9,12,0,41,11,0,0,3,0,18,238,6,8,3,0,258,288,57,54,379,3,775,171,57,42,208,0,485,9,0,0,0,0,9,3,0,0,3,0,4,8,4,0,7,0,24,16,0,3,9,0,34,120,13,5,0,3,142,98,46,15,7,0,163,60,12,11,9,0,96,3,3,0,0,0,5,442,78,76,413,7,1020,3,0,0,3,0,8,182,0,6,0,0,185,28,0,0,10,4,41,16,3,0,0,0,18,3,0,0,0,0,3,25,0,4,0,0,27,66,6,4,17,0,105,877,79,74,72,10,1116,30,3,3,30,381,455,4188,707,675,3650,476,9695
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011070,89,487,425,2105,50,3155,0,10,3,10,0,19,161,7,11,10,4,190,34,6,0,26,0,70,119,34,15,55,0,214,1816,416,367,1614,44,4253,67,3,18,3,0,87,49,0,10,19,0,78,144,33,26,107,0,316,18,6,8,12,0,49,11,3,0,8,0,20,83,5,3,13,0,107,544,79,62,515,15,1217,128,52,27,152,5,372,11,0,0,0,0,12,10,0,0,0,0,9,5,6,3,10,0,27,8,7,7,3,0,23,94,12,3,3,3,116,122,27,12,8,4,182,103,16,17,20,0,161,29,3,0,0,0,36,421,74,85,401,24,1000,17,3,0,0,0,18,104,4,4,6,3,127,28,0,0,7,0,37,8,0,0,0,0,10,4,0,0,0,0,4,26,0,0,0,0,26,81,18,7,19,0,121,601,79,76,92,3,856,37,3,10,27,393,468,3914,800,680,3675,509,9577
505011071,152,533,523,2118,29,3359,0,0,0,13,0,16,312,7,16,10,0,336,34,9,4,18,0,67,196,31,18,52,0,301,4233,490,501,1361,56,6632,130,3,9,0,0,144,95,4,8,12,0,118,233,28,21,120,4,408,28,11,6,28,0,71,23,3,4,0,0,33,210,7,0,10,0,224,934,109,85,390,18,1539,171,62,22,150,0,400,20,0,0,0,0,21,4,0,0,3,0,12,26,4,4,6,0,46,14,4,3,4,0,29,88,6,0,5,3,106,144,54,14,4,0,217,122,8,13,15,0,153,17,0,0,0,0,15,972,92,90,334,6,1497,28,7,0,3,0,36,478,5,10,4,3,500,57,11,3,10,0,79,19,3,6,0,0,24,0,0,0,0,0,3,36,0,3,0,0,39,220,11,10,19,3,261,988,77,76,73,0,1220,43,3,10,24,347,425,7947,908,829,3380,447,13507
505011072,120,718,612,3457,53,4961,0,0,0,6,0,8,327,17,24,14,0,380,56,19,16,60,0,150,196,43,24,70,0,335,2851,650,519,2550,61,6630,55,3,14,3,0,69,72,10,7,24,3,117,270,49,38,218,11,587,83,18,7,34,10,157,16,3,3,3,0,27,238,13,11,13,3,282,628,162,112,772,11,1679,333,105,33,293,6,773,18,0,3,0,0,17,10,0,0,3,0,13,37,14,8,33,0,85,18,0,3,5,0,33,42,13,6,3,0,62,129,34,31,14,0,215,107,11,11,35,0,168,23,5,3,4,0,35,713,142,105,653,10,1623,37,3,3,8,0,53,359,22,25,3,0,404,66,3,8,8,0,88,11,0,0,4,0,13,5,3,0,0,0,6,34,3,4,3,0,44,153,15,12,39,3,225,821,121,107,128,8,1182,25,3,0,57,328,419,6169,1281,988,6079,455,14976
505011073,123,726,528,3195,40,4598,0,0,0,12,0,8,334,6,17,20,0,371,65,16,7,42,0,123,147,31,24,64,0,268,1954,636,464,2367,51,5468,64,3,17,3,0,84,52,5,5,26,0,91,204,36,22,168,5,440,66,17,9,41,0,136,28,7,0,6,3,42,199,10,0,7,3,219,577,129,93,817,23,1638,275,92,39,219,3,636,17,0,3,0,0,21,17,3,0,7,0,25,40,11,12,10,0,66,10,8,0,14,0,30,88,17,3,10,0,108,145,49,30,11,0,241,76,9,4,38,3,129,31,4,3,4,0,44,486,121,98,680,17,1403,22,4,3,0,0,33,116,28,0,0,4,146,39,8,12,8,0,65,16,7,3,3,0,33,7,0,0,0,0,7,62,0,3,0,0,72,83,8,10,38,0,139,801,109,98,91,12,1113,58,15,9,52,349,471,4935,1207,859,5546,476,13021
505011074,78,509,390,1904,31,2910,0,0,0,7,0,15,175,5,4,11,3,193,24,6,3,13,4,43,107,35,23,46,0,209,2719,500,382,1390,51,5037,43,0,11,0,0,58,52,3,3,12,0,67,154,31,13,125,4,329,18,7,3,20,0,58,28,4,0,0,0,34,104,9,4,6,0,121,640,76,75,442,8,1242,120,35,48,123,0,334,6,0,0,0,0,6,13,0,0,0,0,13,20,0,0,17,0,38,3,3,0,7,0,19,54,3,7,0,0,63,94,23,8,4,5,137,91,12,10,8,4,125,21,3,3,0,0,29,524,89,72,349,5,1050,13,0,0,0,0,15,187,15,10,0,0,206,36,7,0,9,0,58,7,0,0,0,0,10,8,0,0,0,0,8,12,0,0,0,0,15,124,6,15,10,3,161,686,66,63,64,3,879,25,3,5,30,334,396,4944,841,664,3235,432,10115
505011075,104,535,413,2199,30,3279,0,0,0,3,0,3,160,10,7,14,0,196,56,16,10,33,0,113,152,21,11,34,0,225,2175,493,376,1679,46,4759,40,0,7,0,0,50,57,5,5,13,0,79,171,33,35,125,0,372,64,26,13,43,0,152,29,3,4,0,0,33,224,14,7,8,0,252,474,88,71,529,10,1180,226,95,43,236,4,608,5,0,0,0,0,5,11,5,0,3,0,23,42,9,9,11,0,68,8,3,3,10,0,19,35,4,3,0,0,44,102,29,27,11,0,158,116,11,12,28,0,159,40,0,0,0,0,36,513,96,58,442,8,1122,26,4,0,0,0,27,251,9,7,3,0,268,34,3,0,10,0,48,13,0,0,0,0,15,7,3,0,0,0,11,36,0,5,0,0,45,96,5,13,25,0,142,688,81,77,87,12,938,16,0,3,15,224,264,4741,941,703,3909,315,10603
505011076,78,403,267,1095,9,1858,0,0,0,3,3,9,172,13,9,12,0,205,22,4,3,22,0,52,155,28,12,23,5,215,2943,372,222,737,29,4300,27,0,8,3,0,36,58,6,0,11,0,77,129,31,17,75,3,254,32,0,3,27,0,64,6,3,0,3,0,12,216,10,6,0,0,235,615,49,37,203,3,908,132,31,37,64,3,273,0,0,0,0,0,0,0,0,0,3,0,3,29,0,3,12,0,40,13,0,4,6,0,20,24,3,3,0,0,28,43,17,21,4,0,81,71,6,9,14,0,95,9,0,0,0,0,4,671,67,48,189,3,975,5,3,3,0,0,10,441,6,9,0,0,460,16,0,6,9,0,35,4,0,0,0,0,6,3,0,0,0,0,3,24,3,0,3,0,33,125,13,6,24,0,167,664,29,56,40,7,788,23,0,3,7,95,126,5373,631,455,1839,150,8450
505011077,147,581,493,2057,34,3319,0,0,0,14,0,16,498,14,9,9,6,540,37,11,3,15,0,69,208,33,24,44,3,309,3485,531,461,1558,51,6085,98,0,11,0,0,117,87,6,3,22,0,121,255,30,21,121,0,432,32,4,8,13,0,62,24,3,3,3,0,36,312,5,11,8,0,335,846,116,80,506,9,1554,159,53,22,145,4,385,41,0,3,0,0,46,9,3,0,3,0,18,14,5,0,12,0,31,14,0,0,8,0,25,100,9,3,3,3,108,150,45,18,4,0,227,118,18,11,20,3,163,31,0,0,3,0,42,717,102,95,352,14,1279,22,0,0,0,0,24,271,5,6,0,0,281,42,3,0,11,0,62,35,7,3,0,0,44,15,3,0,0,0,14,40,0,3,3,0,44,163,12,6,12,0,200,1373,77,89,78,18,1639,48,11,7,26,679,767,7554,965,789,3562,799,13673
505011078,99,675,552,2966,49,4342,0,0,0,7,0,4,250,10,19,26,4,310,29,6,7,46,0,82,169,36,21,48,7,275,2458,580,494,2169,61,5761,43,0,15,3,0,57,50,10,9,27,0,99,184,36,39,166,0,433,42,25,6,30,0,101,30,5,0,7,0,40,156,11,10,17,5,187,560,128,78,649,15,1434,258,96,39,246,8,651,15,0,0,0,0,20,3,0,0,0,0,7,17,7,0,14,0,42,19,0,0,7,0,28,39,5,4,0,3,55,138,42,28,4,0,220,89,10,7,15,0,126,23,3,0,3,0,32,607,171,90,595,15,1476,6,3,0,0,0,13,208,8,14,0,0,223,39,5,0,16,0,54,11,0,0,6,0,22,0,0,0,0,0,0,22,0,10,3,0,37,114,13,6,39,3,183,617,109,80,89,14,905,31,9,7,31,443,525,5068,1147,900,5112,593,12812
505011079,127,507,468,1983,39,3125,0,0,0,0,0,0,145,12,4,5,6,172,35,14,3,19,0,66,140,28,8,40,0,222,2837,453,428,1583,59,5364,26,0,0,0,0,26,58,10,6,22,0,100,209,30,25,125,9,394,39,4,3,21,0,66,25,3,3,3,0,35,100,4,0,4,0,111,617,101,83,492,9,1304,172,81,30,162,3,441,8,0,0,0,0,9,0,0,0,0,0,0,8,4,0,7,0,21,13,3,8,9,0,31,29,5,3,0,0,39,122,25,31,14,0,193,75,4,5,14,0,100,29,0,3,0,0,35,603,106,85,381,9,1188,27,7,0,0,0,39,220,3,10,5,0,247,26,3,0,6,0,36,3,5,0,3,0,14,9,3,0,0,0,7,27,0,3,0,0,32,119,11,7,17,0,155,610,74,88,75,3,848,36,0,3,31,437,513,5118,857,744,3572,547,10838
