SA2_MAINCODE_2016,Canada_Before_1946,Canada_1946_1955,Canada_1956_1965,Canada_1966_1975,Canada_1976_1985,Canada_1986_1995,Canada_1996_2005,Canada_2006_2010,Canada_2011,Canada_2012,Canada_2013,Canada_2014,Canada_2015,Canada_2016,Canada_Yr_arrival_ns,Canada_Tot,Ch_ex_SARs_Taiw_Before_1946,Ch_ex_SARs_Taiw_1946_1955,Ch_ex_SARs_Taiw_1956_1965,Ch_ex_SARs_Taiw_1966_1975,Ch_ex_SARs_Taiw_1976_1985,Ch_ex_SARs_Taiw_1986_1995,Ch_ex_SARs_Taiw_1996_2005,Ch_ex_SARs_Taiw_2006_2010,China_ex_SARs_Taiw_2011,China_ex_SARs_Taiw_2012,China_ex_SARs_Taiw_2013,China_ex_SARs_Taiw_2014,China_ex_SARs_Taiw_2015,China_ex_SARs_Taiw_2016,Chna_ex_SARs_Taiw_Yr_arr_ns,China_ex_SARs_Taiw_Tot,Croatia_Before_1946,Croatia_1946_1955,Croatia_1956_1965,Croatia_1966_1975,Croatia_1976_1985,Croatia_1986_1995,Croatia_1996_2005,Croatia_2006_2010,Croatia_2011,Croatia_2012,Croatia_2013,Croatia_2014,Croatia_2015,Croatia_2016,Croatia_Yr_arrival_ns,Croatia_Tot,Egypt_Before_1946,Egypt_1946_1955,Egypt_1956_1965,Egypt_1966_1975,Egypt_1976_1985,Egypt_1986_1995,Egypt_1996_2005,Egypt_2006_2010,Egypt_2011,Egypt_2012,Egypt_2013,Egypt_2014,Egypt_2015,Egypt_2016,Egypt_Yr_arrival_ns,Egypt_Tot,Fiji_Before_1946,Fiji_1946_1955,Fiji_1956_1965,Fiji_1966_1975,Fiji_1976_1985,Fiji_1986_1995,Fiji_1996_2005,Fiji_2006_2010,Fiji_2011,Fiji_2012,Fiji_2013,Fiji_2014,Fiji_2015,Fiji_2016,Fiji_Yr_arrival_ns,Fiji_Tot,Germany_Before_1946,Germany_1946_1955,Germany_1956_1965,Germany_1966_1975,Germany_1976_1985,Germany_1986_1995,Germany_1996_2005,Germany_2006_2010,Germany_2011,Germany_2012,Germany_2013,Germany_2014,Germany_2015,Germany_2016,Germany_Yr_arrival_ns,Germany_Tot,Greece_Before_1946,Greece_1946_1955,Greece_1956_1965,Greece_1966_1975,Greece_1976_1985,Greece_1986_1995,Greece_1996_2005,Greece_2006_2010,Greece_2011,Greece_2012,Greece_2013,Greece_2014,Greece_2015,Greece_2016,Greece_Yr_arrival_ns,Greece_Tot,Ho_Ko_SAR_China_Before_1946,Ho_Ko_SAR_China_1946_1955,Ho_Ko_SAR_China_1956_1965,Ho_Ko_SAR_China_1966_1975,Ho_Ko_SAR_China_1976_1985,Ho_Ko_SAR_China_1986_1995,Ho_Ko_SAR_China_1996_2005,Ho_Ko_SAR_China_2006_2010,Hong_Kong_SAR_China_2011,Hong_Kong_SAR_China_2012,Hong_Kong_SAR_China_2013,Hong_Kong_SAR_China_2014,Hong_Kong_SAR_China_2015,Hong_Kong_SAR_China_2016,Hng_Kng_SAR_China_Yr_arr_ns,Hong_Kong_SAR_China_Tot,India_Before_1946,India_1946_1955,India_1956_1965,India_1966_1975,India_1976_1985,India_1986_1995,India_1996_2005,India_2006_2010,India_2011,India_2012,India_2013,India_2014,India_2015,India_2016,India_Yr_arrival_ns,India_Tot,Indonesia_Before_1946,Indonesia_1946_1955,Indonesia_1956_1965,Indonesia_1966_1975,Indonesia_1976_1985,Indonesia_1986_1995,Indonesia_1996_2005,Indonesia_2006_2010,Indonesia_2011,Indonesia_2012,Indonesia_2013,Indonesia_2014,Indonesia_2015,Indonesia_2016,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1946,Iran_1946_1955,Iran_1956_1965,Iran_1966_1975,Iran_1976_1985,Iran_1986_1995,Iran_1996_2005,Iran_2006_2010,Iran_2011,Iran_2012,Iran_2013,Iran_2014,Iran_2015,Iran_2016,Iran_Yr_arr_ns,Iran_Tot,Iraq_Before_1946,Iraq_1946_1955,Iraq_1956_1965,Iraq_1966_1975,Iraq_1976_1985,Iraq_1986_1995,Iraq_1996_2005,Iraq_2006_2010,Iraq_2011,Iraq_2012,Iraq_2013,Iraq_2014,Iraq_2015,Iraq_2016,Iraq_Yr_arrival_ns,Iraq_Tot,Ireland_Before_1946,Ireland_1946_1955,Ireland_1956_1965,Ireland_1966_1975,Ireland_1976_1985,Ireland_1986_1995,Ireland_1996_2005,Ireland_2006_2010
502011028,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,13,0,3,4,5,0,0,0,27,0,0,4,5,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,11,3,13,3,0,3,3,0,0,0,0,0,0,52,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,3,0,3,18,0,6,3,3,0,0,5,56,0,0,0,0,0,4,3,3,0,0,0,5,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,8,0,6
502011029,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,7,8,3,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,6,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,4,3,3
503011030,0,0,0,3,5,4,11,0,0,3,0,0,4,0,0,26,0,0,0,4,3,7,10,20,0,0,4,3,0,0,3,55,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,5,4,5,3,3,12,11,0,3,0,0,0,0,0,50,0,7,3,7,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4,3,4,7,3,0,7,0,0,0,0,0,21,0,0,3,12,3,10,6,13,0,0,0,3,0,0,0,56,0,0,3,0,0,0,3,4,0,0,0,0,5,0,0,19,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,8,3,11,4,0
503011031,0,0,0,3,13,6,9,0,0,0,3,5,3,9,3,50,0,0,0,0,0,9,3,8,0,4,29,28,46,15,4,154,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,5,4,6,0,3,4,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,12,8,11,0,0,0,4,7,3,8,63,0,3,0,5,0,3,13,15,8,0,5,11,3,3,0,76,0,0,0,0,4,3,5,0,0,4,0,0,0,0,0,22,0,0,0,3,13,3,0,0,0,0,5,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,5,3,7
503011032,0,0,0,4,4,7,10,3,0,7,0,0,0,0,3,45,0,0,0,0,0,9,5,5,0,0,0,0,0,4,0,21,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,3,6,8,4,4,0,0,4,3,0,47,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,9,5,0,0,0,0,4,0,0,24,0,3,3,0,0,7,3,4,0,0,5,3,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,8,11
503011033,0,0,0,4,5,6,3,0,0,0,0,0,3,0,0,26,0,3,0,0,3,6,22,13,3,0,3,3,3,0,5,72,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,4,5,5,0,0,0,0,0,0,0,35,3,5,5,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,5,0,0,0,0,3,0,0,21,0,4,0,13,0,8,15,6,3,0,3,0,6,0,4,65,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,26,4,5
503011034,0,0,0,7,6,6,8,3,3,0,4,4,0,0,0,41,0,0,0,3,3,17,21,11,3,7,10,11,11,11,3,106,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,3,8,9,6,5,0,3,0,4,0,0,0,57,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,9,6,9,11,3,3,0,9,0,0,5,59,0,7,0,3,0,15,21,19,3,3,6,16,10,0,3,109,0,0,0,0,4,4,23,0,0,0,0,0,0,0,0,39,0,0,0,0,6,6,10,3,0,0,0,7,0,0,0,38,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,9,3,11,6,19,16,12
503011035,0,0,3,8,5,9,32,16,4,4,0,12,0,3,3,105,0,0,3,10,22,64,75,102,46,54,125,153,247,186,65,1153,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,15,4,7,10,12,9,12,3,0,3,9,3,0,0,94,0,8,9,0,0,0,0,0,0,3,4,0,0,0,0,27,0,0,8,13,24,37,27,9,4,6,8,22,15,9,7,191,0,3,3,46,19,41,35,33,15,6,19,18,21,28,5,291,0,3,3,9,11,27,44,15,0,14,11,30,29,34,0,230,0,0,0,0,5,9,5,13,3,0,4,10,3,3,0,62,0,0,0,0,0,0,3,0,0,0,9,25,6,4,0,42,0,3,8,15,10,15,14,10
503011036,0,0,3,0,9,3,10,9,10,4,0,3,3,0,0,59,0,3,4,3,0,12,24,13,7,9,4,10,5,0,0,103,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,11,0,3,14,12,11,8,6,0,0,3,0,0,4,66,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,4,12,0,0,0,0,3,0,0,0,30,0,7,3,3,0,8,33,8,0,8,0,0,0,0,4,74,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,14,0,0,0,0,3,3,4,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,3,5
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,0,3,6,7,3,10,7,3,0,0,0,3,0,0,54,0,0,0,0,0,8,4,14,3,4,6,0,3,0,4,49,0,3,3,4,0,3,0,0,0,0,0,0,0,0,0,17,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,4,7,4,14,10,3,0,0,0,0,0,0,47,0,24,15,12,4,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,6,5,3,5,0,0,0,0,3,0,0,32,0,3,3,12,8,7,6,15,0,0,0,7,0,3,3,62,0,0,0,0,0,0,3,4,3,5,7,0,0,0,0,16,0,0,0,0,7,3,6,10,0,0,0,0,0,0,0,27,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,3,8,25,11,38
503021039,0,0,0,3,6,9,15,4,0,4,3,0,3,3,0,51,0,0,0,0,0,27,16,25,8,4,10,12,8,5,3,128,0,4,6,9,0,6,3,0,0,0,0,0,0,0,0,34,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,29,3,6,16,12,7,9,3,3,4,3,0,4,3,94,0,15,18,15,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,7,8,7,3,0,0,0,3,0,0,0,32,0,7,0,48,10,16,12,55,3,7,12,22,20,16,5,232,0,0,0,0,0,5,14,12,3,0,0,0,0,4,0,44,0,0,0,0,3,0,8,4,4,4,10,6,9,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,8,22,9,44
503021040,0,0,3,3,3,4,10,5,0,0,0,0,3,0,0,36,0,0,0,0,5,19,13,10,6,5,0,7,3,3,4,78,0,0,9,0,0,0,3,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,5,8,7,3,10,4,0,3,0,0,0,3,0,51,0,36,32,22,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,4,0,11,0,3,0,0,0,0,3,0,0,21,0,0,3,24,4,3,0,16,0,0,4,9,0,3,0,67,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,14,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,6,0,0,3,0,0,0,0,19,0,0,0,3,4,20,11,31
503021041,0,0,0,11,7,21,25,30,13,20,5,10,17,15,4,167,0,0,0,7,8,73,129,225,48,83,86,179,161,74,67,1143,0,0,12,9,0,7,13,3,0,3,0,0,0,0,3,51,0,5,8,7,0,7,0,3,0,4,4,4,0,0,3,41,0,0,0,3,0,7,0,7,0,3,3,0,0,0,0,25,0,14,5,8,10,20,16,27,11,14,13,30,34,7,11,213,0,7,14,9,4,7,4,0,0,0,3,0,0,0,3,55,0,0,0,7,23,49,46,37,9,43,26,30,25,23,22,355,0,0,5,50,10,34,69,166,41,59,87,101,154,126,20,933,0,0,0,4,6,35,94,68,9,14,16,26,31,22,24,340,0,0,0,0,9,10,19,39,38,37,30,35,52,19,4,295,0,0,0,0,0,3,4,5,0,0,0,3,3,3,0,23,0,3,7,21,16,45,27,93
503021042,0,0,0,14,8,17,28,14,5,10,4,0,6,0,4,109,0,0,0,3,3,8,35,62,16,22,19,23,31,10,4,235,0,0,7,4,0,3,3,0,0,0,0,0,0,0,3,20,0,0,0,0,0,3,0,0,0,0,0,7,5,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,13,3,8,8,9,21,12,0,4,6,10,4,3,3,94,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,8,15,16,14,0,3,3,0,3,0,7,74,0,10,8,25,5,7,31,61,15,26,14,20,29,5,10,258,0,0,3,0,3,4,16,13,0,3,3,0,0,0,3,59,0,0,0,0,16,8,3,17,3,8,4,4,5,0,0,62,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,9,0,0,9,9,18,25,9,25
503021043,0,0,4,9,8,9,17,13,0,11,3,7,0,0,3,82,0,0,0,0,5,17,42,39,13,21,25,18,19,4,12,223,0,3,3,3,0,4,9,0,0,0,0,0,0,0,0,28,0,7,3,0,0,3,3,0,0,0,0,0,0,3,0,23,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,16,0,10,3,7,10,3,20,13,4,3,0,3,5,0,5,89,4,0,7,8,0,0,3,0,0,0,0,0,0,0,0,22,0,0,0,9,3,13,11,8,0,0,3,0,0,3,5,58,0,11,5,15,9,21,42,279,37,60,86,122,122,78,25,908,0,0,0,0,0,9,11,17,3,0,0,3,0,0,0,41,0,0,0,0,3,7,10,16,3,11,7,8,4,0,0,70,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,10,7,50,27,24,14,25,19,35
504011044,0,0,0,7,7,0,3,7,0,3,4,0,3,0,0,27,0,0,0,0,0,13,35,29,5,14,15,10,8,3,10,126,0,3,8,26,6,4,6,0,0,0,0,0,0,3,4,57,0,5,0,0,0,0,4,3,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,26,4,7,6,4,10,12,3,4,0,0,0,0,3,77,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,7,8,3,0,0,9,0,4,0,0,38,0,12,4,73,13,19,29,64,7,18,7,27,3,4,4,293,0,0,0,0,3,8,11,7,0,0,0,3,0,0,0,42,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,10,0,5,3,12,10,27,7,33
504011045,0,0,0,7,7,7,7,13,3,0,0,0,3,3,0,61,0,0,0,4,4,38,46,120,17,25,9,17,26,5,19,327,3,6,9,8,0,0,14,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,29,4,13,16,10,18,3,3,0,0,3,3,0,6,115,0,3,9,13,3,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,9,11,16,10,3,3,8,12,6,4,0,83,0,11,6,96,27,47,50,136,23,26,39,39,23,22,10,565,0,0,0,0,5,12,27,11,4,3,3,0,4,3,6,75,0,0,0,0,0,7,14,4,10,7,3,0,0,4,4,55,0,0,0,0,0,4,14,9,0,0,11,4,0,0,3,43,0,3,6,21,15,35,23,50
504011046,0,0,0,7,10,9,10,3,4,0,0,3,0,0,3,38,0,0,0,5,0,14,28,37,10,19,7,20,12,9,0,151,0,0,3,9,0,0,6,4,0,0,0,0,0,0,0,23,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,9,0,13,5,4,19,9,6,8,3,3,3,0,0,0,0,80,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,11,0,0,0,0,3,6,9,6,0,3,0,3,0,0,0,40,0,0,4,41,13,16,29,245,36,81,62,102,95,69,18,809,0,4,0,4,0,13,26,11,0,3,0,7,7,5,0,82,0,0,0,0,3,0,11,3,10,7,5,0,10,0,0,51,0,0,3,0,0,0,7,3,0,5,0,0,0,0,0,16,0,0,3,13,3,16,14,42
504011047,0,0,0,7,0,7,6,7,0,3,0,3,0,0,0,34,0,0,0,0,24,51,122,232,28,38,35,33,43,15,25,655,0,3,17,25,4,6,17,0,3,0,3,0,0,0,4,75,0,7,7,4,4,0,4,4,0,8,0,0,0,0,3,37,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,9,0,47,12,8,4,5,8,3,0,0,0,0,0,0,0,91,0,14,28,19,10,0,0,7,0,0,0,3,3,0,3,92,0,0,0,4,12,21,32,13,0,11,9,8,9,4,4,124,0,12,14,150,36,56,85,234,35,55,32,68,64,38,25,889,0,4,0,3,11,7,20,20,6,4,7,5,10,0,0,100,0,0,0,0,7,13,34,10,11,15,11,0,0,7,0,103,0,0,0,0,0,6,17,16,6,4,8,0,0,0,0,53,0,3,3,18,9,23,4,32
504011048,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,13,37,4,13,4,0,0,0,3,104,0,3,0,10,5,4,13,0,0,0,0,0,0,0,0,35,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,12,5,8,3,0,3,0,0,0,0,0,0,0,0,32,0,16,27,14,0,0,6,0,0,8,0,3,0,0,7,77,0,0,0,0,9,20,8,5,0,0,0,0,0,0,0,46,0,0,0,85,32,28,25,32,7,6,15,8,3,0,7,260,0,0,0,0,3,7,15,0,0,3,0,0,0,0,0,27,0,0,0,0,5,9,0,8,0,11,0,0,3,0,0,28,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,3,8,0,14,0,3
504021049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,3,3,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
504021050,0,0,4,3,0,0,3,3,3,0,3,0,0,0,0,17,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,15,8,7,6,3,3,15,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,24,0,3,0,0,0,0,5,3,0,0,0,3,0,0,0,14,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,12,3,3
504021051,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,10,0,15,4,4,8,3,0,3,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,3,3,17,0,0,0,0,0,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,3
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,0,3,6,4,3,3,3,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,22,12,13,8,8,10,8,0,4,0,0,0,0,0,85,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,16,3,8,4,3,0,0,0,0,0,0,3,47,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,13,8,13,9,0
504021054,0,0,0,5,0,3,3,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,3,37,3,3,7,14,17,3,0,82,0,3,16,31,0,5,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,38,13,14,9,3,3,0,0,5,0,0,0,0,4,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,4,4,21,10,13,5,60,4,5,10,0,3,4,0,143,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,16,4,15,3,3
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,5,25,33,56,5,4,13,11,4,3,3,164,0,0,9,12,3,0,28,3,0,0,0,0,0,0,0,47,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,6,3,5,5,10,8,5,0,0,0,0,0,0,0,46,0,3,9,3,0,4,0,0,0,3,0,0,0,0,0,23,0,0,0,3,3,18,19,3,0,5,3,0,0,0,0,53,0,3,5,67,28,62,64,54,13,10,4,7,9,0,9,331,0,3,0,0,3,8,27,11,7,0,3,0,0,7,6,77,0,0,0,0,0,26,19,15,8,7,16,0,0,0,0,90,0,0,0,0,0,15,79,28,11,3,18,3,3,0,8,169,0,0,0,11,10,24,3,12
