SA2_MAINCODE_2016,Cntd_home_Cen_Nt_0_14_yr,Cntd_home_Cen_Nt_15_24_yr,Cntd_home_Cen_Nt_25_34_yr,Cntd_home_Cen_Nt_35_44_yr,Cntd_home_Cen_Nt_45_54_yr,Cntd_home_Cen_Nt_55_64_yr,Cntd_home_Cen_Nt_65_74_yr,Cntd_home_Cen_Nt_75_84_yr,Cntd_home_Cen_Nt_85_yr,Cntd_home_Cen_Night_Tot,Vis_from_Same_SA2_0_14,Vis_from_Same_SA2_15_24,Vis_from_Same_SA2_25_34,Vis_from_Same_SA2_35_44,Vis_from_Same_SA2_45_54,Vis_from_Same_SA2_55_64,Vis_from_Same_SA2_65_74,Vis_from_Same_SA2_75_84,Vis_from_Same_SA2_85,Vis_from_Same_SA2_Tot,Vis_fro_Diff_SA2_NSW_0_14,Vis_fr_Diff_SA2_NSW_15_24,Vis_fr_Diff_SA2_NSW_25_34,Vis_fr_Diff_SA2_NSW_35_44,Vis_fr_Diff_SA2_NSW_45_54,Vis_fr_Diff_SA2_NSW_55_64,Vis_fr_Diff_SA2_NSW_65_74,Vis_fr_Diff_SA2_NSW_75_84,Vis_fr_Diff_SA2_NSW_85,Vis_fr_Diff_SA2_NSW_Tot,Vis_fro_Diff_SA2_Vic_0_14,Vis_fr_Diff_SA2_Vic_15_24,Vis_fr_Diff_SA2_Vic_25_34,Vis_fr_Diff_SA2_Vic_35_44,Vis_fr_Diff_SA2_Vic_45_54,Vis_fr_Diff_SA2_Vic_55_64,Vis_fr_Diff_SA2_Vic_65_74,Vis_fr_Diff_SA2_Vic_75_84,Vis_fr_Diff_SA2_Vic_85,Vis_fr_Diff_SA2_Vic_Tot,Vis_fro_Diff_SA2_Qld_0_14,Vis_fr_Diff_SA2_Qld_15_24,Vis_fr_Diff_SA2_Qld_25_34,Vis_fr_Diff_SA2_Qld_35_44,Vis_fr_Diff_SA2_Qld_45_54,Vis_fr_Diff_SA2_Qld_55_64,Vis_fr_Diff_SA2_Qld_65_74,Vis_fr_Diff_SA2_Qld_75_84,Vis_fr_Diff_SA2_Qld_85,Vis_fr_Diff_SA2_Qld_Tot,Vis_fro_Diff_SA2_SA_0_14,Vis_fr_Diff_SA2_SA_15_24,Vis_fr_Diff_SA2_SA_25_34,Vis_fr_Diff_SA2_SA_35_44,Vis_fr_Diff_SA2_SA_45_54,Vis_fr_Diff_SA2_SA_55_64,Vis_fr_Diff_SA2_SA_65_74,Vis_fr_Diff_SA2_SA_75_84,Vis_fr_Diff_SA2_SA_85,Vis_fr_Diff_SA2_SA_Tot,Vis_fro_Diff_SA2_WA_0_14,Vis_fr_Diff_SA2_WA_15_24,Vis_fr_Diff_SA2_WA_25_34,Vis_fr_Diff_SA2_WA_35_44,Vis_fr_Diff_SA2_WA_45_54,Vis_fr_Diff_SA2_WA_55_64,Vis_fr_Diff_SA2_WA_65_74,Vis_fr_Diff_SA2_WA_75_84,Vis_fr_Diff_SA2_WA_85,Vis_fr_Diff_SA2_WA_Tot,Vis_fro_Diff_SA2_Tas_0_14,Vis_fr_Diff_SA2_Tas_15_24,Vis_fr_Diff_SA2_Tas_25_34,Vis_fr_Diff_SA2_Tas_35_44,Vis_fr_Diff_SA2_Tas_45_54,Vis_fr_Diff_SA2_Tas_55_64,Vis_fr_Diff_SA2_Tas_65_74,Vis_fr_Diff_SA2_Tas_75_84,Vis_fr_Diff_SA2_Tas_85,Vis_fr_Diff_SA2_Tas_Tot,Vis_fro_Diff_SA2_NT_0_14,Vis_fr_Diff_SA2_NT_15_24,Vis_fr_Diff_SA2_NT_25_34,Vis_fr_Diff_SA2_NT_35_44,Vis_fr_Diff_SA2_NT_45_54,Vis_fr_Diff_SA2_NT_55_64,Vis_fr_Diff_SA2_NT_65_74,Vis_fr_Diff_SA2_NT_75_84,Vis_fr_Diff_SA2_NT_85,Vis_fr_Diff_SA2_NT_Tot,Vis_fro_Diff_SA2_ACT_0_14,Vis_fr_Diff_SA2_ACT_15_24,Vis_fr_Diff_SA2_ACT_25_34,Vis_fr_Diff_SA2_ACT_35_44,Vis_fr_Diff_SA2_ACT_45_54,Vis_fr_Diff_SA2_ACT_55_64,Vis_fr_Diff_SA2_ACT_65_74,Vis_fr_Diff_SA2_ACT_75_84,Vis_fr_Diff_SA2_ACT_85,Vis_fr_Diff_SA2_ACT_Tot,Vis_fro_Diff_SA2_OT_0_14,Vis_fr_Diff_SA2_OT_15_24,Vis_fr_Diff_SA2_OT_25_34,Vis_fr_Diff_SA2_OT_35_44,Vis_fr_Diff_SA2_OT_45_54,Vis_fr_Diff_SA2_OT_55_64,Vis_fr_Diff_SA2_OT_65_74,Vis_fr_Diff_SA2_OT_75_84,Vis_fr_Diff_SA2_OT_85,Vis_fr_Diff_SA2_OT_Tot,Vis_fro_Diff_SA2_TOT_0_14,Vis_fr_Diff_SA2_TOT_15_24,Vis_fr_Diff_SA2_TOT_25_34,Vis_fr_Diff_SA2_TOT_35_44,Vis_fr_Diff_SA2_TOT_45_54,Vis_fr_Diff_SA2_TOT_55_64,Vis_fr_Diff_SA2_TOT_65_74,Vis_fr_Diff_SA2_TOT_75_84,Vis_fr_Diff_SA2_TOT_85,Vis_fr_Diff_SA2_TOT_TTOT,Vis_from_Tot_Viss_0_14_yr,Vis_from_Tot_Viss_15_24_yr,Vis_from_Tot_Viss_25_34_yr,Vis_from_Tot_Viss_35_44_yr,Vis_from_Tot_Viss_45_54_yr,Vis_from_Tot_Viss_55_64_yr,Vis_from_Tot_Viss_65_74_yr,Vis_from_Tot_Viss_75_84_yr,Vis_from_Tot_Viss_85_yr_over,Vis_from_Tot_Viss_Tot,OS_vis_0_14_yr,OS_vis_15_24_yr,OS_vis_25_34_yr,OS_vis_35_44_yr,OS_vis_45_54_yr,OS_vis_55_64_yr,OS_vis_65_74_yr,OS_vis_75_84_yr,OS_vis_85_yr_over,OS_vis_Tot,Tot_0_14_yr,Tot_15_24_yr,Tot_25_34_yr,Tot_35_44_yr,Tot_45_54_yr,Tot_55_64_yr,Tot_65_74_yr,Tot_75_84_yr,Tot_85_yr_over,Tot_Tot
505031101,2746,1952,2447,1856,1610,989,538,196,30,12365,0,0,3,0,0,0,0,0,0,8,0,0,0,3,0,3,7,3,0,14,0,3,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,41,51,44,20,18,17,13,0,0,196,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,49,45,27,22,21,16,4,0,232,40,55,46,29,22,21,16,4,0,239,13,25,17,13,17,27,16,0,4,126,2792,2028,2513,1901,1648,1042,566,196,34,12726
505031102,1851,1151,1339,1145,1038,873,690,298,68,8452,3,4,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,35,46,34,18,9,14,4,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,34,46,36,21,14,11,3,0,205,31,40,51,34,24,17,13,8,0,215,4,11,8,4,15,6,3,0,0,54,1886,1205,1400,1182,1074,889,705,309,69,8723
505031103,6015,3436,3673,4141,3439,1926,1116,628,165,24535,5,0,0,8,0,3,0,0,0,18,0,0,3,0,3,4,3,3,0,20,0,0,0,0,0,5,3,0,0,13,0,0,0,0,0,10,0,0,0,11,0,0,0,0,0,0,0,0,0,4,67,77,66,61,29,39,37,16,5,396,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,84,74,60,36,53,45,19,5,444,70,83,74,68,36,59,46,20,3,464,6,42,24,15,21,72,33,13,0,225,6092,3559,3771,4218,3496,2054,1203,661,169,25219
505031104,1991,1468,1410,1410,1398,1163,791,415,212,10251,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,54,37,26,28,23,7,10,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,54,41,26,33,28,7,6,0,225,21,54,41,29,33,27,7,9,0,225,3,13,8,6,0,8,8,3,0,58,2015,1534,1453,1446,1435,1202,807,426,217,10532
505031105,3971,2844,1546,2570,3415,1827,1038,492,172,17869,3,0,4,0,0,5,5,0,0,18,3,0,3,0,0,0,4,0,0,8,0,0,3,3,0,0,4,0,0,15,0,0,3,0,3,0,0,0,0,6,0,4,0,0,0,3,0,0,0,9,53,82,62,36,34,15,16,17,6,312,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,83,70,38,38,25,28,19,6,370,63,81,77,38,36,29,34,17,6,383,15,38,9,6,24,27,17,13,0,153,4043,2969,1629,2616,3472,1879,1099,518,180,18405
505031106,4,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,9
505031107,3331,1568,1766,2091,1663,1041,708,439,96,12702,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,7,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,29,40,28,23,11,11,14,8,3,165,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,40,28,31,9,23,23,11,3,190,29,40,28,31,15,23,23,11,3,193,3,19,15,3,7,24,13,5,0,93,3362,1622,1814,2126,1684,1085,742,455,102,12987
505031108,5120,3021,3926,3504,3090,2629,1898,868,391,24453,3,7,3,4,5,3,3,3,0,33,0,0,4,0,4,0,5,3,0,16,0,0,0,0,0,3,3,0,0,12,0,0,0,0,0,5,3,3,0,8,0,0,0,0,0,0,3,0,0,4,64,89,89,38,38,36,39,9,11,408,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,87,99,40,40,47,48,16,11,449,74,97,100,43,43,47,47,17,9,486,8,49,60,10,17,49,36,12,3,239,5199,3170,4089,3563,3151,2730,1985,898,404,25177
505031255,2018,1103,1945,1144,791,350,207,42,3,7597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,24,32,33,12,11,15,5,4,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,32,36,13,9,18,13,7,0,154,24,32,36,13,9,14,13,7,0,152,3,9,9,0,12,24,11,0,0,66,2044,1146,1991,1158,813,385,229,44,5,7816
505031256,112,114,49,107,135,99,58,25,6,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,14,3,0,4,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,117,111,58,112,137,104,58,25,6,720
505031257,627,285,350,353,406,338,284,151,24,2815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,10,0,0,0,0,0,0,0,0,0,0,9,11,10,8,6,11,12,0,0,70,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,10,8,11,16,15,0,0,89,9,11,10,8,11,17,15,0,0,91,0,0,8,0,0,0,0,0,0,16,638,299,373,357,417,356,302,153,25,2916
505031258,2135,968,1252,1180,1086,698,631,286,118,8359,0,0,0,0,0,0,0,3,3,15,0,0,3,0,0,3,0,0,0,6,0,0,0,0,4,3,4,3,0,13,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,4,0,0,4,25,27,31,26,19,18,9,4,3,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,39,26,24,25,23,6,3,186,25,28,39,26,24,27,27,11,10,204,4,12,14,3,11,0,13,7,0,61,2158,1009,1299,1213,1119,726,665,304,129,8620
506011110,4104,2380,2882,2288,2076,1842,1404,863,344,18184,6,4,0,0,3,13,8,10,3,39,5,0,6,0,0,0,0,0,0,14,0,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,81,95,108,62,63,54,25,13,9,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,96,114,64,59,59,36,16,7,544,93,99,121,64,63,69,40,21,11,579,3,17,20,9,26,39,9,3,0,132,4198,2505,3020,2363,2168,1953,1454,885,356,18901
506011111,9,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,15
506011112,1070,664,824,663,712,687,439,174,51,5287,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,7,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,28,29,36,23,19,13,6,3,3,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,27,40,25,20,19,6,3,3,174,29,27,38,25,25,19,13,3,3,182,0,0,6,0,3,5,3,0,0,25,1102,699,869,687,734,707,455,174,55,5496
506011113,4996,2062,4683,3269,1792,1087,514,141,35,18582,0,5,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,7,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,3,0,0,5,19,49,60,19,24,19,11,3,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,55,59,23,21,32,17,3,3,239,19,60,59,30,21,28,17,3,3,242,22,25,39,21,59,152,69,16,0,398,5038,2150,4784,3315,1877,1271,594,159,37,19223
506011114,1877,1251,1382,1291,1325,1218,971,476,216,10016,4,0,4,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,4,44,43,49,29,22,23,23,8,12,250,0,0,0,0,0,0,6,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,49,33,24,35,31,7,12,273,51,44,48,35,24,35,29,10,12,292,12,10,17,9,4,19,5,0,0,71,1937,1310,1450,1337,1359,1268,1008,488,221,10382
506011115,1349,928,719,891,1165,1151,798,407,107,7519,0,3,3,3,0,3,0,0,0,13,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,3,4,0,11,28,34,59,38,26,36,34,38,54,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,36,63,38,30,39,45,42,51,382,28,39,67,43,34,38,45,47,51,392,6,12,6,3,3,10,4,6,0,55,1391,979,792,934,1198,1202,846,458,160,7965
506011116,1329,777,608,895,1021,978,803,230,58,6690,0,0,0,0,0,3,0,0,0,7,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,11,26,13,11,9,14,9,7,3,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,13,10,13,15,11,8,4,117,10,27,13,15,16,19,17,10,4,123,7,8,4,0,3,5,4,0,0,35,1342,812,624,906,1039,1002,824,239,61,6853
506011117,2647,1403,1876,1486,1106,731,379,168,58,9859,5,4,0,0,0,0,0,0,0,14,3,4,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,39,47,39,19,26,11,5,3,5,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,49,40,24,26,10,5,3,5,207,49,54,40,24,26,10,4,3,5,220,3,11,13,3,11,31,9,5,0,78,2702,1471,1924,1517,1141,774,391,174,64,10160
506021118,2197,1676,2545,1990,1646,1448,1004,619,349,13464,4,3,0,0,3,4,3,0,0,22,0,0,19,15,7,19,17,0,3,78,0,3,17,25,16,16,3,3,0,88,0,0,32,20,22,27,16,3,0,116,0,3,10,6,13,3,0,0,0,44,32,86,110,76,83,73,56,15,4,528,0,0,0,0,8,6,4,0,0,17,0,0,0,3,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,37,93,185,145,149,144,104,20,5,884,36,98,183,145,148,149,107,26,5,907,22,32,38,39,46,64,32,3,0,276,2250,1802,2764,2178,1842,1666,1142,646,353,14647
506021119,2451,2116,3692,2474,1849,1427,958,476,276,15723,0,8,3,0,0,0,0,0,0,12,0,0,0,3,3,4,0,0,0,9,0,0,3,0,3,3,3,3,0,17,0,0,3,0,0,0,3,0,0,10,3,0,3,0,0,0,0,0,0,7,31,76,88,55,51,46,23,5,4,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,80,99,60,54,54,27,11,4,420,36,83,104,60,54,53,27,11,5,431,25,74,58,18,32,42,29,8,0,271,2506,2270,3846,2556,1937,1523,1009,495,281,16430
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,3,7,7,12,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,12,3,0,0,0,30
506021122,4067,3137,5439,3458,2610,2284,1554,1117,428,24096,0,6,8,10,0,8,0,3,0,39,3,5,3,3,4,9,7,0,0,31,0,3,4,4,3,11,9,0,0,39,0,0,6,8,13,3,0,0,0,41,0,0,3,8,0,8,3,0,0,19,54,103,158,84,96,77,43,10,8,646,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,120,187,97,124,109,65,14,8,777,61,123,192,103,129,117,67,15,8,812,21,55,69,30,38,80,38,8,0,339,4144,3319,5698,3593,2776,2482,1657,1140,431,25247
506021123,1834,1821,3509,2117,1625,1434,814,395,167,13708,0,0,0,0,0,0,0,0,0,7,0,6,17,54,48,14,0,0,0,142,0,0,40,52,43,25,4,3,0,163,3,3,15,5,12,13,0,3,0,64,0,0,6,7,26,3,9,0,0,46,22,74,76,56,64,50,37,11,4,399,0,0,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,24,87,168,177,194,106,60,16,4,841,24,87,165,182,194,112,60,22,4,845,21,56,85,50,41,47,27,4,0,337,1881,1972,3763,2339,1857,1596,897,422,165,14896
506031124,2340,4153,4204,2219,1648,1431,1195,1086,978,19249,0,3,0,3,0,5,3,4,0,21,0,5,0,3,3,4,0,0,0,17,0,3,0,6,0,0,0,0,0,14,0,0,5,3,3,7,0,0,0,21,0,0,3,0,0,0,0,0,0,6,33,161,108,51,50,51,33,40,24,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,170,123,67,53,63,40,44,24,621,39,176,124,67,53,67,38,46,25,640,20,270,106,31,37,64,17,8,0,546,2398,4601,4437,2315,1738,1564,1252,1141,1003,20438
